"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"6028",181,"PI 298923 LSP AGL","3",16,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,46,70,86,887,812.77,74.23,70,27.44,27.44,0,42.5,34.5,12.5,8.5,11
"6029",138,"PI 179330 AGL","3",16,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,67,83,771.5,493.57,277.93,NA,11.5233333333333,11.5233333333333,0,39.5,24,13,9.5,9.5
"6030",31,"CN 105777 AGL","3",16,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,41,63,79,NA,NA,NA,35,NA,NA,NA,21.5,16.5,12.5,9,5.5
"6031",23,"CDC SB-1 AGL","3",16,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,68,88,867.3,450.79,416.51,48,40.98,40.98,0,36.5,27.5,12,8,10.5
"6032",72,"ILL 3347 AGL","3",16,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,45,64,79,119.8,NA,NA,62,NA,NA,NA,22,19.5,13.5,10,3
"6033",93,"ILL 5883 AGL","3",16,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,65,79,178.7,NA,NA,29,NA,NA,NA,35,18.5,15.5,11,6.5
"6034",30,"CN 105767 AGL","3",16,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,42,63,83,673.8,378.32,295.48,41,15.42,15.42,0,34.5,25.5,13.5,8.5,10
"6035",313,"PI 518734 LSP AGL","3",16,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,61,75,92,1212.8,675.77,537.03,36,24.42,24.42,0,40.5,32,15.5,11,17
"6036",262,"PI 431824 LSP AGL","3",16,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,65,85,618.3,411.84,206.46,48,9.52666666666667,9.52666666666667,0,37.5,27,15,11.5,10
"6037",248,"PI 431662 LSP AGL","3",17,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,68,83,791.5,616.42,175.08,NA,20.7066666666667,20.7066666666667,0,37.5,23.5,13,9.5,11.5
"6038",106,"ILL 7668 AGL","3",17,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,65,82,782.9,528.01,254.89,NA,19.2766666666667,19.2766666666667,0,31,21.5,12.5,8.5,5.5
"6039",85,"ILL 4875 AGL","3",17,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,56,71,87,1155.2,950.31,204.89,57,26.6666666666667,26.6666666666667,0,45,23,13,8,14
"6040",323,"W6 27766 LSP AGL","3",17,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,67,90,818.7,469.21,349.49,38,22.3766666666667,22.3766666666667,0,35,24.5,13,9,7
"6041",214,"PI 339266 LSP AGL","3",17,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,43,69,88,833.3,591.75,241.55,62,18.04,18.04,0,41.5,32,12.5,10.5,10
"6042",37,"CN 105865 AGL","3",17,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,53,71,88,834.7,538.66,296.04,48,15.8966666666667,15.8966666666667,0,38.5,29,14,11,14.5
"6044",151,"PI 212610 LSP AGL","3",17,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,69,85,973.1,648.21,324.89,40,32.9733333333333,32.9733333333333,0,41,26.5,13,9.5,9.5
"6045",167,"PI 297754 LSP AGL","3",17,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,65,87,914.1,669.5,244.6,45,27.1933333333333,27.1933333333333,0,50,29,12,12.5,10.5
"6046",17,"CDC Robin AGL","3",17,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,51,71,89,1332.8,816.3,516.5,62,28.0333333333333,28.0333333333333,0,48,38,11.5,8,15
"6047",108,"ILL 7747 AGL","3",17,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,65,85,813.1,590.98,222.12,48,15.71,15.71,0,38.5,19.5,13,9,6
"6048",74,"ILL 3597 AGL","3",17,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,41,64,81,855.7,606.43,249.27,NA,17.2333333333333,17.2333333333333,0,37,22,12.5,8.5,6.5
"6051",245,"PI 431633 LSP AGL","3",17,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,46,67,89,897.4,681.96,215.44,64,41.2533333333333,41.2533333333333,0,35,26,13,9.5,7.5
"6052",153,"PI 238758 LSP AGL","3",17,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,73,90,1094.8,654.68,440.12,57,26.3066666666667,26.3066666666667,0,44.5,33,10,7,13
"6053",185,"PI 299126 LSP AGL","3",17,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,42,64,85,739.9,454.22,285.68,46,22.32,22.32,0,34.5,21.5,14.5,10.5,7
"6055",307,"PI 472629 LSP AGL","3",18,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,45,65,84,764.2,488.46,275.74,57,24.73,24.73,0,38.5,25,12,8,9.5
"6056",224,"PI 368651 LSP AGL","3",18,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,52,74,90,851.3,597.44,253.86,40,38.66,38.66,0,47,36,13,8,15.5
"6057",210,"PI 320953 LSP AGL","3",18,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,57,73,90,1223.3,763.56,459.74,46,42.0766666666667,42.0766666666667,0,38.5,32.5,11.5,9,14
"6058",231,"PI 379368 LSP AGL","3",18,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,69,87,1050.1,600.94,449.16,61,17.8266666666667,17.8266666666667,0,37.5,29.5,12.5,9.5,13
"6059",162,"PI 289073 LSP AGL","3",18,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,53,72,87,1113.2,657.28,455.92,49,34.38,34.38,0,42,33.5,13,9.5,13.5
"6060",49,"IG 4258 AGL","3",18,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,41,64,82,836.5,585.7,250.8,NA,16.1066666666667,16.1066666666667,0,31.5,20.5,14,11.5,7
"6061",99,"ILL 6211 AGL","3",18,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,45,69,90,1092,670.29,421.71,51,21.52,21.52,0,42,34.5,14.5,10,11.5
"6062",315,"PI 533693 LSP AGL","3",18,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,71,90,1213.9,681.59,532.31,55,30.63,30.63,0,44.5,36,14,9.5,17
"6063",301,"PI 472559 LSP AGL","3",18,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,42,65,81,498.8,399.73,99.07,NA,9.02,9.02,0,28.5,17.5,13.5,10,7
"6064",201,"PI 312175 LSP AGL","3",18,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,56,74,90,1325.8,789.05,536.75,62,27.4266666666667,27.4266666666667,0,43,34,14.5,10,16.5
"6065",179,"PI 298921 AGL","3",18,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,44,69,87,850,530.86,319.14,56,21.68,21.68,0,45.5,35,12,13,14.5
"6067",150,"PI 212100 LSP AGL","3",18,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,50,66,83,1082.7,763.46,319.24,66,22.8233333333333,22.8233333333333,0,44,28,13,9,15.5
"6068",107,"ILL 7716 AGL","3",18,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,46,71,89,1057,638.73,418.27,60,37.98,37.98,0,35,26,16,11,12
"6069",175,"PI 298357 LSP AGL","3",18,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,66,86,802.9,571,231.9,46,13.05,13.05,0,37.5,27,13,9.5,11
"6070",14,"CDC Red Rider AGL","3",18,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,57,73,90,1295.4,741.58,553.82,66,18.1566666666667,18.1566666666667,0,45.5,38,15.5,10.5,16
"6071",277,"PI 432124 LSP AGL","3",18,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,47,65,86,910.2,663.62,246.58,48,29.1166666666667,29.1166666666667,0,35,26,13.5,9.5,8.5
"6072",178,"PI 298645 AGL","3",18,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,53,73,90,993.8,639.16,354.64,49,16.83,16.83,0,41,32,12.5,9.5,13
"5101",163,"PI 289079 LSP AGL","1",1,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,58,75,NA,635.7,381.98,253.72,30,23.4233333333333,23.4233333333333,0,33.5,29,12.5,8,9.5
"5105",214,"PI 339266 LSP AGL","1",1,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,43,73,NA,1124.9,891.38,233.52,40,30.9733333333333,30.9733333333333,0,38,33.5,11.5,8.5,8.5
"5107",268,"PI 431980 LSP AGL","1",1,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,47,68,NA,691.2,606.82,84.38,34,29.73,29.73,0,37,24,10,6.5,9.5
"5111",289,"PI 451763 LSP AGL","1",1,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,47,69,NA,931.5,599.54,331.96,39,33.1933333333333,33.1933333333333,0,47.5,37.5,11,7.5,10
"5114",242,"PI 431618 LSP AGL","1",1,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,51,69,NA,1070.2,688.06,382.14,55,29.5666666666667,29.5666666666667,0,39.5,32,13,9.5,11
"5115",46,"IG 1046 AGL","1",1,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,69,NA,708.1,571.08,137.02,56,21.83,21.83,0,37.5,35,11,7.5,10
"5117",7,"CDC Gold AGL","1",1,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,56,75,NA,796.9,593.93,202.97,50,33.1566666666667,33.1566666666667,0,44.5,39,12.5,9,18.5
"5122",60,"ILL 1220 AGL","1",2,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,71,NA,787.2,705.51,81.69,54,12.5733333333333,12.5733333333333,0,41,34.5,12.5,8.5,8.5
"5125",17,"CDC Robin AGL","1",2,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,75,NA,1457.5,960.24,497.26,56,22.8433333333333,22.8433333333333,0,42.5,38,12.5,9.5,15
"5126",18,"CDC Rosebud AGL","1",2,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,74,NA,1178.4,707.1,471.3,52,52.72,52.72,0,38,34,13.5,9.5,13
"5128",40,"CN 108369 AGL","1",2,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,NA,76,NA,1295,948.62,346.38,35,37.9033333333333,37.9033333333333,0,39,33.5,12,8,14
"5138",204,"PI 320937 LSP AGL","1",3,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,61,77,NA,620.6,431.4,189.2,26,29.13,29.13,0,38,27.5,13,10,11.5
"5140",311,"PI 508090 AGL","1",3,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,70,NA,754.8,383.97,370.83,32,14.3766666666667,14.3766666666667,0,36.5,28.5,11.5,8.5,10.5
"5142",6,"CDC Glamis AGL","1",3,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,60,79,NA,853.3,552.41,300.89,32,37.1433333333333,37.1433333333333,0,39,31.5,14,10.5,12
"5147",224,"PI 368651 LSP AGL","1",3,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,73,NA,1172.8,895.88,276.92,41,33.7433333333333,33.7433333333333,0,48,30,12,7,13.5
"5149",177,"PI 298644 LSP AGL","1",3,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,59,72,NA,1229.9,839.18,390.72,55,19.1066666666667,19.1066666666667,0,39,32,14.5,12,20
"5151",36,"CN 105864 AGL","1",3,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,70,NA,953.6,610.11,343.49,54,21.6633333333333,21.6633333333333,0,37.5,28.5,12.5,6.5,12
"5159",3,"3156-11 AGL","1",4,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,61,79,NA,1452,NA,NA,55,21.2166666666667,21.2166666666667,0,45.5,38,14,10,20.5
"5177",116,"ILL 8174 AGL","1",5,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,71,NA,686.3,476.91,209.39,33,34.5166666666667,34.5166666666667,0,38,30,11,7.5,10.5
"5179",189,"PI 299177 LSP AGL","1",5,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,49,75,NA,690.4,475.62,214.78,31,23.5166666666667,23.5166666666667,0,28,25.5,13.5,9.5,11
"5180",193,"PI 299345 AGL","1",5,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,53,76,NA,975.1,698.34,276.76,53,16.37,16.37,0,33.5,25.5,12.5,8.5,10.5
"5182",232,"PI 383682 LSP AGL","1",5,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,49,70,NA,749.2,606.57,142.63,51,17.1066666666667,17.1066666666667,0,34,25,11.5,8,9
"5188",132,"PI 175754 LSP AGL","1",5,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,70,NA,812.7,679.05,133.65,58,26.8833333333333,26.8833333333333,0,35.5,22,11.5,8.5,7
"5189",13,"CDC QG-1 AGL","1",5,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,60,81,NA,1109.3,751.88,357.42,29,26.9633333333333,26.9633333333333,0,41,36,14,11,14.5
"5191",37,"CN 105865 AGL","1",6,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,70,NA,746.9,NA,NA,51,19.14,19.14,0,38.5,31.5,14,9.5,12.5
"5192",207,"PI 320945 LSP AGL","1",6,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,69,NA,824.5,543.14,281.36,46,13.7633333333333,13.7633333333333,0,31.5,22,14,9,6
"5193",23,"CDC SB-1 AGL","1",6,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,73,NA,1118.4,624.41,493.99,50,25.68,25.68,0,39,36,13.5,9.5,5.5
"5194",102,"ILL 6853 AGL","1",6,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,70,NA,793.9,473.87,320.03,46,16.6966666666667,16.6966666666667,0,37.5,28.5,11,8,8.5
"5195",90,"ILL 5480 AGL","1",6,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,74,NA,1124.8,703.22,421.58,48,14.06,14.06,0,44,38,11.5,8,15
"5196",86,"ILL 4956 AGL","1",6,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,76,NA,831.6,629.41,202.19,49,16.74,16.74,0,35,25,13,8,8
"5198",262,"PI 431824 LSP AGL","1",6,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,68,NA,634.9,458.68,176.22,52,18.1333333333333,18.1333333333333,0,36,23.5,12.5,8,7
"5199",281,"PI 432188 LSP AGL","1",6,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,NA,713.6,584.58,129.02,56,8.45,8.45,0,36.5,22,12,8.5,10.5
"5200",148,"PI 209858 LSP AGL","1",6,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,60,71,NA,633.1,480.26,152.84,50,13.4566666666667,13.4566666666667,0,37,22,16,12,14.5
"5201",24,"CDC Sedley AGL","1",6,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,56,75,NA,1039.9,641.58,398.32,37,10.5533333333333,10.5533333333333,0,43.5,37,10.5,7.5,14.5
"5203",238,"PI 426778 LSP AGL","1",6,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,69,NA,781.7,510.67,271.03,41,27.0666666666667,27.0666666666667,0,31.5,27,10.5,8,7
"5204",234,"PI 420924 LSP AGL","1",6,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,73,NA,726,402.26,323.74,70,14.41,14.41,0,36,30,12.5,9,11.5
"5214",181,"PI 298923 LSP AGL","1",7,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,47,70,NA,507.9,459.63,48.27,58,16.7933333333333,16.7933333333333,0,30,26,13,9.5,9
"5216",165,"PI 297285 LSP AGL","1",7,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,74,NA,1324.5,NA,NA,65,25.7766666666667,25.7766666666667,0,37.5,31.5,12.5,9,9
"5217",174,"PI 298122 LSP AGL","1",7,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,74,NA,1109.5,549.3,560.2,59,13.2166666666667,13.2166666666667,0,41,34.5,11.5,8.5,13
"5218",22,"CDC Ruby AGL","1",7,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,74,NA,1281.4,706.77,574.63,66,20.34,20.34,0,43.5,39,10.5,7,9
"5220",200,"PI 311107 LSP AGL","1",7,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,55,73,NA,713.8,463.27,250.53,58,21.8733333333333,21.8733333333333,0,35,23.5,12.5,8.5,9
"5221",162,"PI 289073 LSP AGL","1",7,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,74,NA,1152.7,624.2,528.5,52,23.39,23.39,0,37,28,12.5,8.5,10.5
"5222",83,"ILL 4783 AGL","1",7,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,77,NA,1327,830.09,496.91,40,44.5966666666667,44.5966666666667,0,45.5,34,11.5,7.5,11.5
"5224",100,"ILL 624 AGL","1",7,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,69,NA,1018.4,618.8,399.6,61,16.4433333333333,16.4433333333333,0,43,32.5,14,10.5,13.5
"5228",166,"PI 297287 AGL","1",8,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,74,NA,907,626.8,280.2,50,20.3533333333333,20.3533333333333,0,36,32,11.5,9,10.5
"5229",223,"PI 368647 LSP AGL","1",8,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,76,NA,1215.7,779.51,436.19,54,17.27,17.27,0,45.5,33.5,14,11,16.5
"5230",209,"PI 320952 LSP AGL","1",8,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,62,80,NA,NA,NA,468.41,NA,19.9933333333333,19.9933333333333,0,39,33.5,16,11,17.5
"5233",140,"PI 181886 LSP AGL","1",8,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,53,71,NA,836.3,523.73,312.57,74,25.86,25.86,0,35.5,30.5,11,7.5,10.5
"5235",293,"PI 468902 LSP AGL","1",8,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,73,NA,1026.9,642.77,384.13,53,35.9966666666667,35.9966666666667,0,41,34.5,13.5,10,11.5
"5236",290,"PI 458503 LSP AGL","1",8,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,69,NA,411.6,227.15,184.45,40,17.0933333333333,17.0933333333333,0,33.5,26.5,12,9.5,8
"5237",276,"PI 432106 LSP AGL","1",8,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,74,NA,776.1,468.07,308.03,43,22.73,22.73,0,36,34,10.5,8,12.5
"5238",287,"PI 432271 LSP AGL","1",8,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,76,NA,819.9,572.06,247.84,50,22.72,22.72,0,40,28,15,11.5,12
"5240",128,"Laird AGL","1",8,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,60,79,NA,754.3,504.75,249.55,59,25.19,25.19,0,42,31.5,12,8,14
"5244",191,"PI 299289 AGL","1",8,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,NA,71,NA,554,362.96,191.04,59,25.1366666666667,25.1366666666667,0,24,19.5,12.5,10,9
"5245",222,"PI 358602 LSP AGL","1",9,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,NA,76,NA,473.1,313.99,159.11,37,12.4033333333333,12.4033333333333,0,33,25,12.5,8.5,10.5
"5246",150,"PI 212100 LSP AGL","1",9,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,NA,NA,NA,610.3,355.2,255.1,56,18.6766666666667,18.6766666666667,0,29,20.5,12,9,10
"5247",226,"PI 374116 LSP AGL","1",9,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,58,76,NA,828.5,420.59,407.91,60,27.52,27.52,0,33,22,12.5,9,11.5
"5249",96,"ILL 6002 AGL","1",9,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,74,NA,571.2,335.92,235.28,59,18.9666666666667,18.9666666666667,0,38,30,12,9,9.5
"5250",87,"ILL 5058 AGL","1",9,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,76,NA,810.9,546.33,264.57,56,17.9333333333333,17.9333333333333,0,37,25.5,12,8.5,11.5
"5259",218,"PI 339292 LSP AGL","1",9,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,69,NA,824.3,486.62,337.68,56,25.92,25.92,0,37.5,31,11,7.5,8
"5269",210,"PI 320953 LSP AGL","1",10,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,61,74,NA,898.2,582.69,315.51,31,33.8133333333333,33.8133333333333,0,33.5,24.5,12,8,12
"5274",196,"PI 299375 LSP AGL","1",10,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,75,NA,929.5,626.59,302.91,41,26.6066666666667,26.6066666666667,0,39.5,28,10.5,8,10.5
"5276",50,"IG 4781 AGL","1",10,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,66,NA,445.8,271.43,174.37,55,11.4533333333333,11.4533333333333,0,33.5,25,10,8,8
"5277",153,"PI 238758 LSP AGL","1",10,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,75,NA,923.7,552.97,370.73,51,20.5266666666667,20.5266666666667,0,37.5,31.5,13,10,13.5
"5279",173,"PI 298121 LSP AGL","1",10,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,74,NA,578.6,371.57,207.03,53,14.0166666666667,14.0166666666667,0,36.5,31,12,8,7.5
"5280",34,"CN 105862 AGL","1",10,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,77,NA,486.9,321.85,165.05,52,17.5133333333333,17.5133333333333,0,39,22,14,9.5,9.5
"5281",25,"CDC Vantage AGL","1",11,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,56,74,NA,653.6,384.06,269.54,55,18.64,18.64,0,38,34,12.5,8.5,8
"5284",250,"PI 431679 LSP AGL","1",11,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,55,70,NA,537.6,409.3,128.3,51,16.45,16.45,0,33.5,21,11.5,9,8.5
"5286",314,"PI 533688 LSP AGL","1",11,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,73,NA,644.2,395.92,248.28,54,16.2733333333333,16.2733333333333,0,36,25,11.5,8,10.5
"5291",272,"PI 432005 LSP AGL","1",11,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,66,NA,651.6,427.13,224.47,49,6.97666666666667,6.97666666666667,0,36,28,11,8,9.5
"5292",10,"CDC KR-1 AGL","1",11,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,58,77,NA,891.4,501.92,389.48,42,15.5133333333333,15.5133333333333,0,38.5,32,12.5,8.5,9.5
"5294",160,"PI 283604 LSP AGL","1",11,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,74,NA,609.4,397.35,212.05,58,13.7733333333333,13.7733333333333,0,35.5,28,15.5,11.5,11.5
"5298",195,"PI 299366 LSP AGL","1",11,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,73,NA,769.6,449.68,319.92,57,17.9333333333333,17.9333333333333,0,35.5,24,15,11,10
"5304",187,"PI 299164 LSP AGL","1",12,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,70,NA,760.2,474.58,285.62,54,25.3533333333333,25.3533333333333,0,32.5,27,12.5,9.5,10
"5305",134,"PI 178939 LSP AGL","1",12,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,55,74,NA,711.3,460.37,250.93,43,28.5333333333333,28.5333333333333,0,37,32,14.5,9.5,12
"5306",4,"CDC Greenstar AGL","1",12,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,75,NA,661.2,384.79,276.41,48,12.1066666666667,12.1066666666667,0,34.5,29,14.5,10,10
"5308",172,"PI 298023 LSP AGL","1",12,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,NA,NA,446.7,306.13,140.57,43,19.34,19.34,0,30.5,24,11,8,8
"5312",8,"CDC Imax AGL","1",12,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,75,NA,746.4,400.63,345.77,44,19.5166666666667,19.5166666666667,0,35.5,29.5,14,10,9
"5315",2,"CDC Rosie AGL","1",12,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,61,76,NA,734.7,425.63,309.07,57,10.1633333333333,10.1633333333333,0,28,21.5,13,9,10
"5317",168,"PI 297767 AGL","1",13,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,NA,NA,572.8,347.95,224.85,50,11.43,11.43,0,33.5,27.5,14,10.5,13.5
"5318",186,"PI 299163 LSP AGL","1",13,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,NA,79,NA,477.5,340.54,136.96,34,14.8966666666667,14.8966666666667,0,31,26.5,14.5,11,12
"5325",229,"PI 374120 LSP AGL","1",13,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,58,75,NA,786.5,495.31,291.19,57,20.5333333333333,20.5333333333333,0,38,32,14.5,11,12.5
"5326",178,"PI 298645 AGL","1",13,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,56,75,NA,622.4,364.63,257.77,55,10.5733333333333,10.5733333333333,0,36,27.5,14,10.5,9
"5329",201,"PI 312175 LSP AGL","1",13,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,74,NA,771.4,NA,NA,48,10.6166666666667,10.6166666666667,0,36.5,29,12,8.5,9.5
"5331",245,"PI 431633 LSP AGL","1",13,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,71,NA,519.2,355.51,163.69,45,17.87,17.87,0,31.5,24.5,11,8.5,10
"5338",271,"PI 432002 LSP AGL","1",14,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,69,NA,599.1,392.44,206.66,53,11.5833333333333,11.5833333333333,0,35,19.5,11.5,8.5,9.5
"5341",313,"PI 518734 LSP AGL","1",14,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,59,74,NA,936.2,550.32,385.88,63,12.44,12.44,0,41.5,37,17,13.5,15.5
"5347",315,"PI 533693 LSP AGL","1",14,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,56,74,NA,775.9,402.52,373.38,60,16.5733333333333,16.5733333333333,0,34,29,14,10.5,10
