"Name","Ro17_gc.a.at.DTF","Ro17_gc.a.at.DTM","Ro17_gc.a.perc.DTF","Ro17_gc.a.xmax.DTF","Ro17_gc.a.xmax.DTM","Ro17_gc.a.xmid.DTF","Ro17_gc.a.xmid.DTM","Ro17_gc.h.at.DTF","Ro17_gc.h.at.DTM","Ro17_gc.h.perc.DTF","Ro17_gc.h.xmax.DTF","Ro17_gc.h.xmax.DTM","Ro17_gc.h.xmid.DTF","Ro17_gc.h.xmid.DTM","Ro17_gc.v.at.DTF","Ro17_gc.v.at.DTM","Ro17_gc.v.perc.DTF","Ro17_gc.v.xmax.DTF","Ro17_gc.v.xmax.DTM","Ro17_gc.v.xmid.DTF","Ro17_gc.v.xmid.DTM"
"PI_179324_LSP_AGL",0.80242551918772,1.21092456699581,65.6462845567266,9.33333333333333,-25.6666666666667,-1.7259200260535,-36.7259200260535,0.14257768666695,0.16003964761933,89.0529748091836,5.33333333333333,-29.6666666666667,-12.4089509566028,-47.4089509566028,0.0850878863462485,0.198655421384944,42.4899066815642,14,-21,1.3667579130173,-33.6332420869827
"PI_179330_AGL",0.968253506791967,1.22224445205446,79.2909596052685,6.33333333333333,-27,-3.7165285558984,-37.0498618892317,0.158185344281762,0.207926163789244,75.8197009304815,14.3333333333333,-19,-8.75570810282497,-42.0890414361583,0.131581918080139,0.255474889848794,51.5433761228149,16,-17.3333333333333,-0.0364875794067009,-33.36982091274
"PI_181771_LSP_AGL",0.696410671037154,1.11083278696033,61.5196112586618,11.6666666666667,-21,-2.02117523498603,-34.6878419016527,0.146303786612749,0.178224431865853,81.9884655738856,10.6666666666667,-22,-10.1252584926555,-42.7919251593222,0.0926030149525728,0.201563863478486,44.1199801074081,15.6666666666667,-17,2.11788533071057,-30.5487813359561
"PI_181886_LSP_AGL",0.82027170793759,1.12045796376605,73.4821036277386,9.33333333333333,-26.3333333333333,-2.76446453674647,-38.4311312034131,0.174641345346093,0.200246814187388,87.2145597074428,5.66666666666667,-30,-9.916757326209,-45.5834239928757,0.139357043931249,0.226340241728168,61.8312327515749,14,-21.6666666666667,-1.01022373981157,-36.6768904064782
"PI_182217_LSP_AGL",0.495549929796522,1.2948587940304,37.4324120489609,29.3333333333333,-6.66666666666667,4.20664141268407,-31.7933585873159,0.129319923556628,0.194286242311469,66.3054115025826,21.3333333333333,-14.6666666666667,-5.9992076677471,-41.9992076677471,0.0519763429583548,0.250257895365887,22.4329811176497,26.6666666666667,-9.33333333333333,7.67250012113527,-28.3274998788647
"PI_193546_AGL",0.607904586578987,1.01588658902031,59.0732135021096,14.6666666666667,-20.6666666666667,-0.742787321029266,-36.0761206543626,0.134237333167348,0.141987733781706,94.6600043703456,0.666666666666667,-34.6666666666667,-14.7931018196663,-50.1264351529996,0.0718793537788764,0.131533819509139,55.309717599761,11,-24.3333333333333,-0.696216469039034,-36.0295498023724
"PI_193547_LSP_AGL",0.72797275051493,1.05078213356934,67.8656861165843,10.6666666666667,-19.3333333333333,-3.09090481779796,-33.090904817798,0.139114327974907,0.184961039765863,73.9331866444081,19.6666666666667,-10.3333333333333,-10.525654637865,-40.525654637865,0.0561989449320187,0.19122620147565,26.6596815552781,14,-16,2.95692563088827,-27.0430743691117
"PI_193548_LSP_AGL",0.28178631596548,1.0106636370709,27.4025027172275,23.6666666666667,-10.3333333333333,5.56214774255207,-28.4378522574479,0.122022508237921,0.136397604171631,89.5246785468886,3.66666666666667,-30.3333333333333,-8.84575685034343,-42.8457568503434,0.0495222111513487,0.137099395334456,33.7480650920985,35.6666666666667,1.66666666666667,6.44132920377033,-27.5586707962297
"PI_193550_AGL",0.262459304238146,0.890530642550116,29.2594402108341,15.6666666666667,-18,2.78249072716443,-30.8841759395022,0.11506023200618,0.173582558093367,65.9691514127267,17,-16.6666666666667,-4.36340709882637,-38.030073765493,0.0421917636335933,0.157317034816362,24.9098332305171,26.3333333333333,-7.33333333333333,5.7220251515951,-27.9446415150716
"PI_207492_LSP_AGL",0.775902314662874,1.25913543389711,61.3106243045786,12.3333333333333,-20,-1.27987015893207,-33.6132034922654,0.143154546894743,0.198084198703017,71.4795299445833,18.6666666666667,-13.6666666666667,-7.79421700164443,-40.1275503349778,0.0976074980550505,0.252458396217257,38.9680506966776,17.6666666666667,-14.6666666666667,3.4940273981174,-28.8393059352159
"PI_209858_LSP_AGL",0.691472441081662,NA,64.6732102799727,22.3333333333333,NA,-5.71562544119157,NA,0.156971008107666,NA,81.9194239034575,15,NA,-15.5433828835774,NA,0.103631073234385,NA,51.0121076269315,24.3333333333333,NA,0.0137218704922001,NA
"PI_211052_LSP_AGL",0.476775834361841,0.885295764552932,53.7871029696911,14,-21.5,-0.655386087972566,-35.2895816580645,0.140298837576217,0.172395192149167,79.0336759273984,12.3333333333333,-22.5,-9.6782727851734,-44.5630475587825,0.0604797141481723,0.147757209092317,40.1914962009573,12.3333333333333,-23,1.5091287756941,-33.1755870804627
"PI_212100_LSP_AGL",0.775976331244231,1.29620009280156,58.2390227540574,15.3333333333333,-17,0.392735181220701,-31.9405981521126,0.14909034072644,0.175033927784109,85.1651597335772,8.33333333333333,-24,-11.4386767693204,-43.7720101026538,0.0983448782306337,0.225250969698667,41.8911950500026,15.6666666666667,-16.6666666666667,2.4406767551344,-29.8926565781989
"PI_212610_LSP_AGL",0.912287323070787,1.40076725476641,63.1652668435479,12,-21,-1.2128950056269,-34.5216821242857,0.141212299546759,0.196693721979847,71.7293651056906,18.3333333333333,-13,-7.75770544906623,-40.4019144222347,0.0900740208613062,0.280412219898448,31.5414782504316,18,-14,3.99189961314433,-28.6700834112359
"PI_217949_LSP_AGL",0.28215563316465,0.99025662822249,28.582210990034,16,-18,3.73696682444867,-30.2630331755513,0.11646269862531,0.140236063423692,83.0514176806103,8,-26,-8.6883464005118,-42.6883464005118,0.0290613173487782,0.141357107950734,20.3399718276903,15.6666666666667,-18.3333333333333,4.69445180914023,-29.3055481908598
"PI_238758_LSP_AGL",0.948033500256768,1.53963230455731,58.1983444244025,14,-33,-0.335023375583835,-39.7405581485361,0.177092989584009,0.257427244027116,63.9690622447796,19.6666666666667,-16,-4.419614323752,-42.0936174250046,0.141219805466585,0.400187856460634,31.3855372624966,19.6666666666667,-18,4.18685325340977,-33.6003001942904
"PI_244046_AGL",0.175615148384852,0.770611608753578,22.4090909140699,17.6666666666667,-17.3333333333333,4.8642425968586,-30.1357574031414,0.102502276114655,0.130830408060639,78.4271622104854,10.3333333333333,-24.6666666666667,-7.38216508804717,-42.3821650880472,0.0224714495671401,0.0957347430404087,22.3264574781181,23.3333333333333,-11.6666666666667,5.69529019947247,-29.3047098005275
"PI_250156_LSP_AGL",0.498788287553736,1.13296914850484,42.8428770203331,21,-12.6666666666667,3.18074699940433,-30.4859196672623,0.116472150742558,0.176147586496372,65.7347182841653,19.3333333333333,-14.3333333333333,-5.36074044390007,-39.0274071105667,0.0462845896262187,0.193049712134172,23.9531259135632,22.6666666666667,-11,6.35744356727737,-27.3092230993893
"PI_250158_LSP_AGL",0.224467975817838,0.990852940465,22.8542403037114,19.3333333333333,-17.3333333333333,5.25077223203577,-31.4158944346309,0.110775244273813,0.147540246915583,75.6791201195016,10.6666666666667,-26,-5.84814352129877,-42.5148101879654,0.0234341804532937,0.14416783851075,16.803964061118,17.6666666666667,-19,6.120528338023,-30.5461383286437
"PI_251248_LSP_AGL",0.0952916653702616,0.741989514021033,13.3606302771257,21,-17,6.95007968266957,-31.0499203173304,0.0956336578295689,0.159028492976717,60.1840692033247,20.6666666666667,-17.3333333333333,-1.69329504347887,-39.6932950434789,0.0154680674955735,0.115551364807216,12.9076788604948,29.3333333333333,-8.66666666666667,11.4629362549078,-26.5370637450922
"PI_273664_LSP_AGL",0.79777199142332,1.14573349271634,70.4969269510224,7.33333333333333,-25.6666666666667,-2.11402412134983,-35.1140241213498,0.15379485332078,0.198709752959045,77.7264731215894,11.6666666666667,-21.3333333333333,-8.1369348811895,-41.1369348811895,0.0943837398835617,0.236054843970106,40.8411525558097,15,-18,1.71160743185564,-31.2883925681444
"PI_280686_AGL",0.230321650636667,0.759939832514303,30.0264185825046,28.6666666666667,-10,6.44628117830157,-32.2203854883651,0.120360540915302,0.175524329265572,68.9819618288333,15.6666666666667,-23,-5.8069434430175,-44.4736101096842,0.0239632728489465,0.130246219602093,17.6715891939567,25,-13.6666666666667,8.76322580460107,-29.9034408620656
"PI_283604_LSP_AGL",0.968777361812318,1.09853867116754,70.2954845700105,10,-21,-2.86306679138797,-37.5655386491628,0.175980604349594,0.206794683256562,84.4503178089636,7.66666666666667,-28,-10.1504610137892,-45.0527389369204,0.138822091040827,0.22782651308879,51.7515925743878,12.3333333333333,-25.5,-0.100573562856631,-36.139767761423
"PI_289066_AGL",0.980241512639373,NA,63.0986022776099,21,NA,-4.83174885241475,NA,0.173449493169427,NA,77.8428823499732,17.5,NA,-12.5442063047387,NA,0.160127050519694,NA,46.2175264455332,22,NA,0.97923402968075,NA
"PI_289073_LSP_AGL",1.07593422717417,1.33372586299028,77.5749918820888,6.33333333333333,-26.5,-4.44008136854717,-37.7818750606401,0.168908741140069,0.206800016637584,77.1482030470671,14,-22.5,-9.46969377681106,-44.5658697701539,0.149090038014245,0.285727847853745,47.5069489179708,15.3333333333333,-19,0.607348056481134,-33.6141314615269
"PI_289079_LSP_AGL",1.17983077454058,1.65413279019336,70.6996455049882,10,-23,-3.78269638084833,-36.7826963808483,0.169622497207131,0.236359623717631,71.5218439845773,19.6666666666667,-13.3333333333333,-8.5717561190649,-41.5717561190649,0.163499789153432,0.405863730371235,40.626979550778,19.3333333333333,-13.6666666666667,2.4740437105419,-30.5259562894581
"PI_290716_LSP_AGL",0.58196340242823,1.223982420269,47.9413553755356,21,-14,0.294605579776065,-34.7053944202239,0.144470450738231,0.200890681554736,71.2551381482911,18,-17,-7.5804374747534,-42.5804374747534,0.0713892582048763,0.253282970015236,27.4768431682831,23.6666666666667,-11.3333333333333,5.6886465649512,-29.3113534350488
"PI_297285_LSP_AGL",1.01780055680405,1.35447191057544,70.6534292950578,11.6666666666667,-35,-3.33666330984273,-40.4735685162282,0.17928400870675,0.24304474357672,71.7176866402278,17.6666666666667,-23,-7.88852395758617,-44.9061611707485,0.148369675615722,0.339857419690045,40.7467420660238,17.6666666666667,-23,2.36274882293993,-35.3883734400808
"PI_297287_AGL",0.817764759598651,1.12059427954771,69.027035848028,10,-35,-2.36981583370307,-40.7196859149309,0.171067842996519,0.219053233512962,83.6023623370133,8.66666666666667,-26,-10.2437263535801,-45.2878134450914,0.153328641554457,0.234465855665607,65.0149099666674,8.33333333333333,-33,-0.982035043090365,-39.0911478526614
"PI_297754_LSP_AGL",0.706637540463026,1.2230615069171,57.0954354201285,15,-19.3333333333333,-0.900606428936567,-35.2339397622699,0.176835620362844,0.22433503085886,78.6490474378255,11.3333333333333,-23,-8.69496125820067,-43.028294591534,0.132261236047673,0.27416519187203,47.9408215000976,13,-21.3333333333333,1.2297267961566,-33.1036065371767
"PI_297767_AGL",0.955140844805101,1.29421905299315,75.631743309902,7.33333333333333,-26,-4.3229297039449,-37.9538464886702,0.173199258215652,0.195253627878335,88.2280419036595,6.33333333333333,-27.5,-12.7874990684487,-47.1192929841695,0.154922218940599,0.254641814424454,61.9045565907807,9.66666666666667,-24.5,-1.8545980137494,-35.6599020259217
"PI_297772_LSP_AGL",0.417650717068383,0.970654692941914,42.9751696050996,16.3333333333333,-20,1.38539401034663,-34.9993871154325,0.122756822777411,0.151872094916613,81.2567064879843,10.6666666666667,-24.5,-10.0601795760271,-45.1520893189003,0.0442666672777626,0.147170470278491,30.5136785734883,14,-20.5,2.9377498234969,-32.5854391581506
"PI_297783_AGL",0.304467358002356,0.864174504419567,34.9864012118008,19.3333333333333,-14,3.0685812636359,-30.2647520696974,0.111257134170041,0.135157843107632,82.4343249271806,8.33333333333333,-25,-7.91935622851477,-41.2526895618481,0.0451720819134981,0.118961732187889,35.7400583324601,35.6666666666667,2.33333333333333,5.8671806716532,-27.4661526616801
"PI_297787_LSP_AGL",0.657604655207735,1.12746982055581,56.3476312702555,11.6666666666667,-20.6666666666667,-0.0176745790977672,-32.3510079124311,0.149090832731524,0.185372038279809,80.2493904982167,11.6666666666667,-20.6666666666667,-10.0392855688098,-42.3726189021431,0.0963732646968564,0.209296286924808,45.3592358948168,11.6666666666667,-20.6666666666667,1.67179860712923,-30.6615347262041
"PI_298023_LSP_AGL",0.474093470165404,1.10631457381644,38.8536477443788,14,-24,1.7944128851113,-37.8755986168909,0.158943437919232,0.219039349050501,72.3246640039077,13.6666666666667,-22,-6.41997558704623,-44.4984724690914,0.0642636418678594,0.232933387450812,24.3447184885726,14.6666666666667,-24,3.88376220135317,-35.1983952411625
"PI_298121_LSP_AGL",0.776536655788576,1.15803119079082,56.5147625136047,14.3333333333333,-22,-1.3965101525059,-37.0499825002996,0.18177787714482,0.236295630688733,76.6500736090453,13,-21.5,-8.1924039494885,-43.7134188730084,0.146995674606826,0.272540685435347,44.4554004056108,14,-22,1.25303671722957,-34.3944784440224
"PI_298122_LSP_AGL",0.819441884049444,1.32767414882976,61.4412163489955,11.6666666666667,-22.3333333333333,-2.02653042929353,-36.0265304292935,0.17260641806733,0.242662956908721,71.0375877055482,16.3333333333333,-17.6666666666667,-6.99299034073543,-40.9929903407354,0.117743668754326,0.323315984674376,35.847690365581,14.3333333333333,-19.6666666666667,2.31588203514717,-31.6841179648528
"PI_298357_LSP_AGL",0.561807609805454,1.12104451193161,50.6953412684303,15.3333333333333,-20.3333333333333,0.693704240382499,-34.9729624262842,0.132574786926629,0.20263622906015,65.5769642102709,19,-16.6666666666667,-4.892086555484,-40.5587532221507,0.0603602512828367,0.226063964030737,27.0073065139397,22.6666666666667,-13,5.71405791609693,-29.9526087505697
"PI_298631_LSP_AGL",0.909499468853702,NA,81.4714291553067,7,NA,-6.48474297031733,NA,0.17741022421428,NA,81.3310344364584,12.6666666666667,NA,-11.5880019433891,NA,0.163518744808596,NA,67.2875549072713,11.3333333333333,NA,-2.7518543430126,NA
"PI_298644_LSP_AGL",0.981157338912426,NA,68.8753588590559,13,NA,-4.602355795718,NA,0.183488237409419,NA,74.7237355699467,19.3333333333333,NA,-9.9465379975728,NA,0.175512723463654,NA,50.4734536320376,18.6666666666667,NA,0.171761194678699,NA
"PI_298645_AGL",0.690797521135469,1.27725664235275,56.1537956464176,15,-23.5,-0.753942765114168,-37.0934954711893,0.165298812912983,0.210832063020518,77.3417441505778,13.3333333333333,-24,-9.2583743649709,-44.8774555534111,0.134404151983184,0.259879691207984,53.1391149328611,11.3333333333333,-29,0.872624213729532,-36.4217833970039
"PI_298921_AGL",0.726184442290525,0.931062543943024,63.8720067954225,13.3333333333333,-21,-1.16239390812877,-37.2007590186856,0.149749771992198,0.161832325738259,78.9621898632213,13.3333333333333,-29,-10.147754413557,-47.234591670555,0.0963347658573624,0.150886794696504,45.9393848448324,14.3333333333333,-26,1.237900630559,-36.0440536984052
"PI_298922_LSP_AGL",0.959219216363484,1.20269543684626,75.7526180478724,6,-35,-3.3069760901783,-41.0582870079992,0.148274852855814,0.205654036653069,70.6486336431454,18.3333333333333,-22,-7.5556415907277,-44.4674963888818,0.119893415162166,0.234280212843,46.322437773289,15.6666666666667,-30,1.6148573185595,-38.447602343971
"PI_298923_LSP_AGL",0.575912340605039,1.13235730997848,51.0474872217423,14.3333333333333,-22,-0.218187713654766,-36.5515210469881,0.164519556869408,0.217940525199809,75.4661892117667,14,-22.3333333333333,-8.10329168973243,-44.4366250230658,0.114607813109184,0.245370514782291,44.9149593047877,16.3333333333333,-20,2.4691412916851,-33.8641920416482
"PI_299116_LSP_AGL",0.582239722114434,1.31369657640568,44.5040301298468,13.6666666666667,-23.6666666666667,0.890672006716033,-36.4426613266173,0.13936321544223,0.221971886124456,62.1666823524026,22,-15.3333333333333,-4.47044382182827,-41.8037771551616,0.0652377268255088,0.293282571923621,22.3006176029244,18.3333333333333,-19,5.41020768883067,-31.9231256445027
"PI_299120_LSP_AGL",0.416803089676146,0.985170438419412,40.6881460146831,27.6666666666667,-7.66666666666667,4.1010126949537,-31.2323206383796,0.14430770639962,0.173839771571438,82.3341435155788,10.3333333333333,-25,-8.9348728064529,-44.2682061397862,0.0770867554498815,0.171127486627228,41.9035523046299,26,-9.33333333333333,5.9065499706381,-29.4267833626952
