"Name","It17_gc.a.auc.e","It17_gc.a.auc.l","It17_gc.a.b","It17_gc.a.g.b","It17_gc.a.g.r","It17_gc.a.k","It17_gc.a.r","It17_gc.a.x.d","It17_gc.a.x.gen","It17_gc.a.x.max","It17_gc.a.x.mid","It17_gc.a.x.min","It17_gc.h.auc.e","It17_gc.h.auc.l","It17_gc.h.b","It17_gc.h.g.b","It17_gc.h.g.r","It17_gc.h.k","It17_gc.h.r","It17_gc.h.x.d","It17_gc.h.x.gen","It17_gc.h.x.max","It17_gc.h.x.mid","It17_gc.h.x.min","It17_gc.v.auc.e","It17_gc.v.auc.l","It17_gc.v.b","It17_gc.v.g.b","It17_gc.v.g.r","It17_gc.v.k","It17_gc.v.r","It17_gc.v.x.d","It17_gc.v.x.gen","It17_gc.v.x.max","It17_gc.v.x.mid","It17_gc.v.x.min"
"CN_105777_AGL",121.068779678678,115.878737710192,-16.2239277029707,-4.37705397072947,0.0429470494221828,1.23165779481602,0.144559633089982,21.5567357994247,4.99260669415545,137.666666666667,116.109930867242,95.3333333333333,30.3159557528297,27.4915592065748,-8.1170399704211,-0.430402928378071,0.00513745217051851,0.277326268011622,0.074619484476272,40.5767524305583,9.42984588281373,151.333333333333,110.756580902775,71.3333333333333,30.530653402477,29.8706386495259,-27.7769546762054,-2.16238638152663,0.0190667400694273,0.340834308087633,0.228573443708208,13.7180891578653,3.03523066225456,136,122.281910842135,110
"CN_105789_AGL",93.5188915950869,85.9990374389987,-11.0128208202487,-2.05264228900171,0.0219930412915227,0.890696414136991,0.100707532871156,30.0201359871147,6.95210565635924,143.666666666667,113.646530679552,84.6666666666667,27.9380763663352,25.7282536046431,-6.160130367633,-0.268039613260479,0.00361487851903395,0.251372220430764,0.057704128172694,55.029222636072,12.8429083684965,162.666666666667,107.637444030595,53.6666666666667,19.6725293196963,18.6810915166239,-27.5665940183525,-1.34773934693949,0.0118358669337707,0.214555342412878,0.225147166796921,13.420642135387,3.07953790696331,136.333333333333,122.912691197946,110.333333333333
"CN_105791_AGL",120.229540129201,110.085262638456,-15.0598054305849,-4.08281949237496,0.0396565108037059,1.16773156400891,0.133280501844418,26.9064236364867,6.1479603274289,142.333333333333,115.426909696847,90,27.4566857760151,25.0839291481066,-6.830991765289,-0.306500072276419,0.00391784670491298,0.24879885686566,0.0632321810261089,52.1171763272843,12.1461261823476,161.333333333333,109.216157006049,58.3333333333333,25.4250000605679,24.4092033701964,-27.2034374329223,-1.73246278845747,0.0152280034228008,0.280667644735311,0.222535354738641,13.7467435153667,3.1179402641271,136.666666666667,122.9199231513,110.333333333333
"CN_105862_AGL",191.918773585649,178.298578240649,-9.28135707977758,-3.58057639911623,0.041014106271202,1.75914908238501,0.093399732647647,31.9891200348187,7.44023631412797,140.666666666667,108.677546631848,77.6666666666667,35.4111162608614,32.6614229063597,-8.26770092823094,-0.538837862864619,0.00628754741217363,0.332992464353576,0.0755125398828211,39.617970534815,9.24961016855871,151,111.382029465185,72.3333333333333,53.4326345019633,51.4814125628404,-22.4401934718762,-3.09859566910174,0.0278488187257346,0.581750257199807,0.186987499068434,17.3510992082513,3.99265174668587,138.666666666667,121.315567458415,104.666666666667
"CN_105863_AGL",158.31794767249,152.27193258147,-11.4399314237409,-4.33864676047942,0.0437338306289568,1.69954078257026,0.103794796077819,29.50545586518,6.85892795416506,149.666666666667,120.161210801487,91.3333333333333,34.1394313090543,31.4527878381092,-6.31822465180043,-0.360714515654045,0.00471396677511098,0.313434111256598,0.0590434870518204,53.088185410671,12.3655977388774,162.666666666667,109.578481255996,57.6666666666667,43.7128140155764,42.5261585886048,-23.5181987333358,-2.80240602469125,0.0245063501514419,0.512428514184916,0.189723664331365,18.1860210960667,4.09948487702913,146,127.813978903933,110.666666666667
"CN_105864_AGL",156.843700480477,151.02258711133,-14.805884895213,-5.43776884688085,0.0529723766575705,1.64767806486054,0.131945024230642,24.3864701517777,5.56889686529261,143,118.613529848222,95.6666666666667,29.2538210368156,27.2510968921858,-7.19351725526623,-0.388518249294735,0.0047051943110703,0.269293162956354,0.0670874843456937,47.7283732951928,11.105507457977,154,106.271626704807,59.6666666666667,37.9243614597102,37.4686407699521,-27.6872018373947,-2.78344778892173,0.0241545533659459,0.43805474416992,0.224853706442106,13.730952118058,3.09633841346602,138,124.269047881942,111.333333333333
"CN_105865_AGL",167.391451366998,159.022453838269,-11.3424844210999,-4.05843295264079,0.0437376504460832,1.6098629536154,0.109252146844135,27.1194440415303,6.35148197479638,138.333333333333,111.213889291803,84.6666666666667,33.8179463302592,30.76255429979,-6.47990216162478,-0.361288130168424,0.00464032430457396,0.312083897304735,0.0595778064602198,49.9779182017327,11.662857596218,161.333333333333,111.355415131601,62.3333333333333,44.2881633155423,42.6255904706249,-26.9728870252889,-3.02831867585904,0.0266858954691124,0.487793626233478,0.2220178235492,13.4152348075703,3.13083951910625,136,122.58476519243,110
"CN_105866_AGL",185.837952681787,175.390424646894,-11.4681993459387,-4.55821509479362,0.0490086384649485,1.77428441335693,0.111181995839008,26.8338661513003,6.25567632434182,138,111.1661338487,85,34.8159389722844,32.026828932712,-7.35938784137479,-0.450406660302824,0.00546748163895408,0.326464885485504,0.0670464078315593,45.453247972293,10.5617141001405,157.333333333333,111.88008536104,67.3333333333333,51.1514890622488,49.3845463893189,-27.2396727240979,-3.51084564214524,0.0310086777721806,0.563078886956976,0.224975553162436,13.672212152042,3.08127076307603,136,122.327787847958,110
"CN_105895_AGL",122.863820369874,117.032425389333,-15.1488482288802,-4.10697414633497,0.0411136255385245,1.22429648375351,0.136890586816335,22.2100118910983,5.14150265487556,137,114.789988108902,93.6666666666667,26.8380735693624,24.7195685174537,-9.53205853792658,-0.499695085470602,0.00547373700050965,0.259277995151206,0.0840657192660361,36.3911294509193,8.51901717932545,151,114.608870549081,78.6666666666667,28.0952584231185,27.5577361288784,-27.9291101272174,-1.99061829550847,0.0175133569198976,0.315501065627148,0.228597282395665,13.482502159106,3.03441782971095,136.333333333333,122.850831174227,110.333333333333
"CN_106265_AGL",185.31484015884,177.991792481876,-11.6774198305302,-4.9387286391716,0.0503052258196847,1.95781935658561,0.108543027430772,29.4595123259523,6.76972234085054,147.333333333333,117.873821007381,89.6666666666667,38.3341585388283,35.0893013508477,-6.45438848217043,-0.433322102606831,0.00533594095511844,0.377299491720857,0.0571006470963321,53.1269405038313,12.3802390357207,170,116.873059496169,65,57.6358821335753,57.2071247385393,-23.2640631688488,-3.60354938823925,0.0311706227298114,0.691736006240617,0.187084247650492,16.4993797183113,3.8310193554411,143.333333333333,126.833953615022,110.666666666667
