"Name","Su18_Plot.Area.d061","Su18_Plot.Area.d065","Su18_Plot.Area.d068","Su18_Plot.Area.d072","Su18_Plot.Area.d076","Su18_Plot.Area.d079","Su18_Plot.Area.d086","Su18_Plot.Height.d061","Su18_Plot.Height.d065","Su18_Plot.Height.d068","Su18_Plot.Height.d072","Su18_Plot.Height.d076","Su18_Plot.Height.d079","Su18_Plot.Height.d086","Su18_Plot.Volume.d061","Su18_Plot.Volume.d065","Su18_Plot.Volume.d068","Su18_Plot.Volume.d072","Su18_Plot.Volume.d076","Su18_Plot.Volume.d079","Su18_Plot.Volume.d086"
"ILL_3025_AGL",0.35357185649438,0.502339674049549,0.514255638073487,0.60309319958712,0.550072044655239,0.565669246440044,0.62939220016325,0.0662251394242048,0.099414070447286,0.0959085896611214,0.0975405300656954,0.109737731516361,0.0947639668981234,0.0854014630119006,0.0248961415646111,0.0501055887051838,0.0492273948293991,0.0586568168599046,0.060232866357542,0.0532188943354713,0.053514595741233
"ILL_313_AGL",0.427651724254932,0.545245597209508,0.556780729676204,0.615948245331922,0.570286181935544,0.585996273741732,0.613104414930558,0.115357828636964,0.124716348946095,0.120925903320312,0.119109412034353,0.135201198359331,0.113243103027344,0.104677125811577,0.0492692970003592,0.0680210258461935,0.067357234632784,0.0735057376744208,0.0774735531052264,0.0666804746456398,0.0647351832472472
"ILL_3347_AGL",0.346191644500852,0.460500077600729,0.417015333113941,0.499942756037025,0.505051227357581,0.504516698625358,0.543995666522468,0.05777840813001,0.0959641585747401,0.0909245138367017,0.0837087407708168,0.0900365511576335,0.0794201468427976,0.0713489005963008,0.0212510724979816,0.0442108584403409,0.0379496491732094,0.0418625827795001,0.0456302442173118,0.0401457313643219,0.0388317552240937
"ILL_358_AGL",0.552084192671966,0.67380433157857,0.677546293206217,0.744062312852762,0.671619524347301,0.685925403814324,0.706560280506603,0.145261396964391,0.186228190859159,0.178640594085058,0.173902809619904,0.188057964046796,0.170258417725563,0.156684964895248,0.0806430496469511,0.125551476713554,0.121147041252869,0.129894941128129,0.126756085998246,0.117401266069556,0.111154382185158
"ILL_3597_AGL",0.382791797671049,0.525597116707324,0.494255683250862,0.557255549104994,0.527310984599697,0.53170822590821,0.525370821218219,0.0814630861083667,0.100795492529869,0.0949520195523898,0.0900903269648552,0.102788905302684,0.0837743133306503,0.0780938342213631,0.0354114533671905,0.0530539291758871,0.0468986719014093,0.0502823576140359,0.0543387149141258,0.0445911581083142,0.0410647265729918
"ILL_4164_AGL",0.587963252188785,0.678261498926343,0.673276019752613,0.751488721985264,0.633058581604226,0.67259103853305,0.689414613646729,0.0923851430416107,0.103829743961493,0.0962619731823603,0.0906422461072604,0.0966702774167061,0.0834049855669339,0.0736299032966296,0.0545519652030528,0.0697603695006731,0.0644871264514405,0.0676788317725526,0.0609294865326844,0.0557739135496728,0.0505350531890388
"ILL_4400_AGL",0.419376449941357,0.52010039407083,0.497967785061457,0.523408962461519,0.502619892397504,0.507771679087179,0.541640153714108,0.148793280124664,0.148592074712118,0.141633495688438,0.136049489180247,0.139295354485512,0.12528428932031,0.110284678637981,0.0621788733276982,0.077892181650374,0.0709621132564568,0.0717486680609484,0.0704304125455355,0.0638939137379567,0.0602756123909978
"ILL_4605_AGL",0.512669676775413,0.610306312908302,0.577361072802981,0.633855269215307,0.628198579483561,0.644756055331623,0.673585590660706,0.108581125736237,0.13192892074585,0.124400727450848,0.125759842495124,0.131227264801661,0.104686580598354,0.0956030438343684,0.0558740245783823,0.0806552935130333,0.0719988480900039,0.0799268413078927,0.0825954024537399,0.0677887919144673,0.0646755704585396
"ILL_4609_AGL",0.3998088993487,0.587259040648962,0.57638717532545,0.686631583257844,0.644289426051219,0.650918350916754,0.703576599880574,0.118743382394314,0.131009913980961,0.12911473462979,0.131368897855282,0.149958317478498,0.135164010028044,0.125201818843683,0.0473469188771467,0.0771526850038629,0.0745535203290939,0.090315176335684,0.0967001622596128,0.088183854532452,0.0881964651821782
"ILL_4665_AGL",0.533075831675793,0.665000100153592,0.628069581623322,0.707369949195612,0.644059199085234,0.624131072570961,0.698584180122894,0.110185315211614,0.14449317753315,0.137261460224787,0.134537210067113,0.15511513253053,0.133480682969093,0.116198656459649,0.0608550108107389,0.0971233148847401,0.0866737628583545,0.0956914646511953,0.100114201735204,0.0832134140858156,0.081537628270948
"ILL_4671_AGL",0.519520308761405,0.625763395259793,0.595978692459075,0.695330714476347,0.660419104025672,0.659345888459834,0.750212988544164,0.117701187729836,0.152116715908051,0.146538883447647,0.148036589225133,0.157780960202217,0.14253431558609,0.121122822165489,0.0613667717035004,0.0950803641195224,0.0873521040990083,0.102643769339788,0.10406734839712,0.0938132864352523,0.0908144531062036
"ILL_4768_AGL",0.368498778672083,0.466058734328196,0.446971821626974,0.491802036659349,0.439977551924548,0.457536077220287,0.472847596459137,0.0734962448477745,0.0783405527472496,0.0739021847645442,0.0701425075531006,0.077586608628432,0.0674291451772054,0.0638375878334045,0.0287605396532339,0.0367473908435468,0.0334022007673369,0.0347944220759963,0.0345132006181165,0.0310869509398152,0.0304497801385485
"ILL_4782_AGL",0.451201435269544,0.523332142583661,0.496707581430778,0.549998824503216,0.472283762186856,0.482148933094373,0.496644655208531,0.0805256267388662,0.0890966256459554,0.0860400920112928,0.0807587429881096,0.0872576187054316,0.0784320409099261,0.0744081760446231,0.0362778946317232,0.046525167350525,0.0427024815810113,0.0441851801413527,0.0410676293742264,0.0376436137631364,0.0366302537405621
"ILL_4783_AGL",0.594928414670403,0.787543797485445,0.793901208087008,0.892515748739406,0.827526151437164,0.788940542183427,0.832764032985455,0.178065434098244,0.170510023832321,0.173036550482114,0.187921444574992,0.19179822007815,0.178419828414917,0.148635764916738,0.106341812069454,0.134462884048391,0.137673633443315,0.167594455827957,0.158770955204089,0.140600254335694,0.123420865950068
"ILL_4804_AGL",0.428265420554982,0.518973208212408,0.509443656171134,0.577745568310754,0.534607952532567,0.558938802441488,0.589696255578496,0.0857589766383171,0.113316876192888,0.10753487298886,0.103523902595043,0.114561180273692,0.0983260174592336,0.0892000148693721,0.0371330086512824,0.0590329376944617,0.0551146297775263,0.0604322678722104,0.0614286921525447,0.0550724412723282,0.0526507663538284
"ILL_4875_AGL",0.464874781505411,0.672063080885875,0.683704687712721,0.777274822874369,0.739182346455201,0.753799734582636,0.798907046373187,0.139945561687152,0.138623788952827,0.14963111281395,0.179344564676285,0.177557831009229,0.167357807358106,0.129537974794706,0.0650696050690879,0.0933995111742083,0.102556721760296,0.139574948207513,0.131031858960598,0.125676362409855,0.102853642191885
"ILL_4956_AGL",0.49656366525781,0.692528338465163,0.707616737237788,0.790858539923428,0.737522427603948,0.745397097499515,0.737159494505445,0.141409680247307,0.152929445107778,0.152331759532293,0.171863233049711,0.177559023102125,0.172332420945168,0.149399687846502,0.070173459428095,0.105837494917839,0.108051474890878,0.136378496048038,0.131441118459241,0.129681044289195,0.110822403995285
"ILL_5058_AGL",0.504622443477333,0.650291780948183,0.668558768097445,0.7461666038853,0.673304387998747,0.671963433334603,0.712844419096376,0.13002622127533,0.142498982449373,0.141006002823512,0.149677102764448,0.162902702887853,0.160745893915494,0.138245811065038,0.0667814856714724,0.0936152737282853,0.0953822319996597,0.112841427006692,0.110684183257103,0.109320684529489,0.099034589801931
"ILL_5151_AGL",0.376924020482614,0.455741491196007,0.445240951959819,0.454234222377061,0.432028100822624,0.465618032897815,0.493717740825819,0.0770189662774404,0.0982707440853119,0.0954285835226377,0.087837278842926,0.0997397750616074,0.0808185711503029,0.0791884859402974,0.0290208156963442,0.0448393886556439,0.0425086301658877,0.039860418228834,0.0431067444965136,0.0377198292777572,0.0391907465930678
"ILL_5209_AGL",0.415470903406726,0.519407551482574,0.500663143265236,0.56658024928922,0.506095660111021,0.524313878317326,0.570658068022902,0.097988598048687,0.109752076367537,0.104727551341057,0.0974820628762245,0.114726305007935,0.0959415336449941,0.0930803442994754,0.0402494559929832,0.0571985700500824,0.0530809546771533,0.0556290095302309,0.0587177574858295,0.0504955417430016,0.0533748295366185
"ILL_5480_AGL",0.501862893874904,0.641530243456812,0.621242851051668,0.717927854073999,0.651326938399767,0.656375069029749,0.712337781089541,0.13658003260692,0.164046451449394,0.166887054840724,0.198659320672353,0.198999424775441,0.185023307800293,0.166142801443736,0.0681897523833455,0.105201838743362,0.103782139314048,0.142900515067724,0.130344607203795,0.122677201840838,0.120245687549708
"ILL_5639_AGL",0.413300075445182,0.543291291524323,0.535996613727962,0.587495173357211,0.54277134402164,0.543664841075122,0.594600458617818,0.107469988365968,0.131162976225217,0.131799812118212,0.132970457275709,0.154155269265175,0.137975543737411,0.122951944669088,0.0445889219695559,0.071529306779453,0.0708720267681591,0.0783634261378231,0.084074631081528,0.0753014597545196,0.0743360863785858
"ILL_5722_AGL",0.385108710403985,0.487496312040406,0.480381560669541,0.512080501980204,0.514742132800979,0.533707084598706,0.55801348986286,0.109242238104343,0.132981032133102,0.128752201795578,0.124267985423406,0.130387691160043,0.115378608306249,0.0883490517735481,0.0452222551661248,0.0649559929714223,0.0619125546742297,0.0635492009847506,0.0671419587093849,0.0616620986766163,0.0496014900734129
"ILL_5883_AGL",0.512976458053655,0.567682915330555,0.574828568203415,0.633237805977938,0.610942309060423,0.611981151494996,0.678296978428097,0.0846041987339656,0.109036517639955,0.103234484791756,0.0968508596221606,0.117108608285586,0.100319239000479,0.0943406273921331,0.0434998520905567,0.0617792732655278,0.0592846861059292,0.061227910258846,0.0715611668563387,0.0615149741580512,0.0641777105794427
"ILL_5888_AGL",0.354817896951742,0.416514864814227,0.394046268483629,0.454811209460929,0.410301293392317,0.406966024387362,0.436368491811535,0.0734585709869862,0.0819753408432007,0.0750159472227097,0.0710957981646061,0.076454047113657,0.0646415874361992,0.0574889145791531,0.0260760217513433,0.0341147918936801,0.0295188490184252,0.0323542215075097,0.0312991234377276,0.026334403048017,0.0250979501463896
"ILL_5945_AGL",0.321297434672043,0.400620732356933,0.375609572684585,0.41705587854309,0.381479180881076,0.375932654925402,0.403358269572196,0.0920899286866188,0.099986436466376,0.0913100242614746,0.0903301810224851,0.0974764501055082,0.0845177918672562,0.0860492736101151,0.0302165191701932,0.040310139376799,0.0346516161495307,0.0378665064628435,0.0372708682505523,0.0318910128846453,0.0347874632792092
"ILL_6002_AGL",0.47539139979827,0.553943299557985,0.55821613915827,0.582486105757383,0.573968256716894,0.571150229410477,0.630644533403345,0.126589265962442,0.162039120992025,0.155460546414057,0.156873047351837,0.163581535220146,0.133721309403578,0.117962357898553,0.0601017637851611,0.0893346610510314,0.0864868071888651,0.0912160496506597,0.0938987281728507,0.0765614085455888,0.0747672495009546
"ILL_618_AGL",0.50204615078665,0.664441880941465,0.666723465082485,0.789548749628503,0.692940862030329,0.732514086079521,0.814084192953631,0.136543594300747,0.151370465755463,0.139654537041982,0.141284411152204,0.158431982000669,0.143958335121473,0.123627528548241,0.0731344328085984,0.100837123627819,0.0939134347672413,0.111752924140899,0.109813886238243,0.105926012632914,0.0993484700629364
"ILL_6182_AGL",0.461006164668543,0.603646655765367,0.58733204670054,0.680385612841572,0.6077160388012,0.637199263167466,0.684260864520025,0.112378053367138,0.134876444935799,0.133844529589017,0.150254259506861,0.164600357413292,0.149732197324435,0.138702715436618,0.0519479080748244,0.0808094938755576,0.0786528726618326,0.102570151619671,0.100869775386589,0.0953392347998285,0.0942127004037186
"ILL_6211_AGL",0.545333402937296,0.702363429580105,0.677232612388924,0.759300792625468,0.713055304746711,0.715502103619989,0.733481809264486,0.158483649293582,0.161924387017886,0.165948535005252,0.171937336524328,0.179317727684975,0.174862136443456,0.141870374480883,0.0870439463754585,0.114286295059793,0.11283487803078,0.131348859212934,0.128203623447215,0.125735509753544,0.104611638375667
"ILL_624_AGL",0.4897944183614,0.614172121345175,0.58525390593412,0.680378673617782,0.614812267871958,0.610147505349163,0.59034646401699,0.151244282722473,0.150540908177694,0.151144733031591,0.159020443757375,0.171440968910853,0.150704140464465,0.142198736468951,0.0744329477912437,0.0919510350464182,0.0882556351277289,0.108005851575418,0.105424708790594,0.0915968658954072,0.0839897662275014
"ILL_6821_AGL",0.393668441923035,0.459585323754239,0.470195436435699,0.505543640793421,0.47769915271622,0.472725834057084,0.51456030145816,0.0993388320008914,0.11879076063633,0.113296464085579,0.102262092133363,0.111766569316387,0.0945017735163371,0.0838832060496012,0.0392214055506119,0.0544731377917054,0.0533554084271518,0.0517294398338757,0.0536410824224319,0.0449586021611766,0.0433414990894045
"ILL_6853_AGL",0.601338958390697,0.728230261816805,0.710104005054218,0.790651738925202,0.750965621817835,0.759973356456235,0.78985758512213,0.106096846361955,0.140764892101288,0.124958855410417,0.117614798247814,0.132375011841456,0.107350438833237,0.0970999374985695,0.0634247767924829,0.102232270837447,0.0887351764280748,0.0927222518775736,0.0992988895251781,0.0814473972608756,0.0766939127925937
"ILL_7089_AGL",0.48302948918541,0.57401046903007,0.573387493262555,0.65185415049279,0.613192403397812,0.615031743289699,0.6624861347244,0.131751445432504,0.159840976198514,0.15626381834348,0.153997262318929,0.17023621002833,0.14493768910567,0.137740045785904,0.0632497437525102,0.0911865315331003,0.0892007168506265,0.099970012144168,0.104369142838657,0.0891219459767003,0.0909213903229002
"ILL_7558_AGL",0.436665446450815,0.498074890537261,0.485122624492529,0.507490504573141,0.535637951575183,0.550767997349116,0.573988283615505,0.103531318406264,0.112703268726667,0.106039837002754,0.10497809946537,0.112145371735096,0.0866506546735764,0.0775772506992022,0.0452981309106419,0.0562516486699173,0.0515278486221576,0.0532720817295189,0.0600289017231306,0.0476875255407922,0.0445441246150536
"ILL_7663_AGL",0.459187703394847,0.473271823316345,0.489852660633652,0.566785818314706,0.553277918417849,0.557753672954204,0.616081845477603,0.0812954604625702,0.0802439749240875,0.0762279604872068,0.0765602439641953,0.0876003031929334,0.0745906755328178,0.0730089868108432,0.0391303577263162,0.0388806750613098,0.0384029331055743,0.0441972229047118,0.0491084473668597,0.0424610765718102,0.0451878715164062
"ILL_7668_AGL",0.444573244930144,0.505095597310319,0.494160652943076,0.606916099777081,0.562426168426182,0.537861777315521,0.585254401201423,0.0895404194792112,0.113751714428266,0.105322733521461,0.10269271582365,0.112516442934672,0.100797168910503,0.0925056934356689,0.0399987623150569,0.0578522630046297,0.0524480827406856,0.0627487286871666,0.0637937112180361,0.0544865121391986,0.0543692067395274
"ILL_7716_AGL",0.577966611339145,0.664022873420974,0.670224864827205,0.75612977425362,0.726635839530872,0.755513156418093,0.821571433182938,0.0961463426550229,0.119975743194421,0.113035952051481,0.108852018912633,0.1158735131224,0.0930949275692304,0.0826943541566531,0.055441448014514,0.0796685788831083,0.0758851827529404,0.0823879284334992,0.0842960934563106,0.0703477949412685,0.0678707963895782
"ILL_7747_AGL",0.510696931613937,0.622856070133029,0.616022819182981,0.750245903205247,0.747339369395206,0.778762422686538,0.860162542354792,0.111991268893083,0.128887097040812,0.122167865435282,0.114702666799227,0.132330387830734,0.109942140678565,0.10715073843797,0.0569671790230399,0.0802319084868274,0.0752382957966469,0.0858972749146735,0.0984935842528293,0.0854506864799877,0.0920102695704153
"ILL_7946_AGL",0.426318480647417,0.497488216779166,0.503829666794158,0.543746332305551,0.547435662617441,0.518333354996397,0.547196978036869,0.0607122257351875,0.102056833604972,0.0958404019474983,0.0832638119657834,0.0944091379642487,0.0807201067606608,0.0758190328876178,0.026409611333827,0.0508870144321132,0.0481030607329706,0.0457531057814693,0.0519795844592765,0.0420717639095228,0.0416120226690714
"ILL_7978_AGL",0.340347480935142,0.424631745560061,0.388595397127772,0.425107867474428,0.403949570222805,0.416621432157533,0.450284085578853,0.105766380826632,0.106769546866417,0.105387538671494,0.0978147312998772,0.109545913835367,0.0960205097993215,0.087917722761631,0.0357433212677905,0.0453910777019917,0.0404340770290074,0.0413469983456422,0.0440327468079274,0.0396337544617272,0.0393731198055791
"ILL_7979_AGL",0.314320565828607,0.418987933015402,0.352174262536512,0.431702286224932,0.405019678214577,0.406723159112345,0.455191835494292,0.072639757146438,0.0988569706678391,0.0957345838348071,0.0929900705814362,0.111461222171783,0.0910742258032163,0.089320329328378,0.0249183255623979,0.0424152095786792,0.0342279277467299,0.0410213546602912,0.0453156758724195,0.0372825881689721,0.0408366103165843
"ILL_8007_AGL",0.287440475535456,0.368761195741911,0.34622009323049,0.395455625088416,0.370536489556876,0.366772756162088,0.37049424770923,0.0882372930645943,0.0908695608377457,0.0842694168289502,0.0779455403486888,0.0832776029904683,0.0655604551235835,0.0655960962176323,0.0306230585192499,0.0336683840939658,0.0292965472269951,0.0310063229048263,0.031221408309549,0.0244329189636995,0.0246286564614405
"ILL_8009_AGL",0.343147847156815,0.414884193057313,0.402111376726338,0.485531036224486,0.481292544191115,0.485103090932257,0.528429005615208,0.067204466710488,0.103570652504762,0.0968174040317535,0.0968377217650414,0.109784203271071,0.0919485862056414,0.0835361033678055,0.0239214286687844,0.0426253650000241,0.0391097889174151,0.0471656092387056,0.0528598911788269,0.0445122948730557,0.0441301650897006
"ILL_8010_AGL",0.350043282250986,0.459333107000733,0.438978388474177,0.511194141160475,0.48770777217802,0.478865500498006,0.523979482882843,0.0955679441491763,0.0973877136905988,0.0882220094402631,0.0841945807139079,0.0962967177232106,0.0832746724287669,0.0757472738623619,0.0326067790072291,0.0448097033521718,0.0386772229313309,0.0427699293441193,0.0470066272651035,0.0397596821872784,0.039446795264554
"ILL_8072_AGL",0.457260709975445,0.576207435319759,0.553995229046959,0.618687258026531,0.598191680020722,0.587959206061045,0.64293984160311,0.0987210236489773,0.114919389287631,0.110167413949966,0.103453266123931,0.113220517834028,0.10122121622165,0.0913864225149155,0.0497402005280801,0.066547433447624,0.06134199755633,0.0644301731443445,0.0682889460640006,0.0597268013721386,0.0595836974747746
"ILL_8174_AGL",0.652066368133041,0.805749361693976,0.793435571767004,0.853522152022911,0.913325737515707,0.913040523964886,0.995551644392618,0.155878238379955,0.193860704700152,0.192073663075765,0.206765085458755,0.218215142687162,0.207249134778976,0.167096108198166,0.0965060991981796,0.157144574328915,0.153339921140249,0.178246589719272,0.199487066894565,0.189127685482381,0.165644803387629
"ILL_8595_AGL",0.637349749245017,0.758738110164624,0.785068126911621,0.846961601790545,0.840339945798862,0.808008593240375,0.854728269052979,0.134750559926033,0.177147179841995,0.171091203888257,0.186570192376773,0.191596905390422,0.177540019154549,0.148382842540741,0.0867874279252482,0.134573734988409,0.134656741795783,0.158317585310176,0.161484344837375,0.143941440095081,0.12664515860083
"ILL_9_AGL",0.367485962143501,0.434450095463748,0.418160514582109,0.455302944803063,0.419777854727857,0.426599861104116,0.436534602437314,0.0877858363091946,0.113666308422883,0.109495965143045,0.0996120894948642,0.105038506289323,0.0944943726062775,0.0831582223375638,0.033916918676841,0.0493519763811592,0.0458091739688002,0.045300050610178,0.0441408576096374,0.0402713094052971,0.0363688790197534
"ILL_975_AGL",0.472785845274713,0.583896617561018,0.592631916761645,0.640227321224338,0.578344985524901,0.587981712842789,0.625425632836498,0.0876151124636332,0.114219320317109,0.110709759096305,0.104415640234947,0.120357962946097,0.102811065812906,0.0941303223371506,0.0420765180114407,0.0676431804363745,0.0666542381294049,0.0677916790876977,0.0709082980512949,0.0617251488225813,0.0604066680042573
"ILL_9888_AGL",0.413720564575483,0.504460927835624,0.484735236101882,0.512738234730421,0.465914607228687,0.449533217766805,0.474621448880598,0.11187765498956,0.118366984029611,0.110644263525804,0.1065470824639,0.109511658549309,0.0955956528584162,0.09200402845939,0.0467092071041692,0.060113079222622,0.0539807602242397,0.05501268341886,0.0513660891494569,0.043341521206531,0.0439033209933141
"ILL_9932_AGL",0.454901100983366,0.537799039927373,0.516047538996777,0.588011995841166,0.57084830607991,0.561362789764319,0.594176880270824,0.0964718287189801,0.0871921603878339,0.08396332214276,0.0788953552643458,0.0836215317249298,0.0745697865883509,0.0660810905198256,0.0425886084538137,0.0470250347926851,0.0437103396821106,0.0464778329219537,0.0477928675160356,0.0420224703241914,0.0392518178276538
"ILL_9945_AGL",0.309037999428837,0.432588876470422,0.40637100134184,0.434070924896017,0.36439667645354,0.355536683444924,0.360016833515057,0.113719463348389,0.120069270332654,0.115703811248144,0.111233229438464,0.122311279177666,0.109147409598033,0.106784604489803,0.0351145774865183,0.0519620767409451,0.047137602483428,0.0483402985162518,0.0446853073562378,0.0388205796092516,0.0384663678995734
"ILL_9977_AGL",0.337434642520835,0.433704602231674,0.416728164190442,0.49403647221013,0.471786286567738,0.486919916093205,0.516809757895532,0.0587616469711065,0.0892241398493449,0.0805498460928599,0.0798018078009288,0.0897656654318174,0.0744304011265437,0.066763773560524,0.0208399224189171,0.0388772205701008,0.0336260273599999,0.0396267593659489,0.0427598356184562,0.0364519523919594,0.0349398653518039
"ILL_9997_AGL",0.390152687144132,0.512074463779292,0.508955868316381,0.54586075666034,0.583494879622741,0.564607137224042,0.613274873351135,0.0875729732215405,0.102782974640528,0.0933796887596448,0.0934889862934748,0.106129989027977,0.0874788885315259,0.0795997952421506,0.0331133217730699,0.0524014406162919,0.0472687719943072,0.0509374022168476,0.0617977072067763,0.0494020566726743,0.0488574504251857
"ILWL_118_AGL",0.420361881369343,0.548761130558468,0.560534918015841,0.676351353412234,0.641900529266405,0.646392266187737,0.68065894490438,0.0957113852103551,0.106128851572673,0.100391745567322,0.100419578452905,0.114850712319215,0.0956160351634026,0.0845506588617961,0.0390644263754595,0.0586144329527137,0.0562007020487265,0.0679052607136672,0.0738427039988564,0.0617000586658139,0.0576581672658804
"Indianhead_AGL",0.53144353034458,0.68179477814275,0.716661628226775,0.905933740181721,0.843079548613884,0.867813432853641,0.947113596930288,0.134044423699379,0.164667720595996,0.186758438746134,0.22771647075812,0.248503213127454,0.264726062615712,0.275779624780019,0.0707998883633253,0.112194260800378,0.133511791633342,0.206719165189983,0.209792469516135,0.230374700380577,0.261565249020495
"IPL_220_AGL",0.313870202140443,0.445779785299733,0.393603997250652,0.479479063359746,0.460751198483816,0.477267830852835,0.501368698987895,0.0670997562507788,0.099845178425312,0.0949070304632187,0.0880760078628858,0.0953168844183286,0.0795674001177152,0.0741712947686513,0.0215354882373448,0.0446686109015018,0.037401068472251,0.0425593236793366,0.0447285671577603,0.038789402109153,0.0381187446635209
"Laird_AGL",0.631214351746467,0.855460620206914,0.832024037744716,0.943620941082498,0.877121274242404,0.886873881276143,0.912222468116685,0.157924994826317,0.200199007987976,0.20470005273819,0.239654868841171,0.255023037393888,0.25446638961633,0.231950720151265,0.100993302832442,0.171093493256634,0.17027366763293,0.225897389282693,0.223285917867204,0.225477200734143,0.210975940752412
"LIRL.22.46_AGL",0.421861189813234,0.476110389847574,0.475043821501784,0.538314516203957,0.516611652838673,0.520248215527874,0.556783549072047,0.0926829949021339,0.110708611706893,0.108231815199057,0.1034008761247,0.107859499752522,0.0935544371604919,0.0802931909759839,0.0389952892379357,0.0528074396868103,0.0514179323827504,0.0556770988494472,0.0557494275230827,0.0486647040957257,0.0446931869872494
"PI_163589_AGL",0.505496960427107,0.639493438377231,0.610061780785591,0.654777802647606,0.632526100796433,0.606964425484557,0.633785844423087,0.0660022050142288,0.130146265029907,0.121905423700809,0.115042994419734,0.129350803792477,0.111617662012577,0.101708474258582,0.0335458704272618,0.0831879852806993,0.0745046653555295,0.0752579455259994,0.0817473648869237,0.0677733409003522,0.0645111256134894
"PI_169534_LSP_AGL",0.458264753818291,0.58302435171344,0.609648392234946,0.661224981308033,0.609116089299054,0.607063929358129,0.671019500841311,0.0686324238777161,0.151412869493167,0.142029032111168,0.152081201473872,0.158441747228305,0.14519972105821,0.136178031563759,0.0351112509091129,0.0879108155003513,0.0863434595344858,0.0999561697599649,0.0966629693478509,0.0880154029273639,0.0908908552958198
"PI_175754_LSP_AGL",0.494125622192067,0.599965301299299,0.573472933046355,0.647979335037702,0.643932578266655,0.68039525686127,0.726409444138851,0.102266860504945,0.124851668874423,0.124779676397641,0.122211687266827,0.134574924906095,0.107889793813229,0.105428899327914,0.0488128292570905,0.0756630693265177,0.0719241363450468,0.0793863332488496,0.0872748159610823,0.0750039524009713,0.0776095591805078
"PI_177430_LSP_AGL",0.526657524171499,0.653617072595291,0.630136808539488,0.756984433580092,0.764276976674516,0.749652849857361,0.834035751965604,0.145178196330865,0.153332312901815,0.159735023975372,0.174151395757993,0.182692070802053,0.166648303469022,0.153678263227145,0.0770147805979841,0.101133802200953,0.101951497886028,0.133936696249812,0.140903573762988,0.126810197761935,0.130689859854603
"PI_178939_LSP_AGL",0.461046525829223,0.602751805681021,0.612395027665843,0.677403122057744,0.603583630581685,0.580224429843221,0.650917187996877,0.101700072487195,0.130504866441091,0.132350782553355,0.144753808776538,0.174988180398941,0.155935406684875,0.155169293284416,0.0463586097833351,0.0786992579639417,0.080644029313942,0.0981310736000586,0.105236454847226,0.0910404205952589,0.10131134570841
"PI_178952_AGL",0.402233275717198,0.503315124179947,0.463470221389149,0.520648136918329,0.506125047976139,0.531596370351329,0.59568326142393,0.13948355615139,0.156360889474551,0.157533903916677,0.154724071423213,0.170806537071864,0.153640195727348,0.128117603560289,0.0562537634154808,0.0788499785539976,0.0729439299400188,0.08070372794864,0.0865033853123879,0.081767060761142,0.0767368230372323
"PI_178971_LSP_AGL",0.467334204050368,0.607332562953767,0.610424702951785,0.693579788486735,0.667873260472015,0.674977243010425,0.744243791018261,0.113080399731795,0.122685454785824,0.118624031543732,0.119648928443591,0.128865604599317,0.108486667275429,0.0984896471103032,0.0536367760547016,0.0750794154941713,0.0727591400519514,0.0833375788756884,0.0860709953213571,0.0735596561416558,0.0732631548915865
"PI_179324_LSP_AGL",0.481240841749983,0.632259800439637,0.614368884784746,0.650636558915377,0.622113337418964,0.634602186435679,0.653018150886127,0.103475734591484,0.118438293536504,0.107216226557891,0.101120938857396,0.106124105552832,0.0897616222500801,0.0821015313267708,0.0499611177485985,0.0747115624613779,0.0658020892079036,0.0657551860241989,0.065989288793409,0.0569810020155979,0.0538239816676398
"PI_179330_AGL",0.569439181712509,0.659053533794732,0.645416835515906,0.705022558597676,0.668094330939007,0.689395736335244,0.753150519103428,0.127675342063109,0.157497336467107,0.151482249299685,0.146782080332438,0.161322961250941,0.140267426768939,0.134530199070772,0.0725374556977893,0.103741920479876,0.0976868955191419,0.103615340697225,0.107813467147639,0.0966308342985442,0.101031110881186
"PI_181771_LSP_AGL",0.57436819916684,0.755821268483975,0.732088092414886,0.793664698182137,0.767146576328573,0.759255919049151,0.796560926653332,0.123794848720233,0.127820774912834,0.118591519693534,0.117791337271531,0.127021325131257,0.109523087739944,0.0964771086970965,0.0699559420540627,0.0955559104503571,0.0859745907764623,0.0924170233752724,0.0966261405285718,0.0816967201269255,0.0766236564006039
"PI_181886_LSP_AGL",0.560629647029661,0.649507355008063,0.648205422794456,0.704109796581597,0.690218239567628,0.660065372466389,0.698950419143367,0.0952914046744506,0.150739138325055,0.139285797874133,0.128838601211707,0.142134820421537,0.122217744588852,0.112790939708551,0.0544572801974706,0.0978040486626763,0.0904181818644609,0.0906607097671424,0.0978433845207647,0.0802724725637983,0.0791060144780857
"PI_182217_LSP_AGL",0.518805262572378,0.62641012883245,0.615363824905896,0.671944891522672,0.624211232046867,0.6285566778648,0.692298581754054,0.122431504229705,0.14851617316405,0.148606533805529,0.151141559084256,0.164501488208771,0.150820379455884,0.130740640064081,0.0638056386841761,0.0931746171002892,0.0918664389804718,0.102207293872283,0.10366440763668,0.0957105108571823,0.0912112172100814
