"Name","It17_gc.a.at.DTF","It17_gc.a.at.DTM","It17_gc.a.perc.DTF","It17_gc.a.xmax.DTF","It17_gc.a.xmax.DTM","It17_gc.a.xmid.DTF","It17_gc.a.xmid.DTM","It17_gc.h.at.DTF","It17_gc.h.at.DTM","It17_gc.h.perc.DTF","It17_gc.h.xmax.DTF","It17_gc.h.xmax.DTM","It17_gc.h.xmid.DTF","It17_gc.h.xmid.DTM","It17_gc.v.at.DTF","It17_gc.v.at.DTM","It17_gc.v.perc.DTF","It17_gc.v.xmax.DTF","It17_gc.v.xmax.DTM","It17_gc.v.xmid.DTF","It17_gc.v.xmid.DTM"
"LIRL.22.46_AGL",0.438050520951309,0.874096709263133,52.9504854050178,25.5,-29.5,-2.1456674938585,-57.1456674938585,0.122025597723489,0.238471019982607,50.0678976070768,46.5,-8.5,0.0547441062749954,-54.945255893725,0.00849539671833178,0.21730311331262,4.66709303284625,26,-29,13.234405024816,-41.765594975184
"PI_163589_AGL",1.49565452326908,1.70481529331039,87.5981836746534,9.66666666666667,-22.6666666666667,-19.2579937247823,-51.5913270581157,0.235442480169998,0.271888314318772,84.5370675023921,20.3333333333333,-12,-27.3250095987933,-59.6583429321267,0.432012378627203,0.465054262882176,92.9441198987292,2.33333333333333,-30,-12.9834394239127,-45.316772757246
"PI_169534_LSP_AGL",1.39687579293165,1.53498472140805,91.5558469990936,3.66666666666667,-26.3333333333333,-21.4094302485293,-51.4094302485293,0.228709942745593,0.247622127829818,91.3144806700578,9,-21,-33.835289887713,-63.835289887713,0.353091669205628,0.36730595002263,96.384514968207,-2.33333333333333,-32.3333333333333,-18.3745075424753,-48.3745075424753
"PI_175754_LSP_AGL",1.30694954712008,1.46125145918141,88.9171848367958,5.33333333333333,-20.6666666666667,-22.8869240169117,-48.8869240169117,0.182515078462625,0.20216147420779,88.1616350596341,14.6666666666667,-11.3333333333333,-31.876857779496,-57.876857779496,0.275021411935689,0.28734347553549,95.7648183459561,-5.33333333333333,-31.3333333333333,-18.1633346732113,-44.1633346732113
"PI_177430_LSP_AGL",1.10307812000316,1.622449769308,70.9653981904238,19.6666666666667,-17.3333333333333,-10.0539707699673,-47.0539707699673,0.187769351356643,0.235489233004954,77.853889771775,26.3333333333333,-10.6666666666667,-19.955794941943,-56.955794941943,0.258674411324247,0.38939985831327,67.7000017019726,14,-23,-4.54682807767766,-41.5468280776777
"PI_178939_LSP_AGL",1.90702051126619,2.14784074405406,87.8895324638577,10.6666666666667,-21.3333333333333,-22.1950624239783,-54.1950624239783,0.276765326685352,0.297744293042442,92.4679936493178,6,-26,-29.5500758120253,-61.5500758120253,0.591199391127265,0.605279040768172,97.6225685523359,-3.66666666666667,-35.6666666666667,-18.553350313783,-50.553350313783
"PI_178952_AGL",0.948039752306361,0.982694634554098,80.8855386267623,15.6666666666667,-4.5,-18.3829945882893,-43.396873250855,0.183741613430618,0.187177039895797,84.2110641519222,22.6666666666667,-2,-28.257676333,-59.09790052645,0.209269974141642,0.198849923824046,79.8814511133454,8.66666666666667,-13,-11.1410473881573,-37.2983807313455
"PI_178971_LSP_AGL",1.57390980096548,1.9643670794523,81.0484972764229,14.3333333333333,-16.3333333333333,-15.3445908715653,-46.011257538232,0.193610336758618,0.217282158410802,87.0911529757345,17.3333333333333,-13.3333333333333,-30.416939034445,-61.0836057011117,0.355578899237327,0.389873750769479,92.4101170135156,0,-30.6666666666667,-14.519861529,-45.1865281956667
"PI_179324_LSP_AGL",1.60472185618128,1.83364204001975,86.8547844924725,11.3333333333333,-18,-19.182154643744,-48.5154879770773,0.210159917809713,0.23259382115155,89.1573151933829,11.6666666666667,-17.6666666666667,-27.7825963651903,-57.1159296985237,0.366093673488724,0.376643694307929,97.3639772342042,-3.33333333333333,-32.6666666666667,-17.021901422874,-46.3552347562073
"PI_179330_AGL",1.49360455364921,1.70803940086603,84.4492877587863,13,-19.6666666666667,-22.6655701214913,-55.332236788158,0.222976983703241,0.238757859743598,92.6468383715621,3.33333333333333,-29.3333333333333,-33.68038276502,-66.3470494316867,0.370240213800764,0.386034625722814,94.116500355043,-3.33333333333333,-36,-18.9798936522567,-51.6465603189233
"PI_181771_LSP_AGL",1.66836084996208,2.07564011453236,79.3831854841493,17.3333333333333,-13,-14.780502261275,-45.1138355946083,0.226644222399731,0.255853150398865,86.6515177779085,17.3333333333333,-13,-29.5227047836323,-59.8560381169657,0.450199819603941,0.480996781930719,93.2267946279398,1.66666666666667,-28.6666666666667,-13.822075193984,-44.1554085273173
"PI_181886_LSP_AGL",1.67331684936613,2.02333343732845,84.3764944131287,12.3333333333333,-23.3333333333333,-18.2161317816443,-53.882798448311,0.267311347841316,0.314913675429395,83.6958086203156,18.3333333333333,-17.3333333333333,-22.162835443044,-57.8295021097107,0.547265392797982,0.595084294673789,93.0005432495526,0.666666666666667,-35,-11.9552996405257,-47.6219663071923
"PI_182217_LSP_AGL",1.181015633349,1.31645468886992,88.6384066266566,2.66666666666667,-22,-22.3968656352037,-49.326168954597,0.198465289589213,0.218558207125158,91.129803378762,9.66666666666667,-15.5,-34.119992391815,-65.6507358352825,0.273404640824932,0.291036843520785,93.9383677320178,-3.66666666666667,-30,-17.5084630233077,-44.7643054824255
"PI_193546_AGL",0.962151983670575,1.01269587794806,94.8290430338143,1,-28,-21.860285946467,-50.860285946467,0.19228777027103,0.215923238724712,87.9217249510486,14,-15,-29.5969212330697,-58.5969212330697,0.222118417379319,0.229988762552867,96.932592961157,-1.66666666666667,-30.6666666666667,-15.0195837777107,-44.0195837777107
"PI_193547_LSP_AGL",1.72760423636,2.29836509082336,76.1285866783312,16,-13.3333333333333,-11.2990539840547,-40.632387317388,0.19582839963502,0.229138862778412,83.082072176555,20,-9.33333333333333,-23.1795949884183,-52.5129283217517,0.429605093597687,0.550111517794346,78.5181257490503,10.3333333333333,-19,-8.22097547277467,-37.554308806108
"PI_193548_LSP_AGL",0.466062148574489,0.896874029759545,51.5298262666044,16,-22.5,-0.592493028553001,-39.092493028553,0.144650171377036,0.187712303585429,74.464244646904,32.5,-6,-17.8909329566525,-56.3909329566525,0.0481951491217548,0.178646602494149,27.2938040365858,15.5,-23,3.7679990426665,-34.7320009573335
"PI_193550_AGL",0.581616154184085,0.887266816237279,64.9662230764635,21.3333333333333,-17,-5.53336325325566,-43.866696586589,0.159075780203295,0.252241050443507,60.2951296153038,37,-1.33333333333333,-6.062792241707,-44.3961255750403,0.0685871464976341,0.241948369517525,28.6271142095118,16,-22.3333333333333,3.67742610392434,-34.655907229409
"PI_207492_LSP_AGL",1.85177197540638,2.30896036268232,79.6702557568955,17,-11,-15.7429618176273,-43.7429618176273,0.21991231353215,0.244210402151287,88.5578157568343,12,-16,-26.666375330898,-54.666375330898,0.483908894942341,0.530647458693644,91.9228872440703,0.333333333333333,-27.6666666666667,-14.1223975017223,-42.1223975017223
"PI_209858_LSP_AGL",1.16252749121763,1.56916542770649,72.7987194770078,20.3333333333333,-13,-11.3067550168963,-44.6400883502297,0.191925383667186,0.208385195919053,91.594292052211,1.33333333333333,-32,-39.1119661852458,-72.4452995185791,0.274397207995911,0.326788109871148,83.5476447497075,5.66666666666667,-27.6666666666667,-12.0107728640833,-45.3441061974167
"PI_211052_LSP_AGL",1.98687748946286,2.59147681881412,75.2859913572369,21.3333333333333,-8,-13.1650652480567,-42.49839858139,0.243301029682154,0.268015931092638,89.3475449049899,11.3333333333333,-18,-28.3741514333953,-57.7074847667287,0.577200915072066,0.674533586775763,85.358214223066,7.66666666666667,-21.6666666666667,-12.048871803996,-41.3822051373293
"PI_212100_LSP_AGL",1.78759721249805,2.34114279854785,75.6646240366173,19,-12.3333333333333,-11.3367475897693,-42.6700809231027,0.21951105949247,0.248562048455521,86.189417541821,19.3333333333333,-12,-31.003129100494,-62.3364624338273,0.482524880876477,0.528532010220806,91.3018728423722,3.33333333333333,-28,-12.1811123619477,-43.514445695281
"PI_212610_LSP_AGL",1.76154839815469,2.34591446103232,72.0013780395908,24,-5.66666666666667,-11.050423489047,-40.7170901557137,0.211112086797892,0.248999686739766,81.1209997815386,25.3333333333333,-4.33333333333333,-24.757905729112,-54.4245723957787,0.457158881163572,0.57143585628602,76.8100978707925,11,-18.6666666666667,-8.47505937006967,-38.1417260367363
"PI_217949_LSP_AGL",1.15196414229612,1.34419549215327,86.5824485645173,6.66666666666667,-20.3333333333333,-9.84578709705266,-36.8457870970527,0.177904475230269,0.216573718727672,78.7377164783095,22,-5,-15.44378075932,-42.44378075932,0.245423255969112,0.295388503270137,83.1848405259533,5.66666666666667,-21.3333333333333,-6.22152077106634,-33.2215207710663
"PI_238758_LSP_AGL",1.68926084101015,1.79490740157838,93.9132464467372,2.66666666666667,-31,-28.4863317326517,-62.1529983993183,0.241176400415916,0.268013642172038,89.0734271347338,11.3333333333333,-22.3333333333333,-27.2221784718737,-60.8888451385403,0.475300922738982,0.48167786949161,98.7221989610617,-5,-38.6666666666667,-17.0914043649597,-50.7580710316263
"PI_244046_AGL",0.288345805756593,0.857698911020343,33.032921673394,46.3333333333333,-8,8.67553454664,-45.6577987866933,0.0828055577824851,0.199855323817793,47.4520733309598,36,-18.3333333333333,0.804044847125098,-53.5292884862082,0.00625625014689526,0.179591781708444,7.59042543390449,35,-19.3333333333333,16.1234580945557,-38.2098752387777
"PI_250156_LSP_AGL",1.21002786683401,1.59740174004095,72.7398212618193,26.6666666666667,-3.33333333333333,-12.982221786892,-42.982221786892,0.152023677256707,0.189767224008979,75.9183158644814,32.3333333333333,2.33333333333333,-22.197483552486,-52.197483552486,0.235035605125597,0.328921175299406,71.6111402699719,13.6666666666667,-16.3333333333333,-5.98282969973333,-35.9828296997333
"PI_250158_LSP_AGL",0.812584948327006,1.13401025749431,69.9990029764249,14.3333333333333,-19.3333333333333,-6.118178198796,-39.7848448654627,0.171260082223613,0.254080146639896,64.9728114124404,29.3333333333333,-4.33333333333333,-7.552669734752,-41.2193364014187,0.147227416826387,0.307592121212878,44.2672094846453,12,-21.6666666666667,0.925129089876667,-32.74153757679
"PI_251248_LSP_AGL",0.242335264485556,0.723053907355496,56.3073935257474,56,-2.5,-5.252797784428,-49.218544977711,0.0917556405678014,0.16713580067585,61.7044394744582,50,-4,-9.47731798822321,-61.2437290093051,0.00129960367716143,0.115983227875851,2.18456732658776,30,-25.5,16.695114859963,-37.709988244577
"PI_273664_LSP_AGL",1.55464965755209,1.7290251591871,90.3371792930339,5.66666666666667,-21.6666666666667,-23.018737923343,-50.3520712566763,0.198187837590799,0.22370611931979,85.6001636442715,19.6666666666667,-7.66666666666667,-28.8949378976773,-56.2282712310107,0.385486611620196,0.400588850691183,96.6139214888256,-2.33333333333333,-29.6666666666667,-17.0559813364367,-44.38931466977
"PI_280686_AGL",1.26545471580451,1.52660001598084,81.2917470634574,16,-25.3333333333333,-15.8990548364287,-57.232388169762,0.210135377047233,0.256413764396589,80.210217338096,22.6666666666667,-18.6666666666667,-19.459566626566,-60.7928999598993,0.345603852658921,0.386713258550436,86.9512736898908,4.33333333333333,-37,-8.18163012710666,-49.51496346044
"PI_283604_LSP_AGL",1.7230326769889,2.1562659480196,79.2596046438038,21.3333333333333,-11.3333333333333,-18.0507650654723,-50.717431732139,0.232986884513639,0.251880913198356,91.9168929048933,6.66666666666667,-26,-28.8291861428217,-61.4958528094883,0.460255698058753,0.498217121017922,93.1316370670462,1.33333333333333,-31.3333333333333,-15.0841152237853,-47.750781890452
"PI_289066_AGL",1.45902896994222,1.70469487102652,85.971081467126,10,-24.6666666666667,-17.8743771591007,-52.5410438257673,0.229622640403731,0.264204657079944,85.8777880226029,16.6666666666667,-18,-24.914684719277,-59.5813513859437,0.412315999037931,0.464606390270123,89.8680031556201,3.33333333333333,-31.3333333333333,-13.1328799899177,-47.7995466565843
"PI_289073_LSP_AGL",1.35037008799104,1.68529034288677,80.9750645905119,14,-20,-16.7631250767337,-50.7631250767337,0.174425422115837,0.196483141383195,86.9968247674722,16.6666666666667,-17.3333333333333,-29.6195883722517,-63.6195883722517,0.284836883272637,0.31921447003771,89.0832160501104,2,-32,-13.407584960865,-47.407584960865
"PI_289079_LSP_AGL",2.09071128501801,2.300415603768,90.3187972458396,7.33333333333333,-24.6666666666667,-25.4224697825543,-57.4224697825543,0.247164134463465,0.259417126476975,94.8720183096714,0.666666666666667,-31.3333333333333,-33.752666266948,-65.752666266948,0.53324265503342,0.53704710861835,99.2544735915515,-8.33333333333333,-40.3333333333333,-21.9824645915757,-53.9824645915757
"PI_290716_LSP_AGL",1.71130000754246,2.04595242568699,82.9092786358274,16,-15.6666666666667,-17.4038298475263,-49.070496514193,0.275470957436603,0.321590828799779,83.2049292123482,22,-9.66666666666667,-24.9932358481923,-56.659902514859,0.57227039142513,0.667429888582958,86.1428885049647,7.66666666666667,-24,-11.3818904584577,-43.0485571251243
"PI_297285_LSP_AGL",1.81017222554508,1.87631736889718,96.3393416637972,-2.66666666666667,-35,-30.9795016293293,-63.3128349626627,0.261623064457633,0.291965815335411,88.0680966008376,14.6666666666667,-17.6666666666667,-29.9967179458113,-62.3300512791447,0.561361836527382,0.565905775193521,99.1606225206171,-7,-39.3333333333333,-19.2085416295397,-51.541874962873
"PI_297287_AGL",1.83350657255033,1.96220141787452,93.0003152392252,4.33333333333333,-31,-29.933563465384,-65.2668967987173,0.257252842125953,0.27919379778859,91.574288541217,7,-28.3333333333333,-32.3185125993073,-67.6518459326407,0.528669555860664,0.535251163298244,98.759872639042,-6,-41.3333333333333,-19.1098959630893,-54.4432292964227
"PI_297754_LSP_AGL",1.73705502161818,1.96512233940765,87.5009452184975,11.3333333333333,-18.6666666666667,-21.7250108981017,-51.7250108981017,0.234274322339143,0.259503145021812,88.6256160356663,14.3333333333333,-15.6666666666667,-32.2912694603677,-62.2912694603677,0.446214185686731,0.453237174853895,98.5150102970309,-5.33333333333333,-35.3333333333333,-18.83914438714,-48.83914438714
"PI_297767_AGL",1.77919744913958,2.16809006902493,80.4622599885417,21.3333333333333,-14.3333333333333,-19.5418527341343,-55.208519400801,0.250239667569544,0.276863792096815,89.4721419891906,12,-23.6666666666667,-30.7353185408353,-66.401985207502,0.535942272477836,0.587641785506271,91.9341922597366,3.33333333333333,-32.3333333333333,-14.6556351386537,-50.3223018053203
"PI_297772_LSP_AGL",1.08399903335184,1.17674982968208,92.092468021969,3.66666666666667,-25.3333333333333,-18.3480982733513,-47.3480982733513,0.158457329225759,0.188170017406068,80.4218498208289,27,-2,-24.2278300872543,-53.2278300872543,0.21472229788435,0.225860344497259,94.6798619740679,0,-29,-13.0569304755553,-42.0569304755553
"PI_297783_AGL",0.803388156570359,1.16820001046918,67.3160641836881,18.3333333333333,-20,-6.23839211643833,-44.5717254497717,0.168904741809321,0.263186336034442,62.0499383425155,34.3333333333333,-4,-7.44408018055,-45.7774135138833,0.106731682041702,0.32323770281343,32.809906635616,14.6666666666667,-23.6666666666667,2.74598016863666,-35.5873531646967
"PI_297787_LSP_AGL",1.35843488322504,1.83069151450406,73.2421752048043,19.3333333333333,-8.66666666666667,-11.8036352582657,-39.8036352582657,0.199759377469216,0.226742002775587,85.0831110155709,21,-7,-29.0538678157533,-57.0538678157533,0.347418228063166,0.396963776580844,86.7421961453926,5.33333333333333,-22.6666666666667,-10.985742576938,-38.985742576938
"PI_298023_LSP_AGL",1.46720243820385,1.55812325188074,93.8612965081109,3,-28,-30.2170435154957,-61.2170435154957,0.264309136469242,0.29250372600815,89.0143093030156,12,-19,-28.178573113029,-59.178573113029,0.450889754924531,0.456502120453303,98.7406736525761,-5.66666666666667,-36.6666666666667,-18.5277673346187,-49.5277673346187
"PI_298121_LSP_AGL",1.68255810477591,1.7632687165128,95.214646419253,0,-31.3333333333333,-28.9276398159703,-60.2609731493037,0.290174190238674,0.321465095108994,89.4286465730262,10.3333333333333,-21,-26.4601282094713,-57.7934615428047,0.569648767470877,0.578606846813313,98.4327425791623,-4.33333333333333,-35.6666666666667,-17.1693146578063,-48.5026479911397
"PI_298122_LSP_AGL",1.87910035123219,2.25232243045416,82.8772275440002,16.3333333333333,-15.3333333333333,-20.411843264505,-52.0785099311717,0.227789569596308,0.250324956111275,89.9057566036706,11,-20.6666666666667,-31.214848057838,-62.8815147245047,0.476831931360227,0.49616021835262,96.3511447116205,-3.33333333333333,-35,-17.998050300911,-49.6647169675777
"PI_298357_LSP_AGL",1.28406347226265,1.35888315861443,93.7994615051127,0.333333333333333,-30.3333333333333,-25.1873113120197,-55.8539779786863,0.208336599562413,0.229899443582108,89.2755219965937,13,-17.6666666666667,-32.4534734353297,-63.1201401019963,0.306720209502307,0.311870049667675,97.9035074737192,-5.66666666666667,-36.3333333333333,-19.0682871338433,-49.73495380051
"PI_298631_LSP_AGL",1.75587889401956,1.88251506229671,93.3485723322296,3,-32.3333333333333,-30.1522429160263,-65.4855762493597,0.264655785607835,0.283096192777436,92.9668433202392,5.66666666666667,-29.6666666666667,-34.5588147559133,-69.8921480892467,0.509755342058685,0.515473503235419,98.9621133071543,-8.33333333333333,-43.6666666666667,-21.9100195161277,-57.243352849461
"PI_298644_LSP_AGL",1.93667473765686,2.12928925095825,90.0811914244345,9.33333333333333,-23.6666666666667,-26.9530858621023,-59.9530858621023,0.259512364266026,0.273977306526575,94.2498805703333,2.33333333333333,-30.6666666666667,-34.1401068142963,-67.1401068142963,0.523969199336341,0.53074561832246,98.7545152582716,-7.33333333333333,-40.3333333333333,-21.9002162825053,-54.9002162825053
"PI_298645_AGL",1.57985784925524,1.91922478210838,84.5443949842936,11.6666666666667,-26.3333333333333,-18.771267211154,-56.771267211154,0.234896444992388,0.259896021218811,89.9626496793651,9.66666666666667,-28.3333333333333,-27.6970793503147,-65.6970793503147,0.436483266218913,0.480219661452913,93.1008021173575,-0.666666666666667,-38.6666666666667,-14.8699528078953,-52.8699528078953
"PI_298921_AGL",1.18162115775492,1.23983547772719,95.3312127147422,0.333333333333333,-28.6666666666667,-23.4081126422673,-52.4081126422673,0.22913702741292,0.260212421557675,86.4150432321257,15.6666666666667,-13.3333333333333,-26.1099953026117,-55.1099953026117,0.337871069655505,0.345466148379308,97.5274520260117,-2.66666666666667,-31.6666666666667,-15.0008845436687,-44.0008845436687
"PI_298922_LSP_AGL",1.48323730102772,1.68835462463963,87.3560278772173,9,-22.3333333333333,-23.3887064659247,-54.722039799258,0.223241325721132,0.254343211448486,85.4285566234919,19,-12.3333333333333,-27.9286299249323,-59.2619632582657,0.396958263685589,0.424611054117272,92.9242728692623,2,-29.3333333333333,-16.065440383761,-47.3987737170943
"PI_298923_LSP_AGL",1.66981195533382,1.71432436761216,97.3164945645376,-5.66666666666667,-39,-33.06597834774,-66.3993116810733,0.267895984615364,0.287011370048399,92.5482455506379,6,-27.3333333333333,-33.4174222578433,-66.7507555911767,0.503385146241846,0.505242775608239,99.6158247353263,-10.3333333333333,-43.6666666666667,-22.2212359337627,-55.554569267096
"PI_299116_LSP_AGL",1.64928787328469,1.94775060154727,84.6883386256729,12.3333333333333,-18.6666666666667,-17.0865631391963,-48.0865631391963,0.226658074065349,0.269846408747212,81.952011903057,21,-10,-21.438534809381,-52.438534809381,0.459474395419059,0.539047191436917,85.2309571081102,7.66666666666667,-23.3333333333333,-10.3534533216307,-41.3534533216307
"PI_299120_LSP_AGL",1.5803294919656,1.83782974361871,86.6553277738121,10.3333333333333,-27.6666666666667,-18.2017909497183,-56.2017909497183,0.245207313459651,0.297611692467655,81.2870688324269,18.6666666666667,-19.3333333333333,-18.1151040965757,-56.1151040965757,0.469800959458415,0.526271164547265,89.0914468169701,3.33333333333333,-34.6666666666667,-9.141429922098,-47.141429922098
"PI_299121_LSP_AGL",1.35496215426857,1.68274426891114,81.9361365825308,12.3333333333333,-24,-12.6943067897367,-49.02764012307,0.218637104964588,0.265051792515576,81.6674086175429,19.6666666666667,-16.6666666666667,-20.6315947610283,-56.9649280943617,0.357088092731726,0.422429860836991,84.8796029712228,5,-31.3333333333333,-7.96444635055567,-44.297779683889
"PI_299126_LSP_AGL",0.978240535153404,1.30793244368454,75.121559907637,14,-19.3333333333333,-8.06082715877633,-41.3941604921097,0.175934170965517,0.228364283766869,72.5139913861929,31.3333333333333,-2,-16.250829420851,-49.5841627541843,0.220184236560671,0.303066259479313,67.5818891034456,10,-23.3333333333333,-3.467524078114,-36.8008574114473
"PI_299163_LSP_AGL",1.34453734006251,1.68225847224541,80.4540144097912,14.3333333333333,-23.6666666666667,-17.5001813544653,-55.5001813544653,0.216028753516703,0.235386023095983,91.024806328691,9.66666666666667,-28.3333333333333,-34.4289933179173,-72.4289933179173,0.33664593702335,0.359323479997287,93.704347619708,-1.33333333333333,-39.3333333333333,-16.219352183346,-54.219352183346
"PI_299164_LSP_AGL",1.62488154428473,1.78314360867228,90.7012413650797,8,-27.3333333333333,-26.154971702004,-61.4883050353373,0.237438373324953,0.265165713818712,88.4505956584629,14.3333333333333,-21,-31.2487470378353,-66.5820803711687,0.436327289695877,0.448411434953982,96.9597105366217,-3,-38.3333333333333,-17.728139855121,-53.0614731884543
"PI_299165_AGL",2.08795594901498,2.63413437384952,78.0621761432469,22.3333333333333,-11.3333333333333,-17.1852111605143,-50.851877827181,0.251693953316759,0.282982262047576,87.7043953646737,14.6666666666667,-19,-28.4705843572777,-62.1372510239443,0.590738721012081,0.647808172798878,92.0658792143998,1,-32.6666666666667,-14.4233452573447,-48.0900119240113
"PI_299177_LSP_AGL",1.95161157531149,2.22507908874336,88.1038388712599,9.66666666666667,-24.3333333333333,-27.4092606154327,-61.4092606154327,0.244980444664941,0.268196394245566,90.4702193228346,9.66666666666667,-24.3333333333333,-30.7259232993527,-64.7259232993527,0.53135148176112,0.544480781862242,97.6299077122129,-5,-39,-19.6918382422847,-53.6918382422847
"PI_299237_LSP_AGL",2.07728909289634,2.71914147992057,74.5654805315263,25,-8.66666666666667,-13.9902904089883,-47.656957075655,0.230866530507101,0.246863513207649,92.9969478735109,4.66666666666667,-29,-33.6055545183123,-67.272221184979,0.506441666050274,0.530923055498741,95.6681315590027,-1.33333333333333,-35,-16.5800380046773,-50.246704671344
"PI_299289_AGL",1.48965605457796,1.71325408984157,86.6728911782124,11.3333333333333,-27.6666666666667,-20.189868385372,-59.189868385372,0.227639571107607,0.257927390764331,87.5522205954697,14.3333333333333,-24.6666666666667,-27.2909594168197,-66.2909594168197,0.402734477503332,0.423902867320963,94.8734118132992,-0.333333333333333,-39.3333333333333,-14.2486826994617,-53.2486826994617
"PI_299312_AGL",1.43401892490633,1.82263776106766,78.1009470810991,21.3333333333333,-16.3333333333333,-18.4393447188027,-56.1060113854693,0.258877816413997,0.290737193378433,88.1234712498922,14.6666666666667,-23,-30.2676906984437,-67.9343573651103,0.436554547052122,0.471615294355788,92.2652407568219,2.33333333333333,-35.3333333333333,-14.2151144646693,-51.881781131336
"PI_299345_AGL",1.78012737775931,2.42510161378225,71.6384620695384,27.6666666666667,-8,-12.426917282019,-48.0935839486857,0.254646986103932,0.293543992072528,85.672663852428,16.6666666666667,-19,-24.466187623959,-60.1328542906257,0.585195499375737,0.725166956959807,81.6990421908679,9.66666666666667,-26,-9.03189496091267,-44.6985616275793
"PI_299351_LSP_AGL",1.49291010999131,1.99213759732561,75.4334175557534,17.6666666666667,-12.6666666666667,-12.231312662329,-42.5646459956623,0.195299125590853,0.21177333554083,91.3321305724981,7.33333333333333,-23,-29.2330349239027,-59.566368257236,0.354215979953542,0.396524901600593,89.8167936601511,2.66666666666667,-27.6666666666667,-12.787046357065,-43.1203796903983
"PI_299366_LSP_AGL",1.74609131046958,2.09311145468232,81.8981597589691,19.6666666666667,-15.3333333333333,-20.2090133500357,-55.2090133500357,0.268588045847521,0.301394793577965,88.1796853243765,14,-21,-28.521704519535,-63.521704519535,0.549548957026503,0.569585490875356,96.1847913573859,-1.33333333333333,-36.3333333333333,-15.1802572732777,-50.1802572732777
"PI_299375_LSP_AGL",1.89983438134934,2.09856735311421,90.9719848777394,5.66666666666667,-29.3333333333333,-28.07401106187,-63.07401106187,0.279284209038736,0.310904846324855,88.9420000764893,12,-23,-29.0288268281257,-64.0288268281257,0.604364194003125,0.621835927005752,97.3088449519864,-3.33333333333333,-38.3333333333333,-17.228949620254,-52.228949620254
"PI_300250_LSP_AGL",1.0289159646728,1.52449632035856,67.4358623950144,21,-8,-6.92394714962166,-35.9239471496217,0.159165501209926,0.189009583435751,80.3408174881189,28.3333333333333,-0.666666666666667,-25.9782228257697,-54.9782228257697,0.221911011555015,0.317417290233801,70.2809839595501,13,-16,-5.19336432610334,-34.1933643261033
"PI_302398_LSP_AGL",1.09433112579729,1.63271111991988,63.6786849519849,27.3333333333333,-10,-6.46827086974967,-43.801604203083,0.199102563635759,0.243607811428504,79.9310936124276,23,-14.3333333333333,-19.435893543788,-56.7692268771213,0.27170466437122,0.373743024236525,68.8146698173199,10.3333333333333,-27,-4.31507713526967,-41.648410468603
"PI_308614_LSP_AGL",1.2098856004545,1.32520756462911,92.0069015994337,3.66666666666667,-25,-19.9016881546117,-48.5683548212783,0.176606709518236,0.204634109345227,83.4041549279859,22.3333333333333,-6.33333333333333,-26.732013507394,-55.3986801740607,0.267476910077398,0.282584406496747,94.9886922283687,-0.333333333333333,-29,-13.4294300765043,-42.096096743171
"PI_311107_LSP_AGL",1.55040363833095,1.7099196334713,90.3558333817779,7,-26.3333333333333,-21.446182233383,-54.7795155667163,0.261251537178774,0.294394584730953,87.6071924527635,14.3333333333333,-19,-27.0599433742447,-60.393276707578,0.470941887720904,0.482313965431931,97.6445063138208,-3,-36.3333333333333,-15.6476489846097,-48.980982317943
"PI_312175_LSP_AGL",1.87893232654655,2.09953736450245,89.1251402986493,10,-24.3333333333333,-23.6471327170603,-57.9804660503937,0.235306274761832,0.262104407127872,89.3044929085036,10.3333333333333,-24,-29.7505136470517,-64.083846980385,0.521156062806414,0.560070370901412,93.6633251392082,1,-33.3333333333333,-17.059066446249,-51.3923997795823
"PI_320935_LSP_AGL",1.50820049167604,1.92281026110993,77.9808038970436,16.6666666666667,-14,-15.9666277208657,-46.6332943875323,0.224167947553417,0.250566037242967,87.3300986203872,18.3333333333333,-12.3333333333333,-33.612814206174,-64.2794808728407,0.415232377662469,0.500510689233719,83.4094519499819,7,-23.6666666666667,-11.7457394650297,-42.4124061316963
"PI_320936_LSP_AGL",1.00269482232579,1.48417428693069,67.7024186805078,20.6666666666667,-22,-6.193795753932,-48.8604624205987,0.143007913083734,0.232697815666987,59.8208041810364,34.6666666666667,-8,-5.148738734529,-47.8154054011957,0.146788227411961,0.352404031268685,43.2874336249621,15,-27.6666666666667,2.328752237894,-40.3379144287727
"PI_320937_LSP_AGL",1.01585783104634,1.07073865118338,94.7105558432199,-0.333333333333333,-32.3333333333333,-28.5130681159403,-60.5130681159403,0.214684163933828,0.249483044288442,84.4503496229978,17.6666666666667,-14.3333333333333,-24.750487080842,-56.750487080842,0.253702963390901,0.2697199769364,93.8736127412948,-1,-33,-17.957271521372,-49.957271521372
"PI_320941_LSP_AGL",1.48727679710765,1.6986896336131,88.5523216689857,3.5,-26.5,-25.2188502127895,-55.2188502127895,0.218463675089223,0.238088519049187,89.7399893880572,15,-15,-39.404891805689,-69.404891805689,0.368952682725019,0.380868129862976,96.9197886458809,-5.5,-35.5,-20.778595082499,-50.778595082499
"PI_320945_LSP_AGL",1.46341781913609,1.50395795320611,97.2515063845221,-5,-34.3333333333333,-28.1119641062073,-57.4452974395407,0.241764834955542,0.265897158605296,89.2238536451346,13,-16.3333333333333,-30.3953196720223,-59.7286530053557,0.400988399382699,0.404209044125504,99.1994060962818,-8,-37.3333333333333,-20.0679229437403,-49.4012562770737
