"Name","Ro17_gc.a.auc.e","Ro17_gc.a.auc.l","Ro17_gc.a.b","Ro17_gc.a.g.b","Ro17_gc.a.g.r","Ro17_gc.a.k","Ro17_gc.a.r","Ro17_gc.a.x.d","Ro17_gc.a.x.gen","Ro17_gc.a.x.max","Ro17_gc.a.x.mid","Ro17_gc.a.x.min","Ro17_gc.h.auc.e","Ro17_gc.h.auc.l","Ro17_gc.h.b","Ro17_gc.h.g.b","Ro17_gc.h.g.r","Ro17_gc.h.k","Ro17_gc.h.r","Ro17_gc.h.x.d","Ro17_gc.h.x.gen","Ro17_gc.h.x.max","Ro17_gc.h.x.mid","Ro17_gc.h.x.min","Ro17_gc.v.auc.e","Ro17_gc.v.auc.l","Ro17_gc.v.b","Ro17_gc.v.g.b","Ro17_gc.v.g.r","Ro17_gc.v.k","Ro17_gc.v.r","Ro17_gc.v.x.d","Ro17_gc.v.x.gen","Ro17_gc.v.x.max","Ro17_gc.v.x.mid","Ro17_gc.v.x.min"
"ILL_4804_AGL",87.1036529591018,85.6955350227075,-12.2340917789229,-3.30483087895833,0.09106317687074,1.28789003961305,0.298027873445171,10.9957927982806,2.4164076297135,54.3333333333333,43.3375405350527,33.3333333333333,12.710307272474,12.8993367580578,-5.60131866507498,-0.15007398043834,0.00696775246649914,0.170831662085248,0.169177909353469,19.4251116493641,4.45583362232792,53.6666666666667,34.2415550173026,15.6666666666667,14.3736789143565,14.353201339281,-14.5236300542696,-0.547744835291703,0.0146968436925318,0.225722910333592,0.333194755109329,13.7663944800812,3.15442069365123,59.3333333333333,45.5669388532522,32.6666666666667
"ILL_4875_AGL",92.2604223065463,90.1333199920599,-7.39588538609114,-2.19525129563619,0.0614190491005335,1.44791865537462,0.170484849111674,18.1359699621244,4.14834902252199,66,47.8640300378756,31,16.0859396690627,16.1654160618195,-5.30321969121851,-0.192642060424853,0.00777322271155404,0.22982281271497,0.137032267928153,22.4033914466081,5.11336616397173,62,39.5966085533919,18.6666666666667,19.6203510772659,19.429557393178,-10.6759315899166,-0.700390705807193,0.0172898357488576,0.325433588195692,0.216997007580366,14.6332970407101,3.31801782017225,65,50.3667029592899,36.6666666666667
"ILL_4956_AGL",80.380372570961,78.2168852757848,-8.31072854481254,-2.06768087813987,0.0579902638691074,1.22684323508684,0.193010343805611,15.7531812824995,3.59862816559763,62,46.2468187175005,31.6666666666667,16.2502891194821,16.4606110105635,-4.7904271612692,-0.16712874594317,0.00718780450029442,0.233532346050699,0.124042306073162,24.1525995964599,5.59157543552237,63.6666666666667,39.5140670702068,16,17.3168697683194,17.0705434661167,-11.1479873575699,-0.645658431511508,0.0158603774468843,0.283555130218438,0.226998502107026,13.7816458395758,3.14813113171934,63.6666666666667,49.8850208270909,37
"ILL_5058_AGL",90.3778977387642,88.2969400504251,-9.65860051152655,-2.63994164833781,0.0745142214780708,1.3580101922606,0.232542482177908,15.4081625167002,3.46336976259954,60.3333333333333,44.9251708166331,31,15.0845350719492,15.277115555965,-3.7008656609088,-0.101286465685089,0.00511449641362743,0.224914753464755,0.0914586075830836,32.8996080631357,7.58912751014921,74.6666666666667,41.7670586035309,10.3333333333333,18.0500844091302,17.6624688319384,-9.1838256152112,-0.553513454092157,0.0134061537765695,0.310083511496759,0.177030398223253,17.7383625694183,4.00675626877232,70.6666666666667,52.9283040972484,36.3333333333333
"ILL_5151_AGL",72.1651524317756,70.9436143008851,-18.3225712828756,-3.91962415270544,0.106346719497063,1.04351957095427,0.451869230118567,8.01114805262467,1.76531355823518,50,41.9888519473753,35,11.307952452153,11.3696460519163,-6.75805859540794,-0.165495285878558,0.00778599267188432,0.143271054654656,0.224719485622284,14.4163327110291,3.2438983579625,45,30.5836672889709,17.3333333333333,10.1821685538604,10.1999322722494,-15.5905099934786,-0.487433502209419,0.0131401256401589,0.152982672978601,0.365316477795052,10.9576889322492,2.48542940466316,54.3333333333333,43.3756444010841,33.3333333333333
"ILL_5209_AGL",65.7565839743687,63.861873016423,-22.205013645875,-4.2110745478133,0.11379506043784,0.926449715390303,0.551953898791926,5.95650085947073,1.2618920662231,47,41.0434991405293,36,13.2202562556416,13.3084568719704,-4.74078026400812,-0.123426098140332,0.006080000890533,0.178465477468442,0.138321096182836,22.3877644666724,5.20011820987616,57.6666666666667,35.2789021999942,13.6666666666667,10.5175275751669,10.4834857860658,-23.4921679299872,-0.718612673125569,0.0187602300422515,0.155808201110283,0.555763757697705,6.313668423898,1.33927121998553,49,42.686331576102,37.6666666666667
"ILL_5480_AGL",80.5182036348905,78.855048753295,-6.7834860693959,-1.73608388037991,0.0500447658238472,1.26632947566793,0.156239080051781,20.7694938325885,4.77107113748377,68.6666666666667,47.8971728340781,28.3333333333333,16.8086454490324,16.9361259254714,-4.56038651306964,-0.163497471684825,0.00696385989976563,0.246330633198224,0.113792836164694,26.5058385120416,6.10363793510438,67.6666666666667,41.160828154625,15.6666666666667,18.1651742786723,17.9492701065164,-8.72344784420013,-0.537107919958262,0.0132967577470862,0.31095155180568,0.169943289298001,18.1974716303859,4.19013662080416,70.6666666666667,52.4691950362808,35
"ILL_5639_AGL",73.9676290744809,71.9582245854317,-8.08686891256439,-1.77708421456387,0.0517516779129661,1.12260298142837,0.192707302592458,16.7084229582192,3.84380561086698,62.3333333333333,45.6249103751142,29.6666666666667,14.4756244200716,14.5819478196171,-5.09413524375018,-0.153308668232715,0.00710200960159323,0.196046684196335,0.147573028233994,20.6281632524575,4.73376684766768,56,35.3718367475425,15.6666666666667,13.5624332050145,13.5177334141699,-11.8632771468849,-0.514485229393832,0.0132654028678397,0.215683057423311,0.258147573586736,11.9117276989424,2.74119872126986,58.6666666666667,46.7549389677243,35.6666666666667
"ILL_5722_AGL",70.9557838044764,68.6755533392121,-9.70835244156594,-1.99238202300353,0.0591827518265417,1.01240648052099,0.242063761713496,13.1970805620881,2.95143633650887,55.3333333333333,42.1362527712452,30,13.823876183182,13.8816647367699,-5.08048350462454,-0.141098090540191,0.00691938463530954,0.181550037814375,0.154219765832565,19.4799956285841,4.50323155175417,53,33.5200043714159,15,12.5407345054661,12.4758913395337,-8.15852335027941,-0.295276838173324,0.00867387939350525,0.19176442424407,0.182944610047673,17.0409684042216,3.91343175334382,62,44.9590315957784,28.6666666666667
"ILL_5883_AGL",81.8443289619883,79.5551676953211,-17.640697156556,-4.25815121083896,0.116771836760713,1.163693251238,0.439536070251628,8.34522826948113,1.8532714803282,50,41.6547717305189,34.3333333333333,12.8407339810828,12.9370726573245,-4.68088954625925,-0.110595814229116,0.00629468000169675,0.163360077829223,0.156294957975716,19.3263430953287,4.49765778227703,50,30.6736569046713,12,12.9252939691962,13.0155993529046,-19.512962887881,-0.744225705348693,0.0199510421390441,0.192616067207635,0.465487857653348,12.2341969909762,2.75545234431076,54.6666666666667,42.4324696756904,31.3333333333333
"ILL_5888_AGL",62.2749584921073,60.7358003414654,-9.30758408505342,-1.72579506897974,0.0496847342247214,0.933772414347051,0.222013935840552,16.1583000722739,3.63910443754264,61,44.8416999277261,29.6666666666667,10.6590083921452,10.739157552888,-5.50395365571486,-0.115533141251693,0.00626141693918315,0.133013969063759,0.192262286877708,16.1888931977302,3.65186278204575,45.3333333333333,29.1444401356031,14,7.66104871330173,7.61872727110336,-14.5654172915353,-0.340836427269509,0.0090323436441128,0.115825118142975,0.331921250774807,9.5036204118213,2.1238498108276,53.6666666666667,44.1630462548454,35.6666666666667
"ILL_5945_AGL",56.5070060519564,55.9545797549429,-9.29894131152772,-1.32777271990432,0.0418807930162482,0.826143919408896,0.23516136963162,19.8065634907397,4.45671485326499,61.6666666666667,41.860103175927,23.3333333333333,11.0265429973106,11.0180887563775,-7.29017619154548,-0.183929241918743,0.00781308070277085,0.14247220357341,0.225471802066456,13.6776222339369,3.14426949788286,46.3333333333333,32.6557110993964,20,7.89917955409828,8.00335816078833,-5.00061187013797,-0.0879870523092329,0.00332330292389842,0.124044692272885,0.11279808334048,28.5710694104204,6.60281943481489,73.6666666666667,45.0955972562463,17.3333333333333
"ILL_6002_AGL",88.4320614397499,87.0083021820588,-20.6463251760495,-5.2854091818125,0.141093767244598,1.28297917904492,0.507188391396166,6.85693558678836,1.53552354663177,49,42.1430644132116,36,16.5673339450856,16.8804593084625,-4.47742120532117,-0.146396010105203,0.00725847417415229,0.228494530990644,0.128237215245728,23.3862034243247,5.43521933829149,59.3333333333333,35.9471299090086,13,18.9208924162792,18.833269112846,-14.1048849998273,-0.855509491226378,0.0219514488177123,0.292620006491907,0.312325655687236,10.0406351131322,2.22092283532817,55.6666666666667,45.6260315535345,36.6666666666667
"ILL_618_AGL",81.9051555962683,79.437584968132,-12.5741308826153,-2.98410338151091,0.0829564212020996,1.212787191834,0.307027479792146,12.7009407720407,2.88165376201888,57,44.2990592279593,32.6666666666667,15.79261435166,15.9030418372759,-4.91935187605086,-0.16606396137677,0.00720351370861836,0.223172503494713,0.130445730515325,23.9748067944236,5.51529729894182,62.6666666666667,38.6918598722431,16,16.7064047894582,16.5271029188925,-13.3877075079908,-0.719565608081065,0.0181192993861694,0.266437831629437,0.289281766008692,11.2887959330224,2.60878560010154,59,47.7112040669776,37
"ILL_6182_AGL",77.0020728033411,75.3275553468298,-12.7519461056852,-2.92702212695062,0.0803721295266106,1.15488464322672,0.307050314232571,12.9731087690877,3.020560684015,57.6666666666667,44.693557897579,32.3333333333333,14.170386398534,14.3997078520086,-5.15135269780065,-0.147078464278178,0.0067945225444595,0.196447547497194,0.146506123357862,22.0574880329858,5.1458960598874,58.3333333333333,36.2758453003476,15.3333333333333,13.9813002125307,13.7814786181218,-10.6581334018086,-0.472302716131811,0.0120379653238222,0.226615426152735,0.223550988236946,14.5858370130947,3.23734729119996,63.3333333333333,48.7474963202387,35.6666666666667
"ILL_6211_AGL",89.1980943821451,87.2299701248633,-13.7330677232947,-3.80639115996905,0.103877280610215,1.30948866260261,0.335196577829874,10.2576952357434,2.33415676230399,53.6666666666667,43.4089714309232,34,17.0529343023399,17.0963238974634,-5.82585646423859,-0.229955645118942,0.00922663109300899,0.236004866479109,0.157803280121914,19.5159388542482,4.51436175663998,57,37.4840611457518,19,19.4016583533425,19.5218752145786,-17.1501344517415,-1.03898136490478,0.0269258235358402,0.299106248761163,0.391786489229253,10.1720930664081,2.25658594998659,55,44.8279069335919,35.6666666666667
"ILL_624_AGL",83.3306959340362,81.2803667593214,-9.81933701245767,-2.5873649094037,0.0712995179394713,1.26068742612473,0.231563060604638,14.1215484969479,3.1583689463426,59.6666666666667,45.5451181697188,32.6666666666667,18.1979359020293,18.2216965251716,-5.30472987924514,-0.235224293228669,0.00852667056422669,0.275988810745902,0.12433582307144,24.3907712314084,5.66724759956323,68.3333333333333,43.942562101925,20.6666666666667,20.6900829151267,20.3984019375472,-10.4457429790245,-0.7372067976717,0.0177273317840187,0.348863539477819,0.206419547911206,15.1056837052096,3.37276931953827,66.6666666666667,51.560982961457,37.6666666666667
"ILL_6821_AGL",77.3193012854169,75.4764095117242,-11.9250756085236,-2.61590053101674,0.0729489038679609,1.16100835112081,0.289294416225842,12.7476830261388,2.87553416248365,57,44.2523169738612,32.6666666666667,13.8438275198887,14.0704894911542,-4.78767049971858,-0.133099905505921,0.0064792261860953,0.188652536662954,0.139600895100761,22.1223281061296,5.06557999606126,57.3333333333333,35.2110052272037,14,14.2084718318279,14.0831622631993,-10.369735530442,-0.442848433948017,0.0116325415088465,0.232893950115485,0.222932164046022,15.355137531423,3.50289344871692,63.6666666666667,48.3115291352437,34
"ILL_6853_AGL",80.4091851441801,78.0545186620536,-12.349239493718,-2.74154384040282,0.0796225212005535,1.14353060290282,0.310942486887051,12.2747124333626,2.81945457067733,54,41.7252875666374,30.3333333333333,15.5731476492683,15.771788626895,-5.04810845551222,-0.159779564525185,0.00778423975625613,0.207153849632773,0.152246224348239,19.8370044322303,4.5637154609185,53.6666666666667,33.8296622344364,14.6666666666667,16.0438275335075,16.0788246375345,-9.23608344553303,-0.444274711368122,0.0127611494775975,0.244864897700393,0.210715642176871,15.9982407228034,3.6043460709755,60.3333333333333,44.3350926105299,29.3333333333333
"ILL_7089_AGL",81.0458866062901,78.3070018795972,-9.42345703693539,-2.2698358535703,0.0669232815959582,1.16693937950164,0.234301211469083,14.3510598150896,3.21840657757623,57.3333333333333,42.9822735182438,29.6666666666667,16.0703602094948,16.1843216917815,-5.18033587613697,-0.180573404949902,0.00782511910690521,0.223129494237425,0.141803974219569,21.5901178098522,4.96572602420922,59,37.4098821901478,17,16.8687214139934,16.571856541003,-12.3816186143892,-0.653963536601796,0.0171414730048466,0.259077862897077,0.273339401849946,11.5240287973216,2.61509528452895,57.6666666666667,46.1426378693451,35.6666666666667
"ILL_7558_AGL",75.2290973773288,73.0652093371142,-17.2722640775048,-3.89567342830577,0.106502251441413,1.07311720849438,0.427655924994301,8.34917679190163,1.8471912531582,50.3333333333333,41.9841565414317,34.6666666666667,13.4108702717473,13.5290355053939,-4.93598903190978,-0.128766600310564,0.00664307546922217,0.176215474077725,0.155596150292142,20.1624866760658,4.65398677860761,53,32.8375133239342,13.6666666666667,12.5312361224159,12.4127794878403,-14.6160129043892,-0.537710173367913,0.0142966346656391,0.190207892746838,0.334671649178893,9.932191777669,2.29309152403787,54.3333333333333,44.4011415556643,35.3333333333333
"ILL_7663_AGL",57.2902974396471,55.8932088034782,-12.7018286438616,-2.00453452841087,0.0566878804426419,0.840096816880195,0.307962690015381,13.6261844015434,3.15662600712909,57,43.3738155984566,30.3333333333333,10.9037484908601,10.9096981297875,-5.89592152009553,-0.134690164937333,0.00644487982650121,0.139329252807962,0.188044697894597,16.2994684205674,3.69248044972323,48,31.7005315794326,16.6666666666667,7.51763180985521,7.46402256207112,-17.0732340261233,-0.392521785792352,0.010400579876058,0.112378291982128,0.396749328354006,9.00644045188553,1.98036344131427,52.6666666666667,43.6602262147811,35.6666666666667
"ILL_7668_AGL",73.6620111829878,71.8236373669441,-13.9086683095707,-3.04044514581198,0.0840828248526236,1.08294690299556,0.340404120503077,12.1024578413892,2.68334938248095,55.6666666666667,43.5642088252774,33,11.9904950475444,12.0886869513183,-6.78369425339462,-0.179043124142888,0.00777545592028746,0.15718301375707,0.206854056037334,15.5727293304754,3.5454336160262,48.6666666666667,33.0939373361912,18.6666666666667,11.3587057864841,11.4092132746817,-8.9341713970632,-0.294412997064706,0.00846429737040815,0.175493121204776,0.199454663078062,15.6115064280103,3.60942664211825,60.6666666666667,45.0551602386564,30
"ILL_7716_AGL",82.8971277462502,81.1859250862878,-16.1216008012682,-3.49608611733299,0.0996893626877445,1.18386668888063,0.408292260662087,12.058115155022,2.64696144951285,53.3333333333333,41.2752181783113,30.6666666666667,14.3061936836193,14.5538055280547,-5.68350159229212,-0.166652244095904,0.00844835987601563,0.183135636299849,0.188867827497353,17.1715049534198,3.88470317934232,47.6666666666667,30.4951617132469,14.6666666666667,14.7813435498133,14.8329933985187,-9.24421042327171,-0.372762380120454,0.0111912194388798,0.222524200723895,0.216462349557789,17.7128814547452,4.0016482674134,61,43.2871185452548,26.6666666666667
"ILL_7747_AGL",66.4883712357174,65.2416950630587,-14.1698243159485,-2.98092871653821,0.0797839333842784,1.01390559028641,0.335125427635028,12.859638565085,2.90320537716823,59,46.140361434915,34,13.1418282908201,13.2033990974805,-4.77507349725947,-0.128070066683742,0.00590735748668187,0.18122831330527,0.131422711911366,23.24928821903,5.33756843071226,60.3333333333333,37.0840451143033,15,11.2363030806401,11.2327484851976,-19.0344008103868,-0.704160536912285,0.0171484269021501,0.178197543745362,0.409277603046903,7.96551648602333,1.79631920955976,55.6666666666667,47.7011501806433,40.6666666666667
"ILL_7946_AGL",64.6034345747284,63.201616147695,-11.4131165168385,-2.06389961966286,0.0608355023927451,0.931693617025978,0.285741547167686,15.131159512831,3.37283964540186,57.3333333333333,42.2021738205024,28.3333333333333,13.0673522548874,13.2409800227457,-4.74107791697044,-0.117135368141211,0.00627300549278589,0.170660941683525,0.149748460773328,20.3632588838016,4.67927938330451,52.6666666666667,32.303407782865,12.6666666666667,10.2118661925188,10.3190222797167,-8.68596751704381,-0.268354201796026,0.00792650385846894,0.156599911734338,0.200133025900099,20.1445515093651,4.60409585742698,64.3333333333333,44.1887818239683,25.3333333333333
"ILL_7978_AGL",70.6691142154482,69.4476355691388,-9.28425388682029,-1.71973309722,0.0541097407675922,1.01297633881139,0.23833472317876,18.6454841495643,4.19391316430183,60,41.3545158504357,24,12.7445345778763,12.7829261484212,-7.12815735323231,-0.203779214289688,0.00904718143497233,0.163298094657687,0.228625652307411,14.3089556853544,3.23650289953986,46,31.6910443146456,18.6666666666667,11.379558162702,11.4849796676362,-5.14010022498604,-0.132313858906246,0.00498211094569889,0.174993754251316,0.118622314142155,30.2870950327482,7.03097409457182,74.3333333333333,44.0462383005851,16.6666666666667
"ILL_7979_AGL",83.8929447916058,81.8582224423736,-8.90206004415983,-2.32271385781891,0.0658747167710597,1.26454812647046,0.212984025046291,15.1696197860831,3.38246840289503,60.3333333333333,45.1637135472503,31,13.0473253152768,13.0491151022857,-5.75522375923897,-0.161437298099497,0.0071941227267786,0.173416296993207,0.169918284325356,18.3886103274506,4.17104359886857,53,34.6113896725494,17.6666666666667,14.3932653613419,14.4968040275828,-7.41451360950201,-0.292035077982869,0.00852201607073604,0.233359184369416,0.157403248181585,22.2527503705917,5.15682307664455,70,47.7472496294083,26.3333333333333
"ILL_8007_AGL",55.4727142853889,54.2462322139259,-16.8037079697838,-2.8925829581525,0.0782022178751386,0.810054239471334,0.407331648618151,9.67386579582927,2.19064147910683,53,43.3261342041707,34.3333333333333,11.0134222405156,11.0617232865719,-5.95593334999296,-0.136232088327831,0.00652798533863196,0.141084525481757,0.189826894023816,16.3609921114864,3.71034425075798,48,31.6390078885136,16.3333333333333,7.59640504446129,7.55764306898836,-13.3040099746585,-0.326247605260053,0.00860221781518851,0.116290431552163,0.296481560688665,10.5173319517505,2.4363137978768,56,45.4826680482495,35.6666666666667
"ILL_8009_AGL",79.540588677194,79.3766674088124,-10.959743798747,-2.25331446197232,0.0663748314940441,1.19175250820017,0.270429585213985,16.4186306050488,3.78160357190435,59.6666666666667,43.2480360616179,27.6666666666667,11.3900262418638,11.5790067752844,-6.64145917389895,-0.166581255699749,0.0078950504639743,0.145113414426644,0.222034514021762,13.8474153057362,3.13431788925145,44,30.1525846942638,17.3333333333333,11.519618050921,11.7273867217864,-5.54301814506121,-0.149934581906506,0.00527325431219305,0.183507166610119,0.123169246191208,27.7603484254115,6.45927759394554,73.6666666666667,45.9063182412552,19.3333333333333
"ILL_8010_AGL",64.1432387501211,62.8603347172116,-11.317489650118,-2.11650396637412,0.059012842147531,0.97210916352482,0.26907801445735,14.8911521359988,3.3425518462503,60,45.1088478640012,31.3333333333333,11.0636996530741,11.0653364634941,-10.6606388831513,-0.262406019840345,0.0101118442200324,0.143322104189423,0.324452960052958,14.2142108151367,3.21178382276716,47,32.7857891848633,19.6666666666667,8.88935426206063,8.89354280337937,-13.9637756416202,-0.325369572567883,0.00875350898901513,0.141124980918217,0.314400687599312,16.158807541972,3.69679686457209,62.6666666666667,46.5078591246947,31
"ILL_8072_AGL",80.4597417588834,77.8921455489551,-15.9948353407264,-3.56857226451924,0.100776633460527,1.14297404477946,0.403593687396925,12.2075217607309,2.80128080130269,54,41.7924782392691,30.3333333333333,14.6288908636322,14.7148278056496,-6.15277246584497,-0.193426106624131,0.00907003151062103,0.188368697226192,0.196971795200845,16.4526589264691,3.70583996297087,48.3333333333333,31.8806744068642,16.6666666666667,15.1618647664129,14.9807210977839,-12.4437386584638,-0.589218945924104,0.016587768449456,0.225422046604679,0.296078636853941,16.5450398537557,3.76654935348237,60.3333333333333,43.7882934795776,28.3333333333333
"ILL_8174_AGL",86.0734858669346,83.8058742878576,-9.05605464762102,-2.44009307804058,0.0673759501906709,1.31996272729819,0.21243290685023,14.7327267011399,3.38953641613993,61,46.2672732988601,32.3333333333333,18.2008355480432,18.156252535269,-5.3487184826255,-0.229121053699475,0.00870306530262451,0.266510754054586,0.132169544629997,23.3081542013684,5.38360401190313,65,41.6918457986316,19.3333333333333,21.2205759547233,20.8906028491875,-10.2865077028402,-0.72954830549206,0.0177645362454356,0.355144905728054,0.205546502694027,14.6455869723423,3.39787076988744,65.6666666666667,51.0210796943244,37.3333333333333
"ILL_8595_AGL",94.3732599500731,91.6686766445859,-8.46856056382135,-2.47222771192085,0.0708856021840708,1.40467550809593,0.204681429647586,15.2306343964408,3.4302969042759,60,44.7693656035592,30.6666666666667,16.4284211692214,16.383048345378,-5.38623400095217,-0.196797101118142,0.00809524253855036,0.22977171956397,0.143702164430824,21.5398501489881,4.90386029541774,60,38.4601498510119,18,20.5822112273642,20.2574199893929,-13.1108914752703,-0.814527772280639,0.0206753759447138,0.324639685607953,0.284399089961586,11.5138984733888,2.60198419857698,58.6666666666667,47.1527681932779,36.6666666666667
"ILL_9_AGL",73.4452175002474,71.6629131505468,-16.678212811964,-3.33011069445975,0.0932668302271118,1.05014900714245,0.41759525466843,10.070611306896,2.2221806628033,51.6666666666667,41.5960553597707,32.6666666666667,12.1739799228311,12.2879139124561,-7.25145024349056,-0.191473207739627,0.00865702078287101,0.154551099676936,0.235038538190409,14.0901383946763,3.27135065226996,44.6666666666667,30.5765282719903,18,11.2491154839293,11.3286493779311,-7.60038695494872,-0.226511265656592,0.00715735294828283,0.172186106247169,0.176284461960641,21.3028543731207,4.86707416457106,65.3333333333333,44.0304789602127,24
"ILL_975_AGL",56.8512891687849,55.7587402376416,-21.8682521859975,-3.5740312430683,0.0960160001223868,0.813345901247944,0.536843905665873,6.19381736344674,1.32088448094403,47.6666666666667,41.4728493032199,36.3333333333333,11.0997332095603,11.1413234093269,-6.58636830285288,-0.149451832386757,0.00700496321192742,0.142675960861424,0.211724555338692,17.606897085162,4.03467758659378,49.3333333333333,31.7264362481713,16.6666666666667,7.63214289223621,7.70129167659667,-12.2919310514806,-0.276774801491357,0.00761817208764598,0.116554154370439,0.281034730386997,14.452607006733,3.32663270911971,58.3333333333333,43.8807263266003,30.3333333333333
"ILL_9888_AGL",64.2907888634361,63.3851812823392,-11.2411266780084,-1.80390426355314,0.0538237253774576,0.944810574232253,0.278003309893229,17.4356557770369,3.94746136128754,60.3333333333333,42.8976775562965,26.3333333333333,11.6841352057457,11.7086318254808,-5.02007082127129,-0.115756679030815,0.00584485520431273,0.151607241364323,0.155608064040998,19.9871743201635,4.59301727875615,52.6666666666667,32.6794923465032,13.6666666666667,9.62862044972053,9.74934153590776,-9.65033256578259,-0.236084196938111,0.00692631973723773,0.151631482651938,0.216372231005168,20.678854351034,4.75307897942609,66.3333333333333,45.6544789822994,26
"ILL_9932_AGL",72.8278776979752,70.8835959165991,-11.9342459432011,-2.55208337960729,0.0714878296684098,1.08986083163379,0.289514307298687,14.4347663752333,3.268891081856,59.3333333333333,44.8985669581,31.3333333333333,10.4788838056972,10.5542722330506,-6.62145084592276,-0.151523923424704,0.00705276574606482,0.133874968581099,0.21574439310723,14.8242971282207,3.30740479230597,46,31.1757028717793,17.6666666666667,9.82611459697748,9.7649265557979,-7.03150596147498,-0.183254540302849,0.00554484750692402,0.156217195929281,0.15124552869338,21.0990874341699,4.82442321018083,68.3333333333333,47.2342458991634,27.3333333333333
"ILL_9945_AGL",63.0703171819161,61.3624503076179,-10.4293935386582,-1.92739566644352,0.0555809515051225,0.918837230620102,0.254306761583998,12.5509673596806,2.85013444676217,55.6666666666667,43.115699306986,31.3333333333333,12.7991291256746,13.0071287807202,-4.99873891167697,-0.124030583106384,0.00648395873025912,0.166648991770974,0.158558898712154,19.3621483373657,4.41312062137691,51.3333333333333,31.9711849959676,13.6666666666667,9.9854733567369,10.223445538194,-10.3347441767498,-0.279182508697701,0.00813996859815858,0.156305763272388,0.238192373499925,20.6631556738529,4.66567682141287,65,44.3368443261471,25
"ILL_9977_AGL",63.2889446571119,61.734599472363,-9.70489706289746,-1.86309851632822,0.0513044666322987,0.966925127994976,0.22284005473665,15.1170372535373,3.38893789924535,61.3333333333333,46.216296079796,32,11.9284007037183,12.0130028965724,-4.56925204942044,-0.0974810941099997,0.0054528434766583,0.153636251131205,0.144985447335998,21.9468781025345,5.02160970050395,53.6666666666667,31.7197885641322,13.6666666666667,8.98030505631599,8.91726477486303,-11.6985031326276,-0.33896267650411,0.00875762973597748,0.14163330230483,0.250898598715818,13.1389060940546,2.9425878153294,60.3333333333333,47.1944272392787,35.3333333333333
"ILL_9997_AGL",67.4214348814937,66.2090259291994,-12.415146067376,-2.65197195615267,0.0726824656518201,1.01361291625728,0.296681817496635,14.4609653132631,3.25300955101382,59.3333333333333,44.8723680200703,31.3333333333333,11.5489423048496,11.6204017540085,-6.29474735962868,-0.16097989036326,0.00718822473584443,0.153419964514513,0.193876950794077,17.6116798655606,4.01455179694369,51.6666666666667,34.054986801106,17.3333333333333,9.83171985068935,9.81368748905619,-9.65793500504811,-0.277492395814715,0.00755209545195175,0.158022739614433,0.206812178918188,17.1771759250087,3.89998838626001,65,47.8228240749913,31.3333333333333
"ILWL_118_AGL",88.0300087355312,85.7087089643755,-8.54511635045111,-2.30352605311334,0.0656267556973673,1.32948822395087,0.204107147467516,15.5816351709549,3.5356052324474,61,45.4183648290451,31,13.364618514056,13.3627936051321,-5.91540581448395,-0.176657501149421,0.00743119770062241,0.180668800211513,0.167209109780092,18.6630622884296,4.25917229936907,54.6666666666667,36.0036043782371,18.3333333333333,15.335244088727,15.4055825031732,-15.7082207376615,-0.711540718611129,0.0185055904993714,0.243827521162883,0.353967051236388,13.0948227280966,2.97431184281991,59.6666666666667,46.57184393857,34.3333333333333
"Indianhead_AGL",100.085309780964,98.2815870600528,-6.76844898144153,-2.30647759687853,0.0623193168258457,1.65849396069134,0.150630255393874,20.7755774942684,4.70907143920277,71.6666666666667,50.8910891723983,31.6666666666667,20.3298336463173,20.2799776892965,-4.89231109064463,-0.254797038104094,0.00854414865906463,0.336861309846554,0.102384930663792,29.6842764764981,6.83274962197987,79.3333333333333,49.6490568568352,20.6666666666667,29.045341609421,28.7524038072316,-9.88305839461859,-1.11043008645285,0.0240370512113365,0.551738258316986,0.175939871418383,17.3733792112661,4.00077495259915,75.3333333333333,57.9599541220672,41.3333333333333
"IPL_220_AGL",62.51571574761,61.8263076430132,-6.61692080976684,-1.25969575554808,0.0380030009505571,0.971325629852878,0.154212410181351,21.5298175807765,4.86909357987314,68,46.4701824192235,26.6666666666667,10.6541538409392,10.7514170347015,-8.01333019218397,-0.200449108495439,0.00866205271681166,0.136158873989918,0.260840843519765,12.9885898102303,2.88605766555943,44,31.0114101897697,19.3333333333333,7.63002533956314,7.56347562829407,-12.1122441095129,-0.27126633500704,0.00733170011123072,0.116381852020325,0.271219720901452,12.0341819793575,2.70932754879487,57,44.9658180206425,34
"Laird_AGL",83.2768241846834,82.1233373593018,-6.30516761967604,-1.66442462240529,0.0472972802856307,1.35814137663445,0.140867772364039,21.7782264484264,4.96067955679421,71.3333333333333,49.5551068849069,29,18.2102883362025,18.3323647509093,-4.52378964386088,-0.180993844119833,0.00747798672604354,0.272535204974824,0.110790450596035,27.3720153642378,6.30882281409564,69.6666666666667,42.2946513024288,16.3333333333333,20.7683343397929,20.6938984779156,-7.85896632902338,-0.550493957839793,0.0136334639291062,0.369312733787966,0.149647076079573,20.2087836418617,4.63558233558926,74,53.7912163581383,34.6666666666667
