"Name","Su17_gc.a.auc.e","Su17_gc.a.auc.l","Su17_gc.a.b","Su17_gc.a.g.b","Su17_gc.a.g.r","Su17_gc.a.k","Su17_gc.a.r","Su17_gc.a.x.d","Su17_gc.a.x.gen","Su17_gc.a.x.max","Su17_gc.a.x.mid","Su17_gc.a.x.min","Su17_gc.h.auc.e","Su17_gc.h.auc.l","Su17_gc.h.b","Su17_gc.h.g.b","Su17_gc.h.g.r","Su17_gc.h.k","Su17_gc.h.r","Su17_gc.h.x.d","Su17_gc.h.x.gen","Su17_gc.h.x.max","Su17_gc.h.x.mid","Su17_gc.h.x.min","Su17_gc.v.auc.e","Su17_gc.v.auc.l","Su17_gc.v.b","Su17_gc.v.g.b","Su17_gc.v.g.r","Su17_gc.v.k","Su17_gc.v.r","Su17_gc.v.x.d","Su17_gc.v.x.gen","Su17_gc.v.x.max","Su17_gc.v.x.mid","Su17_gc.v.x.min"
"CN_105777_AGL",48.178517557278,45.3642734637,-6.9271223255616,-1.2583060329607,0.0301995575261457,0.953432546395621,0.127767850505843,23.5717066989437,5.42538456266867,81.5,57.9282933010563,35.5,13.3305561983585,12.8252131530188,-4.63280616191562,-0.144472687595649,0.00565513863365523,0.212525293522848,0.106845546308792,28.8958677279865,6.59467808599505,73.5,44.6041322720135,17,9.08561974804165,8.70315648638313,-10.983955354241,-0.410527584533904,0.00846857447969917,0.191456387395736,0.183626856702192,16.9128907871528,3.81528994581638,77,60.0871092128472,44
"CN_105789_AGL",52.5414256549662,49.6173818974681,-5.50059593557873,-0.923307145527704,0.026695399091963,0.939731153305295,0.114445908664211,26.4877198474617,6.06175580205489,78.6666666666667,52.178946819205,26.6666666666667,10.5191547383865,10.1465546891593,-5.20264008744735,-0.122588713787511,0.00524407596688963,0.151110974888658,0.139462245636666,21.456452859419,5.01500798596832,59.3333333333333,37.8768804739143,17,7.36642393174562,7.01944789197009,-7.8203741419046,-0.197096205640108,0.0049308083207783,0.137497519332626,0.146374486749868,21.067570794216,4.78401422976635,75,53.932429205784,34.3333333333333
"CN_105791_AGL",21.7918852320815,20.6050927205666,-7.97907345908876,-0.763665272432142,0.0165028830754004,0.434806107780409,0.140683149234468,24.4095772778461,5.64025987785974,80.6666666666667,56.2570893888206,32.6666666666667,10.7216529501975,10.4480724292376,-4.1504970662694,-0.0936284411556423,0.00414451826878434,0.173914306939267,0.098233688732048,32.9556500890229,7.67724283557965,77.3333333333333,44.3776832443105,12.6666666666667,3.36655307482599,3.18359585368194,-11.0337711285373,-0.181911068057973,0.00352723315366139,0.0714885787141174,0.1829479320335,18.2465426138429,4.18655406775731,77.3333333333333,59.0867907194905,42
"CN_105862_AGL",56.1394063610105,52.8731274101972,-8.65593261087809,-1.64127459070868,0.0391676219101526,1.02541309269902,0.163824098760856,20.7633021367601,4.70324966371571,75,54.2366978632399,35,14.6269442157944,14.373736015358,-4.41289593959966,-0.164849211978353,0.00604162872691216,0.257345625929194,0.0940116086275957,33.0664028017497,7.65719881565979,82,48.9335971982503,17,12.538645119266,12.0112724165835,-11.6252334456927,-0.565881854598905,0.0118310923393976,0.25706472346231,0.197924166671824,15.7992029708511,3.58927559521402,74.6666666666667,58.8674636958156,44.3333333333333
"CN_105863_AGL",76.1544477204429,72.2573858049402,-5.09732673445966,-1.2284223226405,0.0375732768388473,1.31979011269297,0.114489395939347,26.0676702553784,6.07208104898755,76.3333333333333,50.2656630779549,25,14.9465649016698,14.6891947117682,-4.38463356874842,-0.147190782940931,0.00617413621299704,0.237843286506184,0.104592584102795,28.5617009493792,6.65919547083929,71.6666666666667,43.1049657172874,15.3333333333333,15.4983364304926,14.8598508481846,-8.62863177270133,-0.487023972014108,0.0116279595948846,0.295131006601931,0.161228362368072,18.8130412103319,4.33592820782875,73.3333333333333,54.5202921230014,37
"CN_105864_AGL",84.1236397699308,80.3018200287297,-6.36175280913186,-1.96835103624833,0.0514177097195049,1.55338850879068,0.133592397005325,22.6489542131613,5.21468321112146,76,53.3510457868387,32,15.3146789952616,15.048887691265,-4.48432907906017,-0.166324866616807,0.00637362151413223,0.256388711728301,0.0997411471625898,30.0638152154365,6.97171343274948,76.3333333333333,46.2695181178968,17.3333333333333,18.7898025298068,18.2165515450651,-10.1958026152713,-0.78866104101167,0.0169762591639426,0.385696442162916,0.17933349721937,17.120892849372,3.87213403538373,75,57.879107150628,42
"CN_105865_AGL",78.2362385773501,74.1257077901304,-5.06169402135591,-1.26672745573936,0.0386107646834222,1.35147692909213,0.114280785791328,26.3132429713577,6.10292761388357,76.3333333333333,50.0200903619756,24.6666666666667,16.6144882830481,16.1918151726511,-4.29665435537089,-0.170035545859705,0.00658081045234028,0.281754249659243,0.0945256852520573,31.8453057065787,7.37046709316802,79,47.1546942934213,16.3333333333333,17.6262084779105,16.9592190104575,-8.69532301902662,-0.596438253072652,0.0136576381100196,0.348722074100046,0.157563435583398,19.1190216981983,4.40744295946574,75.3333333333333,56.214311635135,38
"CN_105866_AGL",87.9378923535244,83.6379614298649,-5.72801392407357,-1.70754332601043,0.0488733882962394,1.54085351875422,0.127905410760182,23.5131770704174,5.42317902008377,74.3333333333333,50.8201562629159,28,16.6585222147902,16.4760481391529,-4.17479682173638,-0.162577568278599,0.00651759299131553,0.28336128200729,0.092475820823362,32.573762296214,7.51768230304565,79.3333333333333,46.7595710371193,15.3333333333333,20.8923543954693,20.1401120361151,-8.95927290906562,-0.734748454493426,0.0166711933431197,0.416290991848208,0.161686207880005,18.5694636136516,4.29637608085296,75.3333333333333,56.7638697196817,39
"CN_105895_AGL",62.1393427879062,58.8349738113851,-6.72461055127199,-1.4344821934008,0.0376966749732229,1.12927126375136,0.135859846603339,22.1765702700214,5.1164039628332,75.6666666666667,53.4900963966452,32,13.6619293205937,13.0724705610606,-4.31410069995496,-0.137239578848148,0.00537412426216098,0.225752250742852,0.0949303067349219,32.5121689212635,7.56072684793526,79.6666666666667,47.1544977454032,15.6666666666667,12.0879384295861,11.5908190070574,-10.5346602568544,-0.493703927405436,0.0107520556952334,0.241578599861424,0.18382266317015,16.5502016306143,3.78587543595501,74.3333333333333,57.783131702719,42.3333333333333
"CN_106265_AGL",88.0671480045936,83.6697355915791,-7.35131543870829,-2.33501228919573,0.0590752565035048,1.60074142796608,0.152472519873963,20.261945134124,4.65337189165196,73.3333333333333,53.0713881992093,33.6666666666667,19.7331185201804,19.3313403811434,-5.07631730892338,-0.305692666880945,0.00925016375143397,0.373561213556554,0.0987091901631551,30.3186182343687,7.06573411653115,83.6666666666667,53.348048432298,24,27.1859027545618,26.3640050626456,-11.6504139722501,-1.38150646031695,0.0279622645681081,0.582236498241436,0.198169961981239,15.5315203417944,3.51233497455739,75.6666666666667,60.1351463248723,45.6666666666667
