"Name","Ro17_gc.a.auc.e","Ro17_gc.a.auc.l","Ro17_gc.a.b","Ro17_gc.a.g.b","Ro17_gc.a.g.r","Ro17_gc.a.k","Ro17_gc.a.r","Ro17_gc.a.x.d","Ro17_gc.a.x.gen","Ro17_gc.a.x.max","Ro17_gc.a.x.mid","Ro17_gc.a.x.min","Ro17_gc.h.auc.e","Ro17_gc.h.auc.l","Ro17_gc.h.b","Ro17_gc.h.g.b","Ro17_gc.h.g.r","Ro17_gc.h.k","Ro17_gc.h.r","Ro17_gc.h.x.d","Ro17_gc.h.x.gen","Ro17_gc.h.x.max","Ro17_gc.h.x.mid","Ro17_gc.h.x.min","Ro17_gc.v.auc.e","Ro17_gc.v.auc.l","Ro17_gc.v.b","Ro17_gc.v.g.b","Ro17_gc.v.g.r","Ro17_gc.v.k","Ro17_gc.v.r","Ro17_gc.v.x.d","Ro17_gc.v.x.gen","Ro17_gc.v.x.max","Ro17_gc.v.x.mid","Ro17_gc.v.x.min"
"CDC_Sedley_AGL",103.909740042796,99.9144740323908,-7.43227248623451,-2.40899878782318,0.0690532595403969,1.56707299148601,0.178013084366766,16.839415081788,3.89773610801318,63,46.160584918212,30,19.9773816677928,20.0068096425223,-4.09188245021561,-0.157563955363391,0.00758509020750811,0.284246399517652,0.107185443495998,28.2024627273099,6.50269460548135,67.6666666666667,39.4642039393568,12.3333333333333,26.8861721998748,26.3018244344806,-8.70021863755311,-0.76383015868499,0.019363996260849,0.445066647861695,0.175684123644125,17.5778130014311,3.95014996596005,68.3333333333333,50.7555203319022,34.3333333333333
"CDC_Vantage_AGL",97.9313394153411,93.5383171550542,-8.74076800424825,-2.53741462049932,0.073097110074564,1.42596454385681,0.212377789780775,14.554282924047,3.30891495348219,59,44.445717075953,30.6666666666667,19.8206367970506,19.713469981214,-4.58008577952251,-0.182784206571301,0.00842668005496123,0.273691487420158,0.124282317186169,24.4163835782712,5.60224728635632,62.3333333333333,37.9169497550622,14.6666666666667,24.3537871891867,23.845069425166,-10.5874526029214,-0.825881490617119,0.0219349975954813,0.376734813800255,0.232161140694289,14.4414942135953,3.23097769924033,61.3333333333333,46.8918391197381,33.6666666666667
"CN_105604_AGL",79.3895139689216,76.5912047051414,-8.68225115325328,-2.17986097521521,0.0598249494862116,1.21016152998095,0.199094534463624,16.1949775752833,3.61809680621572,63,46.8050224247167,32,14.6573481878141,14.597941342452,-3.92825085114218,-0.099572755013606,0.00546321925997211,0.199186482245971,0.110592113086563,27.1537121863847,6.31729932271754,63.6666666666667,36.512954480282,10,14.4452233738277,14.1517704492672,-9.22516257995538,-0.425947128051935,0.0110737461633934,0.232183111741596,0.19043636608939,16.1701992291455,3.71270111270482,65.3333333333333,49.1631341041878,34
"CN_105605_AGL",83.4692796543432,80.9674106888016,-6.98255276854168,-1.63756257027621,0.0502712584624531,1.23521335469157,0.168865642512623,19.0695285967221,4.37353905572199,63.6666666666667,44.5971380699445,26.3333333333333,15.2647095267971,15.0693510516059,-3.95264546604748,-0.102081558588606,0.00577888987078289,0.201852318656575,0.115295113576358,26.4658126728235,6.0854390428262,61.6666666666667,35.2008539938432,9.66666666666667,15.4958372222129,15.520133857118,-8.40660761537605,-0.360538998206018,0.0103811948641422,0.243879466095518,0.183188929657308,19.8500044053136,4.61221834379451,66.3333333333333,46.4833289280198,27.3333333333333
"CN_105715_AGL",73.5863443103346,70.9180374838251,-5.63216180228343,-1.01462272627777,0.0366062836584197,1.03751914980061,0.146060995114591,21.4858189026802,4.90296537752399,63.3333333333333,41.8475144306531,21.6666666666667,15.4891049134731,15.5402314199197,-4.14110213080111,-0.109483082214232,0.00645068885750449,0.201772943561276,0.130522030055802,24.2997206530414,5.60138992164925,57,32.7002793469586,9.33333333333333,13.9213554373629,14.0218752643687,-4.3211870852691,-0.11612933257414,0.00506081311895419,0.21285135503173,0.100316874326998,31.9632951185919,7.33701715905273,76,44.0367048814081,13.3333333333333
"CN_105732_AGL",91.7299267741292,88.2719835967168,-8.86002768231047,-2.51413952796688,0.0706715801897909,1.36902646101647,0.211088292435757,15.1838365147105,3.43053216779042,60.6666666666667,45.4828301519561,31.3333333333333,18.8941225366791,18.8312865563843,-3.97254721450521,-0.142050217538889,0.00682987234693022,0.272518082787467,0.100825076634283,29.9513906371137,6.99327175755697,70.6666666666667,40.715276029553,11.3333333333333,21.5130886380945,20.9602962851238,-10.3962986495505,-0.716286266035744,0.0181181588494067,0.346591850601579,0.215863712063589,14.5766579999567,3.36303743751649,64,49.4233420000433,35.6666666666667
"CN_105767_AGL",73.2875846684662,71.2457434744907,-6.96421716453913,-1.44092463290703,0.0452563895254201,1.07786849716881,0.171657528006695,19.4736571276997,4.40988355357739,63.3333333333333,43.8596762056337,25.6666666666667,15.4484659857551,15.4205706253284,-4.83226154677192,-0.142184357874927,0.00751788802044794,0.198400742190457,0.153555102164032,20.4545312462226,4.68120019159651,52.6666666666667,32.2121354204441,13,13.8592790994641,13.854101585759,-6.41309465573426,-0.249151702184637,0.00782463978677157,0.21671537581021,0.1426303972993,25.296439836923,5.85266956595762,71.3333333333333,46.0368934964103,21.6666666666667
"CN_105777_AGL",68.4473111758598,65.9243074474184,-7.68636008823681,-1.64799539686649,0.0453399903635584,1.06906203257893,0.170704506189835,18.6441742618324,4.29631131865757,67,48.3558257381676,30.6666666666667,13.3281705872714,13.2377984252865,-4.66851896225674,-0.118677143441373,0.00592079052379072,0.176985907753545,0.136068890724866,23.2848504204636,5.36358296801103,58.3333333333333,35.0484829128697,13,11.1211292589561,10.9950234598818,-6.9185773473339,-0.223021033958007,0.00641289496899384,0.179993377136493,0.143531359670672,21.0725265883072,4.8720053215066,70,48.9274734116928,28.6666666666667
"CN_105789_AGL",49.5649482627534,48.2378427527006,-5.11464308003836,-0.58164619865564,0.0213691431909635,0.731463994183131,0.123126271159893,26.9131518401393,6.22290209936919,71,44.0868481598607,18.3333333333333,11.2589081591368,11.2772124960762,-4.3261232091375,-0.0822018337707552,0.00522281616140061,0.14128239224665,0.150455673583298,23.8205822282656,5.43016025403457,53.6666666666667,29.846084438401,12.5,6.64621616551321,6.58274840565332,-4.73688489827826,-0.059949630866908,0.00242040948358414,0.104187273886207,0.103760035960601,35.9756026240467,8.32453515899135,82.3333333333333,46.3577307092866,21
"CN_105791_AGL",62.8079892135883,60.2473415081297,-6.61963762116638,-1.2356000290087,0.0359561329300423,0.974124545602551,0.148228031050414,21.1437626197845,4.85397526150922,69.3333333333333,48.1895707135489,28,13.9081995574137,13.8013323388869,-4.27635927088054,-0.10305038489667,0.00578276995159851,0.181258837149123,0.130467577283157,24.7258389165777,5.72515216661305,58.3333333333333,33.6074944167556,10,10.325377058087,10.097958548898,-8.72109426490919,-0.273053518015569,0.00743866830490378,0.164237109235871,0.184348809168505,19.1101985103865,4.40814319576961,67.6666666666667,48.5564681562802,30.3333333333333
