"Name","Su17_Plot.Area.d040","Su17_Plot.Area.d046","Su17_Plot.Area.d051","Su17_Plot.Area.d057","Su17_Plot.Area.d061","Su17_Plot.Area.d068","Su17_Plot.Area.d072","Su17_Plot.Area.d075","Su17_Plot.Area.d077","Su17_Plot.Area.d083","Su17_Plot.Height.d032","Su17_Plot.Height.d040","Su17_Plot.Height.d046","Su17_Plot.Height.d051","Su17_Plot.Height.d057","Su17_Plot.Height.d061","Su17_Plot.Height.d068","Su17_Plot.Height.d072","Su17_Plot.Height.d075","Su17_Plot.Height.d077","Su17_Plot.Height.d083","Su17_Plot.Volume.d040","Su17_Plot.Volume.d046","Su17_Plot.Volume.d051","Su17_Plot.Volume.d057","Su17_Plot.Volume.d061","Su17_Plot.Volume.d068","Su17_Plot.Volume.d072","Su17_Plot.Volume.d075","Su17_Plot.Volume.d077","Su17_Plot.Volume.d083"
"ILL_4782_AGL",0.223919155496517,0.267590978333875,0.365989576725406,0.512404242968216,0.583178052608528,0.894073582144287,0.941171129666809,0.871147128443139,0.939248982108682,0.939248982108682,0.0526228845119476,0.104590776065985,0.115309685468674,0.142365845541159,0.170349135994911,0.174193759759267,0.172977755467097,0.163038854797681,0.154298106829325,0.180946237742901,0.180946237742901,0.0238566642138883,0.0322896511717681,0.0530399880067185,0.0895079024083663,0.104531313947316,0.155330334348933,0.153949253214719,0.135062687612717,0.158858952173431,0.158858952173431
"ILL_4783_AGL",0.408683519510865,0.563779836197412,0.655622374738985,1.00830691850611,1.32855772317087,1.83819180499191,1.83820169212971,1.81162590885125,1.86917310044539,1.86917310044539,0.0511530451476574,0.112537130713463,0.132541639109453,0.166388029853503,0.204994648694992,0.252842038869858,0.244472533464432,0.275726139545441,0.266677141189575,0.277288917303085,0.277288917303085,0.0466331659146075,0.0762830411093469,0.110264797844723,0.209466550259392,0.340235786129978,0.452118823901356,0.505806417426426,0.480815692890151,0.533492935170404,0.533492935170404
"ILL_4804_AGL",0.204439660834187,0.302125793565009,0.407153006320154,0.621096919989124,0.733705910728882,0.978882880051493,1.00438555019858,0.985818949084259,1.00293303534013,1.00616000003934,0.0398435691992442,0.0915277128418287,0.105410513778528,0.122596152126789,0.154927343130112,0.174025466044744,0.182264293233554,0.185242901245753,0.173101211587588,0.190683923661709,0.190092186927795,0.0193441797511391,0.0342455261162035,0.0542058699221549,0.101676650806274,0.136255114298461,0.181907889614636,0.190405752101457,0.174855717506825,0.192619269189314,0.192218533184714
"ILL_4875_AGL",0.218590797506153,0.321631276414206,0.443392374616607,0.79275563077261,1.09136193671884,1.54897524934722,1.67609540626842,1.61579955514101,1.68400903022183,1.67472597648367,0.045707846681277,0.0834543406963348,0.10401825606823,0.138656427462896,0.180887808402379,0.229074557622274,0.196837186813354,0.228358253836632,0.227576613426208,0.246321916182836,0.250914616137743,0.0184328021640864,0.0342135593586565,0.0626266440675044,0.146194856212138,0.254562127783411,0.303805876385122,0.379143633318359,0.365633997689051,0.397288013463693,0.394676792505483
"ILL_4956_AGL",0.296671730410947,0.439460806058473,0.551462764192152,0.8965927619499,1.10832006623416,1.40704014085585,1.46084573343023,1.45484378646254,1.44461002910325,1.45715631262302,0.0490291062742472,0.0941332206130028,0.109665346642335,0.138463298479716,0.180920213460922,0.226853142182032,0.245298787951469,0.268540983398755,0.261280780037244,0.278190304636955,0.277315185964108,0.0282584522289674,0.0488700433374593,0.0770359519004899,0.166020274159913,0.25873112131329,0.351220425132017,0.39851716953042,0.383216008967266,0.404457891194241,0.403491393370714
"ILL_5058_AGL",0.244481737008602,0.367173428875457,0.425519612291086,0.73996550644701,0.880883989036191,1.14778015834687,1.16542045532726,1.08930277155418,1.11367614065688,1.15750307532471,0.050006877630949,0.0958309893806775,0.11240133891503,0.140169029434522,0.16745962202549,0.205022349953651,0.220450475811958,0.23900860051314,0.2396070510149,0.251466461867094,0.249775523990393,0.0231473001282413,0.0409520730245969,0.059953377552554,0.124313335975158,0.181337562693803,0.253210199643811,0.278472957870342,0.260917096164093,0.280354876994808,0.278555974257374
"ILL_5151_AGL",0.293828978645017,0.368052669906877,0.427336449918773,0.643434128106271,0.754044780429541,0.935286231631955,0.955723313084468,0.869330488589002,0.946166079953623,0.946166079953623,0.0505518708378077,0.100781892736753,0.116658839086692,0.137195234497388,0.161189888914426,0.187986552715302,0.166964729626973,0.176523312926292,0.17087451616923,0.1891964019835,0.1891964019835,0.0296234177738294,0.0433413850455661,0.0590624281931468,0.105036224381945,0.143666514554335,0.157067638887458,0.170007645843245,0.150243100034215,0.168307569384812,0.168307569384812
"ILL_5209_AGL",0.244297753593036,0.334470359870593,0.394000412463642,0.578735074604203,0.662381699958501,0.912680046025424,0.944770541658875,0.839578548618203,0.935322836242286,0.935322836242286,0.043004771694541,0.0999580050508181,0.113981527586778,0.146121516823769,0.17191876967748,0.20700666308403,0.183102200428645,0.198182086149851,0.188230191667875,0.20615742534399,0.20615742534399,0.024111357850953,0.0383871405372513,0.0574669256494734,0.100121179259507,0.138166686107973,0.167133450871968,0.187333287869563,0.158649206978419,0.185459954990867,0.185459954990867
"ILL_5480_AGL",0.25234943288049,0.369310878136669,0.44874996873252,0.730749530956735,0.94077082334993,1.34304222230231,1.38589338831949,1.28191525205628,1.41716663411864,1.41716663411864,0.0526681852837404,0.106107279658318,0.127276450395584,0.154547582070033,0.1906415472428,0.219470103581746,0.262802019715309,0.289656768242518,0.275291254123052,0.286760200560093,0.286760200560093,0.0270768485000988,0.0470039671642814,0.0696251548167634,0.139728012184967,0.208749519276791,0.355265547965936,0.401970217087095,0.354882829557708,0.425241245019181,0.425241245019181
"ILL_5639_AGL",0.200073971748182,0.285625669325063,0.3510098444088,0.609911509358688,0.755043736398626,1.02219692324708,1.06564860634984,1.02764071527664,1.07101229822915,1.06888967869149,0.0412286681433519,0.0940575947364171,0.10894958426555,0.126090166469415,0.165168990691503,0.180345445871353,0.21038618683815,0.22026272614797,0.20682480931282,0.22642472927769,0.225726476311684,0.0198472717926134,0.0340702669177511,0.0498288189798856,0.110399197793282,0.15165938567199,0.222433379114396,0.242593531914058,0.219346796677669,0.248082417988056,0.247637780371694
"ILL_5722_AGL",0.238561705787595,0.304092899185606,0.312563353479092,0.55261407856446,0.644557025554691,0.902663030047247,0.926061599225005,0.752632411115415,0.918556795205336,0.918556795205336,0.0451545249670744,0.108527359863122,0.120088415841262,0.145577544967333,0.170638784766197,0.185280566414197,0.190794914960861,0.204228495558103,0.195190876722336,0.204013569205999,0.204013569205999,0.0258735302049472,0.0367219220303425,0.0457689939036621,0.094551535710705,0.119983501396328,0.172258479718333,0.189283803714589,0.147096202729255,0.188745576954452,0.188745576954452
"ILL_5883_AGL",0.25801316724116,0.344195135772992,0.433629259004303,0.623448629191587,0.680652590942871,0.848390617384894,0.845197866482048,0.698117635378584,0.892103390234839,0.892103390234839,0.0501579493284225,0.117213490108649,0.136176725228628,0.156722148259481,0.164009600877762,0.175319353739421,0.170581658681234,0.163297851880391,0.153974451124668,0.176033929288387,0.176033929288387,0.031443099947158,0.0488779543343219,0.0702763969768345,0.106451978401115,0.127056677154991,0.154282620666215,0.15380412331197,0.121389539132804,0.165872844759015,0.165872844759015
"ILL_5888_AGL",0.174890854075584,0.188736789010765,0.233395247807919,0.352645831161393,0.428891957968921,0.710193112335247,0.786590192192615,0.677010322866816,0.784545256491666,0.783081415011054,0.0451229220877091,0.0973328649997711,0.106115184724331,0.119689926505089,0.140187243620555,0.147185367842515,0.155700281262398,0.144968830049038,0.134790142377218,0.156392192045848,0.159837155789137,0.0187616243812301,0.0224949824636461,0.0306037477281078,0.0525322609428815,0.0686146479467327,0.112924894421198,0.118772827127449,0.0952259955796824,0.121883487293596,0.121688392224642
"ILL_5945_AGL",0.251456063067293,0.340579382720397,0.414203734869528,0.586034026443412,0.635341535978556,0.915556081562479,0.944299657147495,0.913895052640832,0.938121311626789,0.938121311626789,0.0547310511271159,0.106989813347658,0.125708329180876,0.144157737493515,0.161799083153407,0.16957725584507,0.183800493677457,0.180989091595014,0.167890960971514,0.183752268701792,0.183752268701792,0.0272641646885611,0.043167029118917,0.0610503163945443,0.0966570102786392,0.11069759055226,0.16919084413717,0.171869418455421,0.156425906400756,0.171129336357723,0.171129336357723
"ILL_6002_AGL",0.282554188486366,0.388662257930741,0.445858219845328,0.680019362938126,0.790709112025274,1.10926637170225,1.08892462989295,0.996176163334602,1.09797070976104,1.10161492958484,0.0493864752352238,0.118531388541063,0.145787631471952,0.16750505566597,0.191995869080226,0.216263671716054,0.233385403951009,0.246386483311653,0.23687710861365,0.248976296087106,0.248177236765623,0.0331420176318576,0.0563628333520145,0.0747507193333713,0.133006995741929,0.172701086727095,0.262751782434786,0.271506864404085,0.237745173538872,0.273336360323799,0.27266016077937
"ILL_618_AGL",0.237673110566264,0.34924972493148,0.413265694139365,0.69039930920163,0.857666528350981,1.15315996716934,1.25469134445152,1.1316836088889,1.242144431007,1.242144431007,0.0399755264321963,0.0936602875590324,0.116023242473602,0.149359981218974,0.182353133956591,0.228461896379789,0.19939249753952,0.2144865244627,0.195565884311994,0.231843789517879,0.231843789517879,0.0228283331061949,0.0417844771384024,0.0637954205173337,0.134397595713865,0.210201607207845,0.236516648983776,0.2740837930186,0.222157149419671,0.277162963894121,0.277162963894121
"ILL_6182_AGL",0.22254777830869,0.291962187926198,0.318059754874972,0.59502498216715,0.741550593029944,1.02674102937095,1.10650456154462,0.995757336502457,1.09798449950031,1.09798449950031,0.0355995148420334,0.0813741584618886,0.095021886130174,0.124615684151649,0.144558782378832,0.169101094206174,0.177603557705879,0.190855686863263,0.18352002898852,0.191466064453125,0.191466064453125,0.0180865831219181,0.0286800993409448,0.040673120233279,0.0884975263069356,0.130164011693919,0.184714702700133,0.211167440531905,0.181420619891454,0.215395817548072,0.215395817548072
"ILL_6211_AGL",0.277375971839773,0.397670631814625,0.467243913033434,0.741566850231525,0.870300040169968,1.15834277660178,1.16892012632652,1.1092479415324,1.16383854757054,1.17406049647391,0.0473055895417929,0.106073533495267,0.126732267439365,0.1559895525376,0.187847723563512,0.227726399898529,0.261299962798754,0.274712880452474,0.256641839941343,0.276625090142091,0.275817921459675,0.0306704592386624,0.0545188300477847,0.078139415126421,0.147293357485801,0.211028708168133,0.312068140768814,0.329003826725501,0.292412085142565,0.326392798799231,0.325763228948966
"ILL_624_AGL",0.324077182251027,0.441396495837895,0.532569104766404,0.757982506312642,0.945130851352576,1.19127149849558,1.2391042474241,1.22497701300326,1.24756989720368,1.24756989720368,0.0522036453088125,0.111298618217309,0.135452042023341,0.170869265993436,0.207112823923429,0.272871563831965,0.286933849255244,0.31474702556928,0.286462595065435,0.311599555313587,0.311599555313587,0.0361436427474339,0.0597377148905522,0.0910930723326976,0.157323708986568,0.258395088471936,0.342452953216603,0.390010597342349,0.351758428806701,0.386423745179385,0.386423745179385
"ILL_6821_AGL",0.299606217095043,0.410179986971592,0.464834113754317,0.708774446597657,0.764687602611343,1.00516262425988,1.02684190448485,0.909514186417259,1.01715135678277,1.01715135678277,0.0506882307430108,0.114573975404104,0.141705254713694,0.167467132210732,0.181477616230647,0.198066259423892,0.189617757995923,0.192503303289413,0.179828057686488,0.199201108217239,0.199201108217239,0.0347408464552155,0.0589486126499051,0.0788697680749156,0.130661791843329,0.153002874413261,0.191979237425091,0.197953860635154,0.164224817030832,0.199874074779286,0.199874074779286
"ILL_6853_AGL",0.435891058023739,0.616329588825277,0.69992085512887,1.00296274649614,1.10526448213508,1.36557547289566,1.41663817556489,1.29305325835154,1.4067223686274,1.4067223686274,0.0451813004910946,0.106864896913369,0.134183757007122,0.166814471284548,0.203992744286855,0.229363073905309,0.236982772747676,0.237013344963392,0.215662385026614,0.238620243519545,0.238620243519545,0.0471449222930425,0.083664012629075,0.118171550715369,0.205855359344418,0.255218864638738,0.324721586194292,0.33717042515605,0.280933559615795,0.336067629464997,0.336067629464997
"ILL_7089_AGL",0.349980407993612,0.537325011672167,0.653137211853465,0.958962454468407,0.97749066674287,1.44200514039232,1.48183409120607,1.42050195305056,1.47153823374205,1.46709995938542,0.0473749140898387,0.101641113559405,0.129509314894676,0.160691067576408,0.199868952234586,0.223603074749311,0.261896828810374,0.284412642319997,0.269911259412766,0.283206159671148,0.282240023910999,0.0355189287720439,0.0693454504509142,0.104592260215521,0.192019465273088,0.228223877359999,0.377684009343772,0.421278879120759,0.3840502078833,0.419270819909824,0.417984427239037
"ILL_7558_AGL",0.293683217497248,0.437751118868256,0.449032406600232,0.728392521125735,0.841662292476018,1.05720118421163,1.08124821815983,0.953525483160077,1.0894179778784,1.0894179778784,0.0466170739382505,0.107816321154435,0.120903047422568,0.151554092764854,0.176660810907682,0.205481722950935,0.188581968347232,0.199798037608465,0.199020013213158,0.205643548965454,0.205643548965454,0.0315301587299211,0.0526064077388253,0.0666765545069335,0.128170086398987,0.173212676944902,0.20231135129459,0.217927937776023,0.190871280268163,0.215748658398263,0.215748658398263
"ILL_7663_AGL",0.2186830778805,0.282092568028422,0.322971263786269,0.504214647635998,0.696482212292807,0.909540202471904,0.9946344202174,0.943108932775025,0.984688076015227,0.984688076015227,0.0463047735393047,0.106697539488475,0.129504521687826,0.151804327964783,0.164553751548131,0.18581822514534,0.158334697286288,0.161074116826057,0.147536511222521,0.184600187838078,0.184600187838078,0.0233456547500412,0.0365059189802552,0.0494254216100405,0.0833440275251937,0.134105695384341,0.145418500317408,0.162544902281437,0.141516612863916,0.167901289252292,0.167901289252292
"ILL_7668_AGL",0.208500599889443,0.289671335890013,0.350136489040272,0.598402160681008,0.708828816879176,0.959371111934834,1.0436055826315,0.951958098432637,1.04210299217715,1.03989586929666,0.0429871622473001,0.083921380341053,0.0882212668657303,0.120199089248975,0.150037877261639,0.162922496596972,0.182275965809822,0.189619104067485,0.187976559003194,0.193656200865904,0.193047322779894,0.0180539136406897,0.0281648194902058,0.0455175264824903,0.0949027435712719,0.123670987900815,0.178276284474797,0.201526587690462,0.182545927548462,0.203502476010681,0.203099315384161
"ILL_7716_AGL",0.355566011261659,0.527256783393095,0.629390853001341,0.861633030323869,0.989387049247832,1.23710288851656,1.2171359834152,1.16574615173413,1.21510864693942,1.22868338943197,0.0546050382157167,0.120902314782143,0.137919118007024,0.156438996394475,0.181285813450813,0.202032968401909,0.200830712914467,0.211022098859151,0.199569433927536,0.2133281331261,0.212663560956717,0.0430854033422998,0.0729874504834812,0.0988369979621541,0.156434080802347,0.200235528599057,0.247408552068249,0.256587262036586,0.232852278560931,0.260769011927267,0.259939310792517
"ILL_7747_AGL",0.191029133090876,0.255817802565688,0.332132764163444,0.532966606611067,0.6352453386624,0.981599862529429,1.06337580089555,0.971885612790544,1.05004576176979,1.0527420428866,0.0510583706200123,0.0918983966112137,0.100801659127076,0.128636114299297,0.164253736535708,0.176469082633654,0.200257062911987,0.205250690380732,0.20568090180556,0.212260245283445,0.211512617915869,0.0174945449410235,0.0262278859005972,0.0439106170259097,0.0892848431947773,0.116085595640411,0.197368085147591,0.218458826562354,0.200274534447814,0.219693821774915,0.219073726156295
"ILL_7946_AGL",0.239487722011029,0.336830079471741,0.428165268099703,0.607616915753359,0.651251434089271,0.902284290533439,0.897354682267157,0.733874835149907,0.924207512719082,0.924207512719082,0.0480123950789372,0.117553261419137,0.130150184035301,0.165289481480916,0.171148180961609,0.188367148240407,0.180508856972059,0.171148171027501,0.157305931051572,0.187147480845451,0.187147480845451,0.0293790454860164,0.0472675672380575,0.0742014720320458,0.109310626727521,0.127070344810208,0.166672053602221,0.157074251323778,0.118947536025249,0.166672205470262,0.166672205470262
"ILL_7978_AGL",0.31904354215,0.413095096831079,0.46424600744136,0.721608865490035,0.807213059073091,0.95593110995969,1.0023089533691,0.83022377848115,0.997244735802659,0.997244735802659,0.0516543574631214,0.114527444044749,0.122334125141303,0.150340661406517,0.17456076045831,0.173445127904415,0.195257653792699,0.19197574754556,0.185738022128741,0.196460439115763,0.196460439115763,0.0384420493550792,0.056123536341057,0.0743131557974456,0.133638382821855,0.153247788135343,0.194304796260589,0.199526868381914,0.161781483032541,0.197737851175078,0.197737851175078
"ILL_7979_AGL",0.221396583053345,0.30057390653236,0.350791857305646,0.589501859124388,0.714366986189997,0.961874132835444,1.01917871568648,0.97490161298003,1.00898692852962,1.00898692852962,0.0409231018275023,0.0973993713657061,0.100784967343012,0.124713912606239,0.157703071832657,0.169190416733424,0.190799007813136,0.198268488049507,0.187262967228889,0.196820657104254,0.196820657104254,0.0218506331622182,0.0323089944058843,0.0477803242980123,0.0960379692338222,0.127431350806294,0.185090684363167,0.20393271668523,0.184961860917007,0.201893389518378,0.201893389518378
"ILL_8007_AGL",0.217698327613312,0.245380244781179,0.306232500893702,0.423283812260136,0.455385356787049,0.721649917186349,0.722383750927971,0.693879907073248,0.751364036253802,0.748614594404605,0.0412316266447306,0.0912918125589689,0.102707954744498,0.123675654331843,0.142593905329704,0.13699197769165,0.154038702448209,0.148350487152735,0.135460083683332,0.149930438051621,0.153062083572149,0.0198667349565595,0.0253470507850749,0.0378169731503143,0.0606888441203478,0.0638934762084398,0.11146126287503,0.107952345632648,0.0945658022601644,0.113115575232691,0.112715209941215
"ILL_8009_AGL",0.141931064897231,0.187542455854331,0.214978567903403,0.339736627369836,0.406936805381113,0.597420975275846,0.613336968885106,0.600373888503436,0.632559259521804,0.63819069359624,0.046810923765103,0.0926905199885368,0.0999647652109464,0.130344192186991,0.154085988799731,0.154014532764753,0.1641885638237,0.167318090796471,0.168408632278442,0.175731783757607,0.176042746156454,0.0134223641206948,0.019052038452848,0.0285821595589025,0.052703413157038,0.0641283604201949,0.0975890310306142,0.105115283546375,0.101369448612899,0.111827357480579,0.111364724917415
"ILL_8010_AGL",0.246230468754546,0.332769204577447,0.363861486746718,0.580201220868211,0.669268449520623,0.863331950076335,0.952592602948654,0.897532761312072,0.956812830888239,0.955082988130449,0.0512967476000388,0.0916631954411666,0.104844694336255,0.129137222965558,0.163293845951557,0.176028199493885,0.175210575262705,0.175420125325521,0.162586316466331,0.192976041386525,0.192456912249327,0.0256001202470769,0.0413722534713918,0.0540206380503913,0.106675059997368,0.135379178482981,0.156115362587926,0.172455195722737,0.149566634754461,0.177221901903238,0.176952498369736
"ILL_8072_AGL",0.301585582876841,0.35774992755341,0.380989313826306,0.662295803748154,0.721892950726697,0.921426171086785,0.945173079660242,0.860357838860721,0.938469343674608,0.938469343674608,0.0494057089090347,0.111275506516298,0.128955610096455,0.153829728563627,0.182798693577449,0.19183279077212,0.197463815410932,0.199009617169698,0.18698671956857,0.203953301757574,0.203953301757574,0.0346683855477915,0.0490718442858969,0.0604862358355504,0.125032652955133,0.141781053447831,0.183359921671327,0.188297671950389,0.16076346759257,0.188741724256332,0.188741724256332
"ILL_8174_AGL",0.315240946850109,0.439992851172381,0.536311007244217,0.823375924259277,0.981832484097687,1.26265307840033,1.27548890758801,1.22756496113919,1.300619784927,1.30573631479735,0.0427774700025717,0.103756256401539,0.122372135519981,0.154879063367844,0.194379126032194,0.23673503100872,0.273588642477989,0.298957705497742,0.267202526330948,0.291376044253508,0.295968128442764,0.0335231895760183,0.0570436287616581,0.0878875548534737,0.168531285265133,0.243626769308697,0.354203536136666,0.390539599827669,0.335979424544526,0.390984010072524,0.390214463216059
"ILL_8595_AGL",0.269756354497856,0.377149915816382,0.433541681326273,0.733043501778898,0.877332292093452,1.14947532471112,1.18815271216211,1.16999164831027,1.18028218258988,1.18028218258988,0.0432379581034184,0.0945148219664892,0.108832704524199,0.1343157812953,0.178265328208605,0.217435816923777,0.250440150499344,0.2673010379076,0.249246269464493,0.264628027528524,0.264628027528524,0.0263694544529983,0.0421583813262526,0.0612644584163973,0.136163004352549,0.199534538900023,0.292339498135922,0.321382309464312,0.294851015225025,0.323539424696503,0.323539424696503
"ILL_9_AGL",0.243113482542522,0.321520538905897,0.374571556948912,0.629004758378152,0.707681964413308,0.898945180307795,0.935997084296979,0.841550263434635,0.93010841474165,0.93010841474165,0.0478555224835873,0.103005270163218,0.115452644725641,0.142231774826845,0.156378954648972,0.173244953155518,0.169223795334498,0.172221605976423,0.166551381349564,0.177118566334248,0.177118566334248,0.0251615055152727,0.0377491536621093,0.0549366702030342,0.0998394964382639,0.124650146903507,0.153546802697945,0.16258725331352,0.141429300545076,0.160961380780385,0.160961380780385
"ILL_975_AGL",0.297779523422012,0.402805114171257,0.487463901968165,0.796881527011384,0.917880345667811,1.17398672096085,1.13323235432429,0.988101664105475,1.16381611845479,1.16381611845479,0.0535017885267735,0.0957491621375084,0.120439817508062,0.152096172173818,0.178757091363271,0.207890426119169,0.200986792643865,0.196623578667641,0.195799723267555,0.209539370387793,0.209539370387793,0.028619168543919,0.0492002060802732,0.0743663673146021,0.142552830205616,0.190935179725588,0.236150763300292,0.222398328075173,0.19222633506823,0.234778756609191,0.234778756609191
"ILL_9888_AGL",0.276623607722758,0.404406218001148,0.492528445044812,0.733923751775322,0.846897400238121,0.996298674812408,1.02157330362692,0.948103217203288,1.01943504777757,1.01943504777757,0.0454044546931982,0.0987827827533086,0.118714310228825,0.136894258360068,0.168932621677717,0.178441748023033,0.19744947552681,0.203121090928713,0.196276168028514,0.201089880019426,0.201089880019426,0.0282605655831952,0.0513386669782694,0.0721005794227678,0.131158494943839,0.160847599938187,0.200982941940406,0.211939419753901,0.191209851626452,0.209820025556362,0.209820025556362
"ILL_9932_AGL",0.137299720580683,0.196424245236253,0.262683356847912,0.376619562352432,0.450207956283241,0.727280389332478,0.810852463558394,0.720353596905171,0.810301751976441,0.807707863802766,0.0519085563719273,0.0948559641838074,0.0933502838015556,0.114750715593497,0.135017390052478,0.142754579583804,0.148007248838743,0.144999066988627,0.141545568903287,0.157461992005507,0.156948025971651,0.0134055957184547,0.0198250867419883,0.0320734691781996,0.0537772634169838,0.0679104069179471,0.109543623014964,0.11928829093973,0.103624264722398,0.123971844007892,0.123571892882825
"ILL_9945_AGL",0.270012203318317,0.359443317796937,0.388962645224016,0.564450879854748,0.628870146561341,0.892677446336441,0.946519904853476,0.889070604566563,0.937054705804941,0.937054705804941,0.0490906114379565,0.105441927909851,0.131988947590192,0.156651750206947,0.188137203454971,0.209232141574224,0.197936112682025,0.210430309176445,0.201261654496193,0.221443160176277,0.221443160176277,0.0285164827850561,0.0474431817370468,0.0614792777705664,0.107299756881394,0.132679208428495,0.174755388692362,0.197164057979051,0.177017383733187,0.195192417399261,0.195192417399261
"ILL_9977_AGL",0.16284752844068,0.226068441990339,0.265851722560493,0.419512252385981,0.48095399150135,0.757838084016411,0.809688872537806,0.730873314912193,0.808643085422501,0.807301144323449,0.0450374260544777,0.0938985894123713,0.102401425441106,0.124507228533427,0.153197365502516,0.152931439379851,0.161038642128309,0.15389155348142,0.143679440021515,0.167412236134211,0.168825138956308,0.0163920833610671,0.0266105650106358,0.0372019067574816,0.0697272802642797,0.0814235515799862,0.122746425940674,0.128028745853089,0.107201191873933,0.130041972814117,0.129838229432848
"ILL_9997_AGL",0.21463169147551,0.278117729541998,0.337733657505652,0.525014533568692,0.626273406535442,1.02066859865346,1.0780644563993,1.02791459614004,1.07031945577086,1.07031945577086,0.0486947869261106,0.102678713699182,0.115414664149284,0.140374960998694,0.162791699171066,0.171355053782463,0.157458702723185,0.163767273227374,0.147806103030841,0.176223745197058,0.176223745197058,0.0224746876509195,0.0329352407881032,0.0478681438256914,0.0871203569290455,0.109428576382185,0.161193975050116,0.176070773364025,0.151628707441328,0.175417915385406,0.175417915385406
"ILWL_118_AGL",0.165923090188801,0.249650242924287,0.324093162529616,0.57113762070925,0.693699527724807,1.01514328039347,1.03797561620786,1.00802608442391,1.03173580548198,1.03173580548198,0.0435588645438353,0.0868130400776863,0.0941235075394313,0.118203476071358,0.148229296008746,0.176077326138814,0.193743824958801,0.204073548316956,0.188223600387573,0.202032812833786,0.202032812833786,0.0146118878138994,0.023873373797919,0.0398683379766515,0.0883390310637499,0.128344888468398,0.197812770117059,0.21412728812842,0.19254284495614,0.211986015247135,0.211986015247135
"Indianhead_AGL",0.16761909237345,0.228886974657226,0.273869692034201,0.560802117124295,0.77262404767517,1.24563403632955,1.34134508186544,1.28444157950441,1.32793163104679,1.32793163104679,0.0528378002345562,0.073779017974933,0.0758270298441251,0.100156091153622,0.137029262880484,0.151991069316864,0.238161186377207,0.267671157916387,0.286759992440542,0.283892392516136,0.283892392516136,0.0129686491420058,0.019019081951641,0.0303392942433285,0.083727203010756,0.126867117251896,0.305919728688129,0.365924341970019,0.375239897747587,0.477426887174694,0.477426887174694
"IPL_220_AGL",0.213428789935746,0.296788562386844,0.346324627804259,0.553397731904972,0.622463976689789,1.03065609074753,1.08750460945824,0.992772337289419,1.07662956336366,1.07662956336366,0.0393532986442248,0.0960516184568405,0.100357068081697,0.139266535639763,0.158735657731692,0.156939586003621,0.16762009759744,0.16048867503802,0.148591200510661,0.165943896621466,0.165943896621466,0.0203900147011627,0.0301843595365798,0.0481929023232089,0.0881578210690029,0.0983176206052593,0.17208558348419,0.173886450481843,0.147732490964449,0.174328530521998,0.174328530521998
"Laird_AGL",0.270368792546296,0.370087318713284,0.47095676182846,0.721939619281002,0.90799858656796,1.31016105605327,1.35103333786547,1.28510305056086,1.34874677512639,1.34874677512639,0.0533742196857929,0.106442262729009,0.124575406312943,0.14843712002039,0.194790522257487,0.236431524157524,0.268266290426254,0.295561234156291,0.287610292434692,0.295111894011498,0.295111894011498,0.029434839765593,0.0477582052713891,0.0725504823538742,0.144526246304506,0.219236531528222,0.354515269229442,0.401762050903409,0.37199452237479,0.412388592007192,0.412388592007192
"LIRL.22.46_AGL",0.19209734942401,0.264388538630735,0.331391910688402,0.492876643927985,0.567370103144446,0.887528420971122,0.910163272982488,0.878597093637571,0.91200078837673,0.911450901100944,0.049214327087005,0.100296755631765,0.116018620630105,0.138918777306875,0.156147455175718,0.176129619280497,0.195562953750292,0.19302706917127,0.185947438081106,0.202111820727587,0.201411821097136,0.0190618903985997,0.0305308474968587,0.0460301941950976,0.0769148554700404,0.0998430424854825,0.173571862711448,0.177416579929786,0.166934952437832,0.182859751007275,0.182146149516105
"PI_163589_AGL",0.207902043821438,0.284483607503686,0.386956622136267,0.622637697360661,0.805461308095529,1.14951189659042,1.24453376283491,1.0243318592279,1.23322022846223,1.23208842520656,0.0406715832650661,0.0950509036580722,0.114632099866867,0.141404231389364,0.165359298388163,0.190062632163366,0.204157635569572,0.202521786093712,0.203507165114085,0.211768499364456,0.21110772550106,0.0199526335566213,0.0335041779840089,0.0554502448996052,0.105059335816531,0.156849821099257,0.243699052611775,0.258653850175896,0.213029781468767,0.258525172982552,0.257979754820481
"PI_169534_LSP_AGL",0.203376582504195,0.288382155021932,0.354800224700193,0.638433235923058,0.783914729658907,1.15231152210895,1.14717858616707,0.948870510345821,1.14718819950396,1.14718819950396,0.0537179224193096,0.106142478684584,0.11365790416797,0.150886205335458,0.188847531874975,0.220732097824415,0.26882004737854,0.291119823853175,0.291265825430552,0.290681764483452,0.290681764483452,0.0233525129603608,0.0370262805701678,0.0587699379679292,0.130631045704538,0.191040528535661,0.322003515420311,0.343878509161468,0.283869731588835,0.340439724069854,0.340439724069854
"PI_175754_LSP_AGL",0.338583882106452,0.488752762531665,0.583224222333683,0.906779702803527,1.10097668980274,1.48483041754366,1.46585951947475,1.40600907663046,1.49251402025003,1.48773270137917,0.0543576963245869,0.104959187408288,0.123733505606651,0.148718267679214,0.181537166237831,0.217919359604518,0.221561734875043,0.247917989889781,0.238609438141187,0.248150258660316,0.247406171411276,0.0360660535162549,0.0616989266054813,0.0885682738493869,0.16745913507739,0.244125004949824,0.327397180084127,0.363520555937605,0.334694503158435,0.371651244014726,0.370583928493106
