"Name","Ro17_Plot.Area.d040","Ro17_Plot.Area.d054","Ro17_Plot.Area.d061","Ro17_Plot.Area.d067","Ro17_Plot.Area.d074","Ro17_Plot.Area.d080","Ro17_Plot.Area.d089","Ro17_Plot.Area.d095","Ro17_Plot.Height.d024","Ro17_Plot.Height.d032","Ro17_Plot.Height.d040","Ro17_Plot.Height.d054","Ro17_Plot.Height.d061","Ro17_Plot.Height.d067","Ro17_Plot.Height.d074","Ro17_Plot.Height.d080","Ro17_Plot.Height.d089","Ro17_Plot.Height.d095","Ro17_Plot.Volume.d040","Ro17_Plot.Volume.d054","Ro17_Plot.Volume.d061","Ro17_Plot.Volume.d067","Ro17_Plot.Volume.d074","Ro17_Plot.Volume.d080","Ro17_Plot.Volume.d089","Ro17_Plot.Volume.d095"
"ILL_11558_AGL",0.269946237568164,1.00078588742121,0.892248248665063,1.04675803724211,1.0269593198622,1.16417010330925,1.15524082503792,1.1503178248849,0.0356486892948548,0.0825962834060192,0.129776837925116,0.172847593824069,0.168754835923513,0.192224939664205,0.159064183632533,0.150750850637754,0.170044536391894,0.183734832455715,0.0351977403994257,0.171643866700643,0.150423025939122,0.201623957946119,0.16156952321794,0.173737363523638,0.196438531532433,0.202240036279188
"ILL_1220_AGL",0.398509312288756,1.12862521291334,1.06050222477278,1.34354194850302,1.22861594961118,1.33110168337227,1.21554736531583,1.31086249413434,0.0365642545123895,0.0929214507341385,0.128004461526871,0.202135890722275,0.227989867329597,0.246989568074544,0.220725566148758,0.225396081805229,0.232508537421624,0.238448949654897,0.0510477804958082,0.226264712252118,0.242455354212692,0.333907337093389,0.273195384351517,0.301694865830726,0.281719175832463,0.317211970238719
"ILL_1553_AGL",0.38158242836854,1.10814425304551,1.02005243811862,1.18971187394436,1.14945487377829,1.14259962451452,1.04659473434853,1.17389276088685,0.0343517816315095,0.0909090749919415,0.13737516105175,0.158595710992813,0.176483601331711,0.190840805570285,0.168958976864815,0.168270404140155,0.171349694331487,0.18129876529177,0.0530258218588334,0.175243408770717,0.180818003449708,0.227572968241953,0.194562668283876,0.192070269806077,0.17842172585029,0.216194319829855
"ILL_1762_AGL",0.327811062574365,1.34882952620214,1.27777334089155,1.51241274049744,1.46552106647147,1.56124894290564,1.53832021166815,1.52792822937392,0.0468832496553659,0.0859657600522041,0.12463515996933,0.182638804117839,0.21831680337588,0.210390781362851,0.19639952480793,0.165944481889407,0.201454802850882,0.21753004193306,0.0406091948409278,0.245743054585327,0.279523348169222,0.314139176404881,0.287028060471805,0.258406326406564,0.283369925275936,0.298581465888413
"ILL_1983_AGL",0.259503398043912,0.827216093333602,0.794808700288769,0.843892430921869,0.931504892318088,0.961047686904587,0.94489512013066,0.929502113866752,0.0442126250515381,0.0671785126129786,0.122133781512578,0.168778871496518,0.186838110287984,0.184366062283516,0.157206962505976,0.163641174385945,0.17811329215765,0.18706228112181,0.0318668042602431,0.139280526405811,0.14846723054793,0.155970966224642,0.146387329927222,0.151915540307464,0.156595859755058,0.154819545206748
"ILL_213_AGL",0.292880687011274,0.927764661552375,0.87275596831846,0.966194882713501,0.935009415403425,0.980793659767727,0.961847490145164,0.961847490145164,0.0388747751712799,0.0777059085667133,0.130062068502108,0.135049040118853,0.150518144170443,0.158524811267853,0.130125765999158,0.155222828686237,0.152567359060049,0.152567359060049,0.0381353426403842,0.126169802928312,0.13175800127362,0.153010948444814,0.121793623739694,0.154045131596371,0.151026472918451,0.151026472918451
"ILL_2194_AGL",0.319311023044057,1.0000860029709,0.865888720696302,0.9444204494198,0.947628034760515,0.974885726620097,0.967784256777669,0.972349510257729,0.0423582562555869,0.0859817564487457,0.12702011068662,0.178093234697978,0.193236862619718,0.1872695038716,0.157744695742925,0.162083796660105,0.178412987540166,0.184804038206736,0.0406944308320813,0.179561700722763,0.168457066099397,0.17727517731615,0.149178644600959,0.15726339544869,0.174184192815714,0.182295728359257
"ILL_2507_AGL",0.321645390486891,1.08242228531464,1.06430395866808,1.13312947039397,1.09804000228183,1.13264234104696,1.17449888208329,1.17449888208329,0.0440209743877252,0.0916396491229534,0.11922757824262,0.176768223444621,0.174423297246297,0.159060095747312,0.13518804560105,0.169175479064385,0.173943230509758,0.173943230509758,0.0392108382940615,0.192099111239052,0.185874613933039,0.180340077203476,0.14893496323885,0.188136365555808,0.194015296214912,0.194015296214912
"ILL_2580_AGL",0.309758223699367,0.990361954044507,0.852706486558107,0.900162988495398,0.873660033182969,1.00475460467983,0.987618589709624,0.987618589709624,0.044487946977218,0.0823495611548424,0.126091686387857,0.165599748492241,0.169933204849561,0.161956722537676,0.139092236757278,0.145731271803379,0.163450269152721,0.163450269152721,0.0389686894118825,0.166001341553513,0.144946550126303,0.14577285412951,0.121757584589296,0.151511501729876,0.162898676326124,0.162898676326124
"ILL_28_AGL",0.437075604448259,1.14346566003972,0.952723451001436,0.953937244111901,0.987143606862826,1.09074369957992,1.06876557511799,1.08629237703774,0.0429212140540282,0.117146330575148,0.140890821814537,0.216547792156537,0.213820934295654,0.193292473753293,0.165311207373937,0.19644969801108,0.199496195713679,0.218194784224033,0.0616092201262716,0.247172856651316,0.203752652997403,0.183257299114477,0.16251183482675,0.221825859219063,0.220953455627446,0.236460588615683
"ILL_3025_AGL",0.334536021869632,1.05338854115539,0.99280034840405,1.09435924030971,1.07333977831085,1.10406711698733,1.05825253519951,1.08336283778147,0.0376685323814551,0.0878616273403168,0.123125448822975,0.165535648663839,0.150070503354073,0.155629456043243,0.12041013687849,0.152422185490529,0.154016907761494,0.157258866230647,0.0409848231445084,0.172277608624464,0.148748757608531,0.169772681093558,0.129579978767361,0.170292433671896,0.165056210848537,0.16805272467717
"ILL_313_AGL",0.233007686626437,0.845545471946017,0.9103097385762,1.00609674891096,1.01898890596937,1.15396280195061,1.06340439882515,1.09626466185308,0.0386724770069122,0.0792643154660861,0.105147704482079,0.178269783655802,0.166020760933558,0.180005446076393,0.159591471155485,0.151793107390404,0.168705188483,0.17658249437809,0.0251497428468943,0.149098994805328,0.152998565175115,0.181942675714934,0.164986883664027,0.178478889845271,0.176379599845501,0.183282829774828
"ILL_3347_AGL",0.304233518019374,0.967622466708616,0.902134804926057,1.03409204172941,1.01169470018704,1.01367178750905,1.01367178750905,1.01367178750905,0.0431638521452745,0.101203888654709,0.116767709453901,0.176238134503365,0.161345521608988,0.137072384357452,0.124407522380352,0.168643039216598,0.168643039216598,0.168643039216598,0.035831207792464,0.171632292851584,0.145186812007695,0.139900430673367,0.125925963630662,0.163050678209004,0.163050678209004,0.163050678209004
"ILL_358_AGL",0.357447934581418,1.15440695795773,1.09576509689651,1.21344514380098,1.19944634403356,1.24986089010956,1.22902630015073,1.21801249981002,0.0396208576858044,0.107773553580046,0.142004420359929,0.23298154771328,0.242984379331271,0.243975584705671,0.212043051918348,0.203039094805717,0.235827697565158,0.238866021484137,0.0507234496351429,0.269252949416648,0.267183759140195,0.296098778487535,0.254974299638554,0.254180126632615,0.289311219554525,0.285180499352248
"ILL_3597_AGL",0.24473052367047,0.790457712071548,0.833130084209363,0.854895918465523,0.821069968603289,0.876613324418698,0.876613324418698,0.876613324418698,0.045283672089378,0.0869741588830948,0.11352081845204,0.188585981726646,0.169983436663946,0.160968373219172,0.146291395028432,0.181087339172761,0.181087339172761,0.181087339172761,0.0285281273860646,0.150846282457013,0.141203158820639,0.13796277772095,0.120134670135935,0.157856324150576,0.157856324150576,0.157856324150576
"ILL_4164_AGL",0.33327747748934,1.05894271385734,0.982467186138643,1.08346216542035,1.02638750728806,1.06728959868356,1.06728959868356,1.06728959868356,0.0427159840861956,0.0823828913271427,0.131779318054517,0.160502150654793,0.155663525064786,0.152750353018443,0.12423017869393,0.155776802450418,0.155776802450418,0.155776802450418,0.0438109462488939,0.17103340934156,0.152929734808228,0.165857088973794,0.126741967121569,0.173592041376785,0.173592041376785,0.173592041376785
"ILL_4400_AGL",0.421850276939675,1.16576699256538,1.02805158300908,1.16394624261338,1.13290079104425,1.22559228809898,1.16771526653854,1.20433208733662,0.0443835134307543,0.0959275141358376,0.13579968114694,0.221972415844599,0.214972029129664,0.212967197100321,0.185882091522217,0.174371649821599,0.190451726317406,0.213982182741165,0.0581308858490552,0.259201205670723,0.220623145415085,0.248610271143504,0.210195097257767,0.213251034506078,0.220618833265905,0.254640626108805
"ILL_4605_AGL",0.398514434695041,1.16938325602497,1.02509643420735,1.12726030555285,1.1320766408757,1.22658067335708,1.20930524277666,1.18139572662452,0.0447399082283179,0.10325812920928,0.148259724179904,0.196732357144356,0.209983959794044,0.218303869167964,0.185348843534788,0.170037398735682,0.187092134356499,0.213435120135546,0.060733743187419,0.229889277985595,0.215086581426158,0.238536310514173,0.205802734842475,0.207843795569597,0.22718065488613,0.23364337335656
"ILL_4609_AGL",0.230657547890236,1.04178806468628,0.952912723184302,1.19350788900456,1.11813479401252,1.22626899148356,1.20319170783407,1.22135047924662,0.0379235396782557,0.0608145967125893,0.115560802320639,0.171330288052559,0.201780900359154,0.206578761339188,0.19622062643369,0.202028627196948,0.200050358225902,0.205620276431243,0.0269355385254507,0.179641055727814,0.192673365295301,0.246441928939894,0.219305722908923,0.246288755046946,0.231755742676369,0.238468367127891
"ILL_4665_AGL",0.409225604396362,1.29620791323925,1.22487654064621,1.3331059792393,1.31376826335495,1.40342399405518,1.30068153249276,1.33875606285423,0.0419343722363313,0.105718483527501,0.143695816397667,0.222181404630343,0.239857037862142,0.248903200030327,0.211836869517962,0.209480678041776,0.213969180981318,0.237236375610034,0.0592715901690746,0.289066725385892,0.295769918645679,0.335540447722736,0.282385186981792,0.2992514289688,0.282748554747496,0.321308355153423
"ILL_4671_AGL",0.392894744426486,1.27332221354727,1.14220082995157,1.24765112889438,1.25928087803409,1.32784599671123,1.26725079208985,1.27325284394269,0.0382017989953359,0.114504594355822,0.141926889618238,0.205609093109767,0.222920755545298,0.222390378514926,0.190994277596474,0.188066576917966,0.208771865318219,0.216293888539076,0.0559448150858202,0.260950563827117,0.254899134283813,0.277045252018463,0.241038509791771,0.251301170053118,0.264756721055404,0.272221596333228
"ILL_4768_AGL",0.349740718290279,0.990387150123563,0.882441455976819,0.896934797067441,0.897057955610763,0.940867792617385,0.940867792617385,0.940867792617385,0.039568554610014,0.101627219468355,0.12721278021733,0.16072028875351,0.138720822830995,0.13446864982446,0.10614039003849,0.152684274315834,0.152684274315834,0.152684274315834,0.0445879162431245,0.159261367997382,0.122856672538986,0.120825366193668,0.0956332730941826,0.151298299597513,0.151298299597513,0.151298299597513
"ILL_4782_AGL",0.365789885505867,0.976895526457654,0.849541152785345,0.912026640694835,0.929167972660974,0.95224291969214,0.95224291969214,0.95224291969214,0.0397410107155641,0.0691983550786972,0.1299892415603,0.146228248874346,0.135190402468046,0.129262531797091,0.103347410758336,0.141840048134327,0.141840048134327,0.141840048134327,0.0475940639934697,0.142136295663157,0.114925198545579,0.118194918387532,0.0964343425000687,0.135029480879999,0.135029480879999,0.135029480879999
"ILL_4783_AGL",0.439091182858232,1.41390329617497,1.43657323035346,1.67007913561099,1.57779380408234,1.62685274275041,1.56404260682568,1.62194146858418,0.056329645216465,0.108995385468006,0.151003370682398,0.21610235174497,0.257177010178566,0.244725237290064,0.235796655217806,0.223505963881811,0.212828293442726,0.245494918773572,0.0664452413300888,0.305615245232488,0.368783372659396,0.407471680237087,0.372205770370983,0.363943686383474,0.331080761959639,0.391981039900724
"ILL_4804_AGL",0.338985671200234,1.32303494996237,1.15323152353056,1.20018061057645,1.27169266617953,1.28510686219602,1.28862893897549,1.28862893897549,0.0332901403307915,0.0838446194926898,0.137973874807358,0.165454591313998,0.175519555807114,0.189467887083689,0.158486107985179,0.163227974126736,0.182152519871791,0.182152519871791,0.046880129154283,0.216271395958487,0.200918478829477,0.231989111716334,0.205655238499586,0.213170934174989,0.238108618041669,0.238108618041669
"ILL_4875_AGL",0.293198068494595,1.17392675076184,1.18372806025378,1.36866625502671,1.43134463775137,1.5212839424389,1.38765762146483,1.44521974531695,0.0412930765499671,0.0698106978088617,0.123562874893347,0.209564720590909,0.232299154003461,0.251113966107368,0.232619588573774,0.218483145038287,0.224443888415893,0.239985344558954,0.0363151949102626,0.246729806443253,0.276915436204132,0.343953507739245,0.334032437711255,0.333044739082526,0.299987582692961,0.332562560350801
"ILL_4956_AGL",0.276307169758804,1.0760253743491,1.03910181695382,1.23166026991418,1.19306663264621,1.25546312681125,1.27459529511059,1.21399270777876,0.0396211668848991,0.0853299958010515,0.121654371420542,0.206564555565516,0.239641040563583,0.254053259889285,0.233101695775986,0.217714602748553,0.219536374012629,0.247061565270027,0.0336109590992257,0.223289895098444,0.251152077906243,0.312035864497166,0.279485801397736,0.273975528170843,0.278674845988483,0.296434071272307
"ILL_5058_AGL",0.353476268259526,1.23437768235273,1.17585594806843,1.32354643341205,1.35517872100388,1.41555613934809,1.36655301482532,1.30664984158814,0.041910412410895,0.0936472341418266,0.127640686929226,0.145117188493411,0.214008460442225,0.228140607476234,0.232563043634097,0.226085921128591,0.213604837656021,0.229637611905734,0.0450242826386036,0.179107502332106,0.252303137517539,0.301593372759919,0.315223300716537,0.320674231624253,0.292821080488328,0.304356151865656
"ILL_5151_AGL",0.327896927994696,1.0985907453562,0.956054810223948,1.02532677937044,0.978296633785215,1.06340155110508,1.04366120808839,1.04366120808839,0.037252036233743,0.101112104952335,0.131977888445059,0.156351909041405,0.157946834961573,0.152593230207761,0.132289193570614,0.147989947597186,0.153588717182477,0.153588717182477,0.0431731684879559,0.17200951546866,0.152049807137828,0.155972722372496,0.130626289498188,0.158574305697777,0.163409039695227,0.163409039695227
"ILL_5209_AGL",0.339837690282119,1.00476942874881,0.844464202215713,0.842585644820965,0.886907100969743,0.940159914309461,0.951894645855033,0.958628520107031,0.0421103065212568,0.100253477692604,0.125875728825728,0.175536036491394,0.193608701229095,0.184133405486743,0.177152529358864,0.166235044598579,0.191484631349643,0.188111220051845,0.0426239323453354,0.173128881826674,0.163230023471247,0.154779153333359,0.156348309928497,0.155374278701507,0.167277537254976,0.16875992828018
"ILL_5480_AGL",0.272242704768433,1.03314100658958,1.01069507909617,1.22156321673828,1.15516749939052,1.28603456422793,1.31326226794865,1.24028383461956,0.0398014299571514,0.0868189409375191,0.127544216811657,0.197716737786929,0.231632654865583,0.266350348790487,0.257003024220467,0.244538709521294,0.230125531554222,0.253150759637356,0.0346140061811809,0.205191030970924,0.23545390204627,0.325439240241719,0.298584791094373,0.315637707842213,0.3029868035876,0.32006101965817
"ILL_5639_AGL",0.303958234096543,0.975420001180153,0.955928652957357,1.0931162545694,1.02512611416448,1.15871462101325,1.14293384316516,1.12068312286586,0.042222427825133,0.0948486501971881,0.123879576722781,0.206224580605825,0.211436127622922,0.209743211666743,0.182126591602961,0.182226742307345,0.203380759308736,0.208501128355662,0.0379593674422752,0.201314480179321,0.20301383567312,0.231653322762255,0.190562788755876,0.213415802792449,0.223091217607648,0.223968078924274
"ILL_5722_AGL",0.375208088632843,1.02173865678902,0.902848679883696,1.04199806285873,0.923163439956101,1.02474567740785,1.00004647670093,1.0311540276667,0.0468443123002847,0.101589225232601,0.136433554192384,0.191967298587163,0.193720807631811,0.191634133458138,0.167953173319499,0.192475171387196,0.189358747502168,0.190148254980644,0.0516182878283167,0.196048483369086,0.174647915782173,0.199995939725743,0.156016866731033,0.202450890173403,0.19438025486092,0.204716575701673
"ILL_5883_AGL",0.413683820370847,1.18028157049039,1.0990995991852,1.18156676447968,1.16174670348818,1.1674582562544,1.1472017093756,1.16522623186931,0.0560324465235074,0.107963740825653,0.131239747007688,0.182351862390836,0.174622481067975,0.166390384236972,0.141366265714169,0.163462978849808,0.179850966483355,0.176726348698139,0.0548376409129692,0.215064819407936,0.192595029456967,0.196559282436345,0.166456393594032,0.187717558389332,0.202358234894957,0.204855135344359
"ILL_5888_AGL",0.264389271384277,0.844791239629725,0.809837136773335,0.906575901684571,0.943091263405407,0.926368008251643,0.933740956648329,0.933740956648329,0.0476278451581796,0.100794889032841,0.122591865559419,0.149351517359416,0.150668705503146,0.140862951676051,0.118008258442084,0.134537665297588,0.143592446297407,0.143592446297407,0.0323531906985468,0.126563205118004,0.122297173512084,0.127622313396886,0.111850950297596,0.116214642232416,0.125274511485418,0.125274511485418
"ILL_5945_AGL",0.300009338895292,0.870426074623854,0.68777799597767,0.692992771510245,0.737576310118658,0.833249362767038,0.833249362767038,0.833249362767038,0.0331004858016968,0.0748341542979081,0.127378193040689,0.157503083348274,0.152591228485107,0.156749288241069,0.124796281258265,0.153105073918899,0.153105073918899,0.153105073918899,0.0381649327979919,0.137464887315117,0.104967477386763,0.108294670722875,0.0923155442438772,0.134044692272885,0.134044692272885,0.134044692272885
"ILL_6002_AGL",0.358501906007857,1.35389427371762,1.10572739851465,1.27476262624571,1.23922927160487,1.29270705556372,1.30805727683698,1.31074060734027,0.0325922096769015,0.123900152742863,0.137433777252833,0.217360888918241,0.229999860127767,0.254809613029162,0.213845238089561,0.217127069582542,0.229957421372334,0.242069132377704,0.0490765490076422,0.294757733370715,0.255715779385672,0.325519811917032,0.26501648051264,0.283561709301324,0.30297388568144,0.309243821321181
"ILL_618_AGL",0.350494218510588,1.12410864707061,1.06220462076193,1.23801637874078,1.20973027964297,1.23288410254187,1.19488201801984,1.20613155070443,0.0459180337687333,0.0871744491159916,0.122631559769313,0.205052877465884,0.239113504687945,0.236807768543561,0.21190511683623,0.200751667221387,0.225208256642024,0.236171105255683,0.0435306343000408,0.230808213844522,0.254474139559437,0.293460674876847,0.256578677215311,0.248152918598007,0.258327989601923,0.279424861608126
"ILL_6182_AGL",0.294768092933664,1.07009897498201,1.01776164747151,1.11576858517734,1.13857499714279,1.21560901421602,1.12830221440836,1.15536922557159,0.0421672016382217,0.0842876608173053,0.135652000705401,0.165407598018646,0.207852919896444,0.218583444754283,0.203102151552836,0.184799840052923,0.182192628582319,0.211109012862047,0.0398704102653817,0.177295419794641,0.210897167168681,0.244536822966404,0.230623020235946,0.226818411453328,0.206264210426621,0.238046062569735
"ILL_6211_AGL",0.354659801077021,1.32023699400536,1.13134382643934,1.22722024347504,1.2473256867273,1.35952331513521,1.35026166440786,1.33659134736102,0.0429149580498536,0.0964297242462635,0.141829371452332,0.234485556681951,0.248704224824905,0.2589051425457,0.231519917647044,0.212460691730181,0.231231860319773,0.250298060973485,0.0501366901682067,0.310014383706568,0.2826598854567,0.317493224893003,0.288522695891813,0.289956811884364,0.304827167201897,0.307052353094622
"ILL_624_AGL",0.290914470283713,1.15333677251079,1.06255984276866,1.22941671427545,1.27034404472051,1.31832331269549,1.25647400809337,1.24805969034706,0.0397356537481149,0.0638809613883495,0.117506166299184,0.206423078974088,0.271081278721492,0.286240657170614,0.276781062285105,0.282084782918294,0.276751339435577,0.269686147073905,0.0341640915512301,0.239222146322412,0.288326173223487,0.351195621981443,0.351201815002419,0.372490269163056,0.347585813530468,0.338906042498667
"ILL_6821_AGL",0.313704992393821,1.04758997369321,0.981140736560213,1.20881665400529,1.1234458193449,1.17420659716527,1.13554224746039,1.1621409459069,0.0334329244991144,0.0937319174408913,0.135063325365384,0.17381389439106,0.194952348868052,0.212844952940941,0.178942158818245,0.180271129806836,0.193978786220153,0.202202705293894,0.0424418251431404,0.181716788365328,0.191464446847632,0.260759813127088,0.20507663197135,0.2170034461053,0.233792937023943,0.247721822470734
"ILL_6853_AGL",0.433281889829204,1.16564340622859,1.0418604547175,1.13406296198457,1.05159105520346,1.15824081936067,1.1396092809775,1.15492900477054,0.0409432848294576,0.116002889970938,0.140510097146034,0.223140160242716,0.225910127162933,0.219454656044642,0.175735558072726,0.206554860373338,0.209109232326349,0.221568919718266,0.0605894251419985,0.25927294657645,0.234918629714905,0.250752312599582,0.18470628563699,0.243495929219033,0.242781818701376,0.26241492529891
"ILL_7089_AGL",0.415426494687783,1.10278310551178,1.04856706623177,1.19926204884267,1.150206193816,1.21583955376804,1.14292595700513,1.16167684359221,0.0426577342053254,0.0908582620322704,0.133551016449928,0.215000415841738,0.239980002244314,0.241948157548904,0.210890879233678,0.200594072540601,0.231507396697998,0.235234240194162,0.0561519314320295,0.23834949133593,0.251737578455553,0.289946889988799,0.241615764588353,0.243604938061876,0.265086685130781,0.275449545489359
"ILL_7558_AGL",0.368590101271971,1.09257091611757,0.960516374211437,1.07632075219576,1.09038000171037,1.11092005945694,1.07400378939487,1.07400378939487,0.0466627292335033,0.106971673667431,0.131579647461573,0.179736956954002,0.196561366319656,0.185188228885333,0.156616111596425,0.160925507048766,0.192021220674117,0.192021220674117,0.0484901647833154,0.196228117461199,0.188636453445675,0.200669192909219,0.171083214292937,0.182256266831513,0.202330042029377,0.202330042029377
"ILL_7663_AGL",0.265208925356139,0.800373155288383,0.751176501245536,0.813902316914594,0.84091899904504,0.851529987517737,0.843959639448284,0.843959639448284,0.0410330469409625,0.0775153711438179,0.12713677684466,0.152537301182747,0.148237819472949,0.154780785242716,0.135906100273132,0.133636659135421,0.150720355659723,0.150720355659723,0.0336826922820002,0.122190134042349,0.111730074169846,0.125910542636664,0.114681770637918,0.113827847425912,0.123444516069736,0.123444516069736
"ILL_7668_AGL",0.325629052223444,1.05586968489587,0.963018199744508,1.07809674271792,1.00439954000799,1.10674065098712,1.08657398002007,1.08657398002007,0.0368992208192746,0.0587212219834328,0.133594557642937,0.177339861790339,0.165348395705223,0.167149235804876,0.131235847870509,0.154850773016612,0.168780773381392,0.168780773381392,0.04365097879685,0.18795589793417,0.159162039269842,0.179920728135562,0.131302695726665,0.175481193364026,0.189083095263072,0.189083095263072
"ILL_7716_AGL",0.452437534897933,1.25046706383205,1.05438278182493,1.12053756739856,1.08060568034018,1.14639677174009,1.1922626471733,1.1922626471733,0.0462391798694929,0.125625722110271,0.152303944031397,0.197045753399531,0.199276189009349,0.193296745419502,0.155711765090624,0.187747145692507,0.193135636299849,0.193135636299849,0.0693210630150334,0.244762316551469,0.209070366939145,0.217450516036973,0.168747734792185,0.218634370549102,0.232524200723895,0.232524200723895
"ILL_7747_AGL",0.244391739187734,0.886741026781438,0.898889934702637,1.00429670644004,0.95794547890683,1.04339421276987,1.01184767413084,1.01184767413084,0.0451429225504398,0.075041476637125,0.106276775399844,0.179231837391853,0.199231669306755,0.193651606639226,0.169019793470701,0.176707671831052,0.190056617806355,0.190056617806355,0.0266866048906119,0.162442978089466,0.180408686890779,0.195596432407042,0.161896562730903,0.184421773410322,0.189576493639635,0.189576493639635
"ILL_7946_AGL",0.337883923891892,0.961637335043927,0.829442444502035,0.887026981598926,0.8143620036988,0.941693617025978,0.941693617025978,0.941693617025978,0.0477961413562298,0.134524285793304,0.128440951307615,0.18339075644811,0.1789324482282,0.169370492299398,0.136428952217102,0.184388532986244,0.184388532986244,0.184388532986244,0.0433262387539799,0.175368328141408,0.151330501298202,0.150949031106067,0.113009248512153,0.166599911734338,0.166599911734338,0.166599911734338
"ILL_7978_AGL",0.419783295775309,1.0290603466008,0.850849040385202,0.974912917708178,0.84790018006231,1.02031329015803,1.02031329015803,1.02031329015803,0.0331191134949525,0.0999275892972946,0.145401517550151,0.182333260774612,0.168236702680588,0.171015337109566,0.132667514185111,0.177415434767803,0.177415434767803,0.177415434767803,0.061482770870712,0.1879085953998,0.143358225438958,0.165745274643418,0.112311821256238,0.18445551165323,0.18445551165323,0.18445551165323
"ILL_7979_AGL",0.328252236128015,1.15720813959532,1.09488417814665,1.27126267427533,1.19281005460474,1.29422221760688,1.2251923278242,1.26713069070858,0.0388272032141685,0.0741810277104378,0.127332317332427,0.190164312720299,0.177509273091952,0.176690027117729,0.14651003976663,0.183669146895409,0.189504471421242,0.186728399991989,0.041698394040694,0.223121367369183,0.194698852050036,0.225247206583596,0.178988909457901,0.243968874620549,0.240902620585653,0.241762124971846
"ILL_8007_AGL",0.244567769680523,0.790270517510815,0.737145565285867,0.820481468575315,0.821190675285276,0.822433779178724,0.810685228101455,0.810685228101455,0.0408607609570026,0.0782687161117792,0.124350848297278,0.156412606438001,0.15366401274999,0.155176475644112,0.122416297594706,0.140562801559766,0.153380480905374,0.153380480905374,0.0305196355436733,0.125746711777817,0.114496907308817,0.127545451981441,0.101559146436037,0.119989381095837,0.12813146482128,0.12813146482128
"ILL_8009_AGL",0.326460509958454,1.26397995143524,0.969724201456168,1.0338205600526,1.04342516310185,1.20078095386348,1.20078095386348,1.20078095386348,0.0364396205792824,0.0981552414596081,0.138222595055898,0.161898210644722,0.143419434626897,0.156318361560504,0.121950867275397,0.155113414426645,0.155113414426645,0.155113414426645,0.044654367424561,0.203691754326441,0.140513102588273,0.16036764604972,0.127003150944855,0.193507166610119,0.193507166610119,0.193507166610119
"ILL_8010_AGL",0.256075250022609,0.854529550531405,0.817903819322181,1.01052243604371,0.942658833912513,0.989870078443994,0.93089375235684,0.975473091419527,0.0371609348803759,0.0484716966748238,0.128361441195011,0.157583942015966,0.146468599637349,0.159524982174238,0.130285183588664,0.147119397421678,0.147372389336427,0.157903157671293,0.033465693689175,0.133253456760837,0.11891643421629,0.160157158788228,0.122310553403084,0.1500519319079,0.142241464687649,0.152149300848817
"ILL_8072_AGL",0.461531885459593,1.13751902091293,0.977941223594769,1.16086191520883,1.07332512720336,1.10616519182532,1.13819395678777,1.16717343170092,0.0391311837981145,0.116209285954634,0.153661007682482,0.210316240787506,0.200040350357691,0.196238646904627,0.172428444027901,0.185428307702144,0.201633785416683,0.200890684624513,0.072468246085831,0.241281285202158,0.198083387055851,0.229236826755496,0.187066453863535,0.207353503774583,0.238762275700773,0.246713815048717
"ILL_8174_AGL",0.298925388832723,1.11867803941286,1.12629773419262,1.34164900324912,1.23764007248007,1.37103343332129,1.31273704094936,1.32383396133686,0.0400515322883924,NA,0.129832317431768,0.223269735773404,0.259521206219991,0.280483017365138,0.270924751957258,0.264530524611473,0.269400298595428,0.269405129055182,0.0387445015561488,0.250253352973637,0.290536536955332,0.372304659230116,0.334485320794991,0.361190721148535,0.352786601460461,0.366596012149048
"ILL_8595_AGL",0.384803816585815,1.28047647495779,1.24099636122583,1.41397306704151,1.36213798132274,1.41706138339359,1.39782009730287,1.41630145965949,0.0457966228326162,NA,0.130581210056941,0.219199215372403,0.241735026240349,0.244684527317683,0.228704924384753,0.223572860161463,0.230945368607839,0.236358159283797,0.0505810528505759,0.281317303391522,0.304456533658901,0.351648680503732,0.316942030678825,0.323305953814434,0.327400878093897,0.334426494048327
"ILL_9_AGL",0.378137977495455,1.11462535958443,0.944916524751631,1.06657718657522,0.893623296812403,1.05889409160521,1.05889409160521,1.05889409160521,0.0413851986328761,0.101436687012513,0.139804710944494,0.173459614316622,0.164329672853152,0.155874977509181,0.130253893633684,0.166065713018179,0.166065713018179,0.166065713018179,0.0529543827408711,0.191774848681231,0.154299655058877,0.165651625972641,0.115684366175884,0.182186106247169,0.182186106247169,0.182186106247169
"ILL_975_AGL",0.268098895283742,0.857500813630075,0.779908935616463,0.830306247489173,0.810011606864983,0.777806669587266,0.819192456206198,0.819192456206198,0.0442193398873011,0.0845792641242345,0.123463841776053,0.150285253922145,0.156261230508486,0.154525424043337,0.129935279488564,0.141473334282637,0.154501686741908,0.154501686741908,0.0339506035966746,0.127817250112878,0.121002323619633,0.128041784097532,0.104571607676536,0.10856392542453,0.126554154370439,0.126554154370439
"ILL_9888_AGL",0.320498153718095,0.940454142128111,0.845646602923837,0.827594034139316,0.863923771820769,0.949206857164409,0.949206857164409,0.949206857164409,0.0463446875413259,0.0821214951574802,0.118382779260476,0.168138951063156,0.166040087739627,0.157370413343112,0.138236291706562,0.160811788588762,0.160811788588762,0.160811788588762,0.0386649416123706,0.160367875358176,0.141239297661058,0.130508212832267,0.119365528638514,0.161631482651938,0.161631482651938,0.161631482651938
