"Name","Su17_gc.a.at.DTF","Su17_gc.a.at.DTM","Su17_gc.a.perc.DTF","Su17_gc.a.xmax.DTF","Su17_gc.a.xmax.DTM","Su17_gc.a.xmid.DTF","Su17_gc.a.xmid.DTM","Su17_gc.h.at.DTF","Su17_gc.h.at.DTM","Su17_gc.h.perc.DTF","Su17_gc.h.xmax.DTF","Su17_gc.h.xmax.DTM","Su17_gc.h.xmid.DTF","Su17_gc.h.xmid.DTM","Su17_gc.v.at.DTF","Su17_gc.v.at.DTM","Su17_gc.v.perc.DTF","Su17_gc.v.xmax.DTF","Su17_gc.v.xmax.DTM","Su17_gc.v.xmid.DTF","Su17_gc.v.xmid.DTM"
"ILL_5722_AGL",0.235711552307775,0.869383959913023,26.648767248583,32.3333333333333,-8,8.38363146360447,-31.9497018697289,0.108026172964541,0.188704736072907,56.7808327505359,24,-16.3333333333333,-2.402104743911,-42.7354380772443,0.0134931016039733,0.161707500887948,8.27268531297754,27,-13.3333333333333,12.0646457260633,-28.26868760727
"ILL_5883_AGL",0.340923415950276,0.850155212941052,42.1472813135386,27.6666666666667,-8.66666666666667,1.88144030029153,-34.4518930330418,0.131215584837461,0.161981565044844,81.6868750203189,9.66666666666667,-26.6666666666667,-10.9111446332503,-47.2444779665836,0.0388807170237536,0.142889726422612,32.2298628062849,21,-15.3333333333333,5.05022069119843,-31.2831126421349
"ILL_5888_AGL",0.0916375096199398,0.755339642045421,10.1437088894102,41.6666666666667,0.5,17.8972980538622,-22.3607164014536,0.0807848046065844,0.135416077945806,57.8637432534765,20.3333333333333,-17,-1.6201912438934,-41.9787366687086,0.00433594305054935,0.104899141002735,3.46594513796929,34,-7,17.9366121933007,-22.4698992420794
"ILL_5945_AGL",0.213686316017529,0.910418634743513,21.174435032751,36.6666666666667,-2.33333333333333,11.4449993119669,-27.5550006880331,0.095884107224593,0.169053273461643,56.3703155807638,21.6666666666667,-17.3333333333333,-2.00405824847787,-41.0040582484779,0.015263751674298,0.155458732062593,8.19971211712239,31.6666666666667,-7.33333333333333,14.7767518693645,-24.2232481306355
"ILL_6002_AGL",0.36862371047156,1.20691712302885,32.123463043873,30.3333333333333,-10.5,5.9338288990611,-36.5140886530175,0.13981260815366,0.238794613198937,59.8959521414454,24,-16.5,-3.93416064405237,-43.2949536967682,0.0354742324670425,0.286350094808274,13.1649051610832,26,-14,10.1176853364722,-31.4689414053653
"ILL_618_AGL",0.310789530457982,1.25066238785498,22.7302531301363,30.3333333333333,-10,9.06726491682853,-31.2660684165048,0.117577555173575,0.205150868907575,57.2055835210617,20.3333333333333,-20,-2.15254146031437,-42.4858747936477,0.0204606731890516,0.247134910985375,7.63666859824329,23.3333333333333,-17,10.9752950804324,-29.358038252901
"ILL_6182_AGL",0.273924012797534,1.20434227314095,23.4810616327378,30.6666666666667,-10.5,8.82783638851927,-32.8805754050692,0.0972760699693192,0.173807147888669,53.020733232007,27.3333333333333,-19.5,-0.576368513830002,-42.797992142682,0.0154010124853707,0.207477285300707,7.55324862940877,26.6666666666667,-16,12.1284682316675,-29.8280276637164
"ILL_6211_AGL",0.518709802877351,1.36558592333561,37.7138293428268,28,-15.5,4.02660496841025,-39.4733950315898,0.136006495598004,0.277287048390725,48.7548183534479,26.5,-17,0.418166517700353,-43.0818334822996,0.0486468290461781,0.371336817744123,13.0937481398299,25,-18.5,9.4627425083471,-34.0372574916529
"ILL_624_AGL",0.596541274913847,1.29181514431916,46.2631137358993,26.6666666666667,-12,1.28227003786377,-37.349505466419,0.175089052269465,0.300103559254911,58.4294734834143,24,-16,-2.94415861067633,-41.8419766151552,0.081135307485911,0.377745471057531,22.0476170348837,21.6666666666667,-18,6.52177882536723,-32.3808963120089
"ILL_6821_AGL",0.411122372290298,0.986441550751247,40.3460336382381,28.6666666666667,-7,3.560596879683,-32.1060697869837,0.143233622859587,0.178734980647121,80.0221701126327,10,-25.6666666666667,-8.12876065267073,-43.7954273193374,0.0484958506443721,0.175191890568243,26.9480758007058,23,-12.6666666666667,5.98475923584097,-29.6819074308257
"ILL_6853_AGL",0.712345012082866,1.45917443042102,49.9289590163527,27.3333333333333,-14,0.0648967560263358,-40.4956586791379,0.156022666051868,0.22508304623056,71.6582300531608,14.3333333333333,-28,-6.26608221721064,-45.5437948175216,0.0975712621806215,0.328816167199747,31.9998051272302,19.6666666666667,-21,4.00005304141173,-36.2598298380146
"ILL_7089_AGL",0.467067305740393,1.50148819081834,30.3467945484822,33.3333333333333,-8.33333333333333,7.36868790460043,-34.2979787620662,0.11742701057504,0.269102457641063,42.9754652756074,30.3333333333333,-11.3333333333333,2.65544500758263,-39.011221659084,0.0356388081398974,0.400389499531075,8.75074903365315,29,-12.6666666666667,12.6431504554959,-29.0235162111708
"ILL_7558_AGL",0.460604063869089,0.995736964845096,42.0211771512606,27,-10.5,2.81224945109714,-36.4183058539577,0.134968173080788,0.187101816888256,71.78412814663,15.6666666666667,-26,-7.03578466908994,-48.0566985804361,0.0469681430814315,0.181013296307471,23.2873058461266,21.3333333333333,-17.5,6.16114140548544,-33.5400985061102
"ILL_7663_AGL",0.188208863229973,0.989895818989447,19.5946036051236,34.6666666666667,-3.66666666666667,11.2581729237898,-27.0751604095436,0.116903695722041,0.154289825357163,76.731494209962,9.66666666666667,-28.6666666666667,-6.05303439549077,-44.3863677288241,0.0113097865384478,0.145685995387549,9.221894749938,25.6666666666667,-12.6666666666667,11.2793815099339,-27.0539518233994
"ILL_7668_AGL",0.272486742835565,1.03388176117898,23.1749576114852,30,-6.33333333333333,8.6757972683799,-27.6575360649534,0.0943518884014652,0.17985608645693,51.2105318021565,27,-9.33333333333333,-0.120220236947302,-36.4535535702806,0.0182462095442362,0.18787324826304,8.40123578737049,26,-10.3333333333333,11.9060769335114,-24.4272563998219
"ILL_7716_AGL",0.530231092467607,1.22795845155754,42.8969368032488,27.3333333333333,-14.3333333333333,2.35109191878857,-39.3155747478781,0.137282761242286,0.193189463405658,71.0332984918756,16.3333333333333,-25.3333333333333,-7.07112842130283,-48.7377950879695,0.0625039977627305,0.23778320595621,26.2662104367951,24.3333333333333,-17.3333333333333,6.26870464460697,-35.3979620220597
"ILL_7747_AGL",0.236672216531574,1.06639443614039,21.2385017571194,31.6666666666667,-6.66666666666667,9.7647826945308,-28.5685506388025,0.106300337742634,0.19891830332572,52.6437150413046,27.6666666666667,-10.6666666666667,-0.814949625615,-39.1482829589483,0.0148853078961411,0.211089873131675,6.5617778369165,26,-14,12.3680232188911,-27.6319767811089
"ILL_7946_AGL",0.290713939057841,0.869388620935801,31.6107262340662,30.6666666666667,-7,6.3724812335563,-31.2941854331104,0.128322288084877,0.165308583957912,77.9553341447653,9.66666666666667,-28,-6.93589586802567,-44.6025625346923,0.0281207995608899,0.14232696233502,17.5665547678484,23,-14.6666666666667,7.88770584527817,-29.7789608213885
"ILL_7978_AGL",0.336305717138468,0.977591713174215,31.8740507989618,34.6666666666667,-3.66666666666667,7.27199760724423,-31.0613357260891,0.108755972714534,0.179327955132105,60.3059288477381,22,-16.3333333333333,-3.73792463942773,-42.0712579727611,0.0284831384871877,0.178703513640844,13.8544651000167,27.3333333333333,-11,10.5074502002718,-27.8258831330615
"ILL_7979_AGL",0.272932137882995,1.01750021966852,25.2588164817457,30,-8.33333333333333,7.7674823806426,-30.5658509526907,0.104200302600387,0.18462511696392,55.5783255424259,26,-12.3333333333333,-1.7337571589031,-40.0670904922364,0.0188730286029964,0.186210130144083,8.93518934654947,24.6666666666667,-13.6666666666667,11.0516068566643,-27.281726476669
"ILL_8007_AGL",0.144276784768392,0.733529388332338,20.2234301721071,43.6666666666667,3.33333333333333,13.7390407495965,-26.5942925837369,0.0724470434333771,0.134852122724379,53.5841960108473,19.6666666666667,-20.6666666666667,-1.2673476796094,-41.6006810129427,0.00557921814590911,0.0960285489835269,6.6330065890276,35.6666666666667,-4.66666666666667,16.7919271934105,-23.5414061399228
"ILL_8009_AGL",0.11266753823363,0.625620971381947,18.7610607411546,41,2.66666666666667,12.7152187540621,-25.6181145792712,0.0837479389318264,0.160451241745554,51.3465314650069,26,-12.3333333333333,-0.0889357619287665,-38.4222690952621,0.0053507864703009,0.0979974687062443,6.1400357666442,34.6666666666667,-3.66666666666667,16.7292768347366,-21.6040564985967
"ILL_8010_AGL",0.269281322878326,0.949280566841698,23.9278207928077,34.6666666666667,-3.66666666666667,10.3230232044566,-28.0103101288767,0.0995638779178296,0.166950731163898,58.012404255455,22,-16.3333333333333,-1.9182973029765,-40.2516306363098,0.0193965628988534,0.155262531584348,10.074270006615,24.3333333333333,-14,11.3161787028621,-27.0171546304713
"ILL_8072_AGL",0.414528811785432,0.80317011180808,43.3730680848948,26,-11,1.97230223698363,-32.449759763796,0.142286631228842,0.184760561674171,75.7466357424656,14.3333333333333,-14,-7.9672943322785,-44.3734971225233,0.0488761209106604,0.142477530537577,27.2423215330757,19.6666666666667,-16,5.11400095432947,-29.1432986931451
"ILL_8174_AGL",0.488344133086633,1.39418325687923,36.4044243698197,26.6666666666667,-17,4.09037928401053,-41.8667327415406,0.132582331124558,0.295483653100604,47.3727620500384,28.6666666666667,-17,0.776407634968036,-41.5735776697763,0.0451020223875809,0.412373952626898,11.9032933261551,23.6666666666667,-18,9.3251679201349,-34.4596035028102
"ILL_8595_AGL",0.369253281145573,1.22940495795639,28.7542381986981,29.3333333333333,-13,6.81460792284274,-35.5187254104906,0.11163551015623,0.256447684458612,42.688894800918,30,-12.3333333333333,2.8904941611105,-39.4428391722228,0.0245686240559597,0.306566695549314,7.45239784960096,25.3333333333333,-17,11.602932804727,-30.7304005286063
"ILL_9_AGL",0.208838617270611,0.929031702100562,22.2384919284537,32.3333333333333,-7,9.4883747177901,-31.947813077115,0.095069682167686,0.168730040289284,60.0955434607157,19,-23,-3.44761647755583,-43.3225023704821,0.0109201730657592,0.151580109438789,7.28581365265117,26.3333333333333,-14,12.0275406441138,-29.5973666474814
"ILL_975_AGL",0.364003677293879,1.10493580046307,32.3972774374348,28,-9.33333333333333,5.3572386811762,-31.9760946521571,0.116872256450763,0.188796947862058,62.4997071657237,17.6666666666667,-19.6666666666667,-3.34331083457653,-40.6766441679099,0.0258793826888043,0.20363499745007,13.0958476830857,21,-16.3333333333333,8.08633011343953,-29.2470032198938
"ILL_9888_AGL",0.295902839599417,0.996015722676021,27.4093708874815,28.3333333333333,-9,6.97418270541306,-30.3591506279203,0.0960128915450699,0.189255626067958,49.4822453488316,27.6666666666667,-9.66666666666667,0.419602418657367,-36.913730914676,0.0202943610660884,0.192408276963862,9.00042906055294,26,-11.3333333333333,11.4653994012801,-25.8679339320532
"ILL_9932_AGL",0.140525624462734,0.810802681789612,16.0649744952441,35.6666666666667,-0.666666666666667,12.9346423191518,-23.3986910141815,0.0906992465423335,0.137819383735453,64.6001369640256,23.6666666666667,-12.6666666666667,-4.73525946312713,-41.0685927964605,0.00746392566127258,0.10956674590415,5.92053493711775,29,-7.33333333333333,14.3065893745372,-22.0267439587962
"ILL_9945_AGL",0.244920176816765,0.938441584542745,25.2342284861057,39.6666666666667,-0.333333333333333,10.6165899156551,-29.3834100843449,0.104802230101633,0.195285416261933,53.2501664979119,20.6666666666667,-19.3333333333333,-0.857707344465867,-40.8577073444659,0.0166954113789476,0.174958000783876,9.38143142442206,30,-10,12.8446205063667,-27.1553794936333
"ILL_9977_AGL",0.125716232786711,0.79097898829937,13.8041300658629,37,-0.666666666666667,14.0403675853713,-23.6262990812954,0.0891277785403948,0.146719890379826,59.8209042596008,20.3333333333333,-17.3333333333333,-2.62890926762453,-40.2955759342912,0.0072297566847103,0.113333026300677,4.99278993878405,28.6666666666667,-9,14.2710666282303,-23.3956000384364
"ILL_9997_AGL",0.162722939166424,1.08599652269989,14.5551128419255,35.6666666666667,-4.66666666666667,13.2670019996661,-27.0663313336672,0.104430356778585,0.151618176440359,68.8353109518409,14.3333333333333,-26,-5.0957152132061,-45.4290485465394,0.0105122862801859,0.157440651375787,6.56722271834913,29.3333333333333,-11,13.7546176779366,-26.5787156553967
"ILWL_118_AGL",0.434819008026084,0.95511582589211,33.2998368112324,25.5,-8,4.8046253022678,-28.7446722041446,0.119925278968958,0.1903617500779,61.7257193793756,21.5,-11,-4.04571216079225,-39.948990289708,0.034828593649052,0.17966635321333,14.3853495599061,21,-14.5,7.7608110157051,-26.780947078573
"Indianhead_AGL",1.00223191308465,NA,64.2716251823343,16,NA,-3.94094991087795,NA,0.200053443133242,NA,59.2108880466605,24.5,NA,-3.47902382057075,NA,0.187220648160784,NA,37.0235976185763,18,NA,2.7041733667985,NA
"IPL_220_AGL",0.141539810367227,1.07067763559758,12.8287106113937,39,-2.66666666666667,15.0183381433852,-26.6483285232815,0.0793002938839749,0.14671038384902,54.6799905529079,16.6666666666667,-25,-1.2760123649999,-42.9426790316666,0.00651169823736539,0.154119482147363,3.97902257671886,31.6666666666667,-10,16.0927375253534,-25.5739291413133
"Laird_AGL",0.792134988753805,NA,54.3709513265385,21.6666666666667,NA,-1.50915037220583,NA,0.201553973236627,NA,67.3618353371889,22.3333333333333,NA,-7.0749752664288,NA,0.150382286584754,NA,36.3384543532152,17.6666666666667,NA,2.7438720121022,NA
"LIRL.22.46_AGL",0.227390214864897,0.942715076428385,23.3075420145814,34.3333333333333,-6.66666666666667,9.83453978843847,-31.1654602115615,0.109866220433444,0.183908770671815,59.7554027254826,23.6666666666667,-17.3333333333333,-3.23999517675766,-44.2399951767577,0.0129929717278936,0.168993907979719,7.52705897828548,27.6666666666667,-13.3333333333333,12.6062790082449,-28.3937209917551
"PI_163589_AGL",0.499609335445032,1.25433668233892,40.5720276547846,23.3333333333333,-10,2.5966152567269,-31.2168966976746,0.146924836472265,0.202060519477732,74.3320135306504,16.6666666666667,-14.5,-8.97642589775567,-41.5293589632792,0.0577328533298245,0.253996146873908,23.6254011793179,18.6666666666667,-14.5,5.13173069957757,-28.3630509897088
"PI_169534_LSP_AGL",0.471221728445132,1.07628573728072,41.6128441667287,20,-15,1.78789038590463,-33.2121096140954,0.161879227723218,0.294765674568841,53.33822796981,28.6666666666667,-6.33333333333333,-0.9633694183175,-35.9633694183175,0.0551179025095353,0.306573534058888,15.0396203851262,17.3333333333333,-17.6666666666667,6.29245922921927,-28.7075407707807
"PI_175754_LSP_AGL",0.48839186180827,1.50680143329706,32.3959498528565,29,-14.5,5.89400911460977,-37.3295281227276,0.126384388399709,0.246663871799799,53.3052013275251,27.3333333333333,-15.5,-1.22876259340534,-42.9753759905467,0.0448271247617485,0.368562865124341,12.7427102431424,26.3333333333333,-16.5,10.2349346395408,-32.3498329626569
"PI_177430_LSP_AGL",0.392102764469082,1.14143241398213,33.3962714573893,32.3333333333333,-4.33333333333333,5.97396698656383,-30.6926996801028,0.143272108775725,0.242045118623092,58.8575287460783,26,-10.6666666666667,-3.10681681769577,-39.7734834843624,0.0422881890471701,0.258081978773025,16.6214680894126,24.6666666666667,-12,8.6723682703785,-27.9942983962882
"PI_178939_LSP_AGL",0.551593152049515,1.43506853547313,41.6794343848599,24.3333333333333,-16,2.44719988447147,-35.2003679873734,0.159316175493699,0.274691742183285,55.4277968271332,27.6666666666667,-13,-2.1237135144369,-39.6241980794225,0.0674125839949953,0.384457225206092,18.9001414370902,21,-19,6.81520188517743,-30.9696053719973
"PI_178952_AGL",0.321233096763697,1.12590342660611,27.512916308168,33.6666666666667,-5.33333333333333,8.41474514672337,-30.5852548532766,0.131814376717977,0.235522233181143,55.2246971971501,27,-12,-1.95614237318367,-40.9561423731837,0.0297525115229851,0.254239274553112,10.9898122363128,27.3333333333333,-11.6666666666667,11.4690407424366,-27.5309592575634
"PI_178971_LSP_AGL",0.551708329498973,1.31799297737288,40.2995335255396,21.3333333333333,-11.6666666666667,2.3242057358048,-30.6757942641952,0.13877800281253,0.196479148271384,69.6215207120905,19.3333333333333,-13.6666666666667,-6.56462761038033,-39.5646276103803,0.0664126576625455,0.250251144745657,25.1603691964638,17,-16,4.7233326657997,-28.2766673342003
"PI_179324_LSP_AGL",0.312176100537537,1.06785474499098,29.7045441715087,30.3333333333333,-5.5,6.68768419217887,-28.7304426766601,0.121446472378559,0.174151743427608,70.4051476209397,15.6666666666667,-20,-6.580853339286,-43.8104408484105,0.0269037934052462,0.183719963926157,15.1579200160587,23.3333333333333,-12,8.37851993614587,-27.5442188053389
"PI_179330_AGL",0.406086825008433,1.14547395165543,34.3334836320508,24,-11.3333333333333,4.1236557977172,-31.2096775356161,0.119697471605763,0.238816293172049,48.9789011425444,28.3333333333333,-7,0.620360293182299,-34.712973040151,0.0295152362367753,0.273305431862321,10.6343304362066,22,-13.3333333333333,9.05253912960397,-26.2807942037294
"PI_181771_LSP_AGL",0.662728511951178,1.44659154637613,45.274470937639,22.3333333333333,-11.6666666666667,1.46570308307493,-32.5342969169251,0.153927640693402,0.216469531811597,70.6492211718964,17.6666666666667,-16.3333333333333,-7.31282597235547,-41.3128259723555,0.0867638963402555,0.308644089611313,27.9391214865758,18.6666666666667,-15.3333333333333,4.38834283689127,-29.6116571631087
"PI_181886_LSP_AGL",0.705574950276972,1.37958703957011,52.7709579838853,25.3333333333333,-13,-1.08254099333167,-40.3236809884741,0.157634698718316,0.238832256958641,67.8905775096224,17.6666666666667,-22.5,-5.863277017037,-43.3674254325719,0.0972202789238051,0.333008182296946,31.2497867842004,20.6666666666667,-18,4.270833639623,-34.431677106899
"PI_182217_LSP_AGL",0.314051050612557,1.22386022207705,24.8232960455787,31,-10,8.30333343006827,-32.6966665699317,0.112406478369438,0.211000489947407,52.3737742187223,30,-11,-0.717628342999234,-41.7176283429992,0.0255485999078135,0.253527216858881,9.54366064432875,28.3333333333333,-12.6666666666667,12.139992878497,-28.860007121503
"PI_193546_AGL",0.390230973976187,1.11788896538937,33.500003107007,33,-4.66666666666667,6.10482057234497,-31.5618460943217,0.118717954300523,0.166866351879837,70.9807252900519,15.3333333333333,-22.3333333333333,-6.4281096145069,-44.0947762811736,0.0338213965605597,0.177386651425818,18.4132024065486,23.3333333333333,-14.3333333333333,7.75837974910304,-29.9082869175636
"PI_193547_LSP_AGL",0.257296492703845,0.94073675361023,27.0780823359832,25,-7.33333333333333,5.99266523761327,-26.3406680957201,0.124493768733973,0.187331521279552,65.0265798080634,22.6666666666667,-9.66666666666667,-5.7388348192895,-38.0721681526228,0.0216199999261355,0.171039910685022,12.5070252544627,21,-11.3333333333333,8.0850050523373,-24.248328280996
"PI_193548_LSP_AGL",0.248346802051722,1.0148934133047,23.6950893159133,33,-5.66666666666667,9.25089854380817,-29.4157681228585,0.0927606571894872,0.165832216940072,55.6457777716631,22,-16.6666666666667,-1.9893738852139,-40.6560405518806,0.0128013799195756,0.168539245163632,7.46832772530758,28,-10.6666666666667,12.6987748468606,-25.967891819806
"PI_193550_AGL",0.296802662960078,1.07512611718803,26.7269076007271,34.6666666666667,-6.66666666666667,8.9793310281525,-32.3540023051808,0.0891580523599533,0.230890746882866,37.999805210053,30.6666666666667,-10.6666666666667,4.237517036906,-37.0958162964273,0.0161628581315142,0.241616245085049,6.6440481681048,30,-11.3333333333333,14.0800371595608,-27.2532961737725
"PI_207492_LSP_AGL",0.458887096459259,1.04345671010934,42.1036760623476,22.6666666666667,-10.3333333333333,2.1282610987802,-30.8717389012198,0.143886300604655,0.200365891416472,71.1174318593083,18.6666666666667,-14.3333333333333,-7.37459772822237,-40.3745977282224,0.054409650583974,0.210873180371849,24.6696606295805,17.6666666666667,-15.3333333333333,5.0903251392034,-27.9096748607966
"PI_209858_LSP_AGL",0.80752477800511,1.4438889902443,65.2339461275542,18.6666666666667,-12,-5.08945623092617,-36.2662078187642,0.180805833069308,0.209766940969906,78.8360782013703,17,-21,-13.2793529182612,-46.0320423549621,0.147345806887958,0.301815148247893,52.4827913355929,16.6666666666667,-17,-0.461035037005367,-33.1257961823596
"PI_211052_LSP_AGL",0.365860036590094,1.18738203883642,30.1998518298261,32.6666666666667,-6,7.12614676018177,-31.5405199064849,0.139686509375873,0.19236610492927,73.2936997612285,14,-24.6666666666667,-6.80441202679247,-45.4710786934591,0.0410368797359275,0.217379513570411,19.1875338466362,25.6666666666667,-13,8.3690200668604,-30.2976465998063
"PI_212100_LSP_AGL",0.585810846800719,1.55051172970683,36.4570423402235,25.5,-7,3.9622430357723,-28.8234981308612,0.152535409274994,0.198926705951467,77.2473829748432,12,-23,-8.1658749255253,-40.7049635719957,0.0750729333336406,0.287329603282669,25.2616053893259,18,-16,4.7388244659942,-28.4895882672849
"PI_212610_LSP_AGL",0.533304749854909,1.18450210908765,43.287994383223,21.3333333333333,-9.66666666666667,1.7026066983113,-29.2973933016887,0.144465156813371,0.223129643187801,64.009995983626,20.6666666666667,-10.3333333333333,-4.92136728839687,-35.9213672883969,0.0583417427654588,0.264753999258129,20.9932337022959,17,-14,5.2006450374194,-25.7993549625806
"PI_217949_LSP_AGL",0.130230023228145,0.857214192788192,14.0948707157963,34.6666666666667,-1.33333333333333,13.1089207279527,-22.8910792720473,0.0833858037808954,0.149286194583532,54.6764238494388,26,-10,-1.42717473783634,-37.4271747378363,0.00471235800562002,0.124367619791035,2.99658475915609,27,-9,14.7541590290177,-21.2458409709823
"PI_238758_LSP_AGL",0.554777951358046,1.72063930704798,34.302658042879,23.6666666666667,-17,4.1400866814435,-39.2326025179326,0.130436156704916,0.275010680113469,47.1678985561926,29.6666666666667,-17,1.05392112679067,-40.8320233249068,0.0466641873797258,0.469930619976545,10.8359151140158,22.3333333333333,-20,9.06735311368853,-33.3656243181305
"PI_244046_AGL",0.0749429105754942,0.584275799572586,12.0845911271701,46.6666666666667,6.33333333333333,18.951304281952,-21.3820290513813,0.081092156737774,0.15420991554796,51.9054827085612,24.6666666666667,-15.6666666666667,-0.804664290987866,-41.1379976243212,0.00314715112302152,0.0849177888026933,3.51976312643184,36.3333333333333,-4,19.5734477931703,-20.759885540163
"PI_250156_LSP_AGL",0.203858293505193,0.99589451822777,22.7591679430144,32,-6,10.3993228139822,-24.271366215336,0.0869069067292699,0.142890499572475,58.138491185663,30,-2,-3.0467251426927,-37.8046901621133,0.0115445325639559,0.144560377933257,7.72513665592445,26.3333333333333,-9,13.0650614284003,-22.3610840726319
"PI_250158_LSP_AGL",0.096291441760858,0.834933987947668,12.2638551615641,36.6666666666667,-0.333333333333333,14.5055798712003,-22.4944201287997,0.0887017775846566,0.13888051552743,62.5665758982626,22.6666666666667,-14.3333333333333,-3.22105409096737,-40.2210540909674,0.00323082960802101,0.110876807636928,3.11881627325703,29,-8,15.4469608915382,-21.5530391084618
"PI_251248_LSP_AGL",0.1420833819791,0.737636329021811,15.1483404983493,42,-0.5,15.5441083463997,-25.3769146053831,0.0708127593186699,0.148626445936839,45.1234491452715,25.3333333333333,-14.5,1.3032145208992,-40.6461221906405,0.00677360841433103,0.108231705343728,4.40898966191326,34.6666666666667,-7,18.0892048397104,-22.4927186057315
"PI_273664_LSP_AGL",0.395894425816828,1.18789224266907,33.0026601350687,22.6666666666667,-13.3333333333333,4.3669618207649,-31.6330381792351,0.12483036028387,0.2368654889855,51.5842694361254,27.3333333333333,-8.66666666666667,-0.538873036433536,-36.5388730364335,0.0301006629737679,0.276053788782473,10.6812928852143,20.3333333333333,-15.6666666666667,8.39030485690086,-27.6096951430991
"PI_280686_AGL",0.176506553800105,0.844003946376718,21.0714939733988,37.3333333333333,-4.33333333333333,11.6900303559512,-29.9766363107155,0.103768447793535,0.199264969002761,51.940389995036,23.3333333333333,-18.3333333333333,-0.247095456896467,-41.9137621235631,0.00886139536829113,0.149559055987663,5.80627845296465,26.6666666666667,-15,12.8532387173297,-28.813427949337
"PI_283604_LSP_AGL",0.571932489420756,1.30890949730792,45.965809446934,24,-12,1.14872734474357,-36.7513239199131,0.165044011324693,0.243393588164934,69.7829032533362,22.3333333333333,-14.5,-8.7746230065526,-44.9762464592758,0.0834688972109334,0.309179909960707,29.167673738997,22,-14.5,5.01479087698037,-32.3629481004978
"PI_289066_AGL",0.736752869403206,1.18471004262134,59.0261085161595,17.6666666666667,-10,-3.0960556001303,-31.5698000011457,0.17145273956415,0.221945222042933,75.1018562497648,20.6666666666667,-12,-11.6038399128461,-40.6796255430343,0.126385991505064,0.258089113782597,45.0855996546748,16,-13,0.901422086948199,-27.8321453788769
"PI_289073_LSP_AGL",0.92874226845642,1.60615936931015,56.4485663957806,21,-16.5,-1.84321217352217,-38.5604085270277,0.159835997365634,0.255889551178091,61.0599227011872,24.3333333333333,-15,-3.6448225305886,-39.5001070750023,0.138155019291697,0.40492911906915,33.8445311439237,18.6666666666667,-19,3.89243411831667,-32.5667539558349
"PI_289079_LSP_AGL",0.769658295788213,1.7483893640267,47.5226967222799,20,-14,0.216667795544268,-35.7866556527648,0.174272741659282,0.267511013187843,65.6111764714915,22.6666666666667,-17.5,-5.66840427918057,-41.8822348882267,0.12918421565944,0.461134221048155,29.9612868765036,17,-19.5,4.05112880271734,-31.9155113456244
"PI_290716_LSP_AGL",0.402479359864688,1.19248864098043,33.6967189251294,24,-9.66666666666667,4.33099830987427,-29.3356683567924,0.137368379217169,0.211812059832427,63.9754118673382,22.6666666666667,-11,-5.35338962297067,-39.0200562896373,0.041509751639463,0.252703919140204,17.0617000759168,21,-12.6666666666667,7.30601917767587,-26.3606474889908
